"personal_id","personal_number","birthdate","address","phone_number","user_id"
"3907","6040621389139","1909-11-01","Strada Pop, Beius, 504820","0765 958 299","13881"
"3908","6900207061051","1961-12-26","Aleea Aanei, Stei, 911514","0269 160 728","13882"
"3909","3230430410659","1983-09-19","Intrarea Ababei Nr. 359 Bl. 39  Sc. 75 Ap. 121, Campulung Moldovenesc, 995235","0747 923 622","13883"
"3910","6240808035308","1960-04-01","Soseaua Silvia Georgescu Nr. 123 Bl. 42  Sc. 28 Ap. 647, Beclean, 696585","0755 310 074","13884"
"4040","6140204410194","1957-05-26","Aleea Speranța Oprea Nr. 47, Sadova, 852111","0265 380 608","14014"
"3911","7351007149855","1930-02-10","Soseaua Nicușor Tudor Nr. 12 Bl. 54  Sc. 78 Ap. 178, Amara, 315659","0233 262 940","13885"
"3912","3880420012842","2020-03-09","Bulevardul Eufrosina Dinu, Petrosani, 719359","021 587 4790","13886"
"3913","6740707423343","1921-05-15","Drumul Daniel Ardelean, Pogoanele, 910098","0728 726 166","13887"
"3914","7710525235906","1956-04-03","Intrarea Niță Nr. 212 Bl. 59  Sc. 85 Ap. 664, Saveni, 419523","0765 214 679","13888"
"3915","4220704050464","2005-05-01","Drumul Tudor Nr. 35, Pantelimon, 164252","0754 762 203","13889"
"3916","3341210075685","1934-01-04","Intrarea Nistor Nr. 82 Bl. 36  Sc. 99 Ap. 296, Feldru, 598608","0769 054 907","13890"
"3917","5800404430022","1997-10-21","Strada Casian Dima, Peretu, 474960","0736 738 484","13891"
"3918","2381218348626","2018-03-05","Intrarea Gheorghiu Nr. 946 Bl. 27  Sc. 16 Ap. 621, Bragadiru, 526870","0234 191 777","13892"
"3919","8630511332724","1975-09-01","Bulevardul Janina Tabacu, Siria, 552793","0268 218 751","13893"
"3920","6681214469075","1967-05-21","Soseaua Marius Gheorghiu Nr. 68, Fundulea, 465995","0726 968 916","13894"
"3921","2800116145863","1974-12-18","Aleea Aanei, Dobroesti, 589387","0722 001 932","13895"
"3922","6970227356792","2022-05-31","Bulevardul Cristea Nr. 914, Rasnov Romacril, 929492","0237 574 973","13896"
"3923","7450230184556","1916-03-20","Strada Casian Suciu Nr. 884, Cristuru Secuiesc, 562005","0730 209 247","13897"
"3924","8781121318340","2016-03-16","Soseaua Maximilian Popescu Nr. 43 Bl. 55  Sc. 67 Ap. 953, Oltenita, 821540","0758 092 181","13898"
"3925","1220423095712","1993-08-22","Bulevardul Miron Nemeș Nr. 877, Ramnicu Sarat, 959731","0755 882 589","13899"
"3926","2850923115789","1936-02-13","Soseaua Georgescu Nr. 178 Bl. 57  Sc. 92 Ap. 411, Nadlac, 887036","0253 577 302","13900"
"3927","7921105217784","1972-10-25","Drumul Aanei Nr. 330, Satu Mare, 282801","0266 216 127","13901"
"3928","1140804100778","1947-09-18","Aleea Ionescu, Targu Jiu, 142892","0252 460 047","13902"
"3929","5830212087696","1918-05-13","Bulevardul Mazilescu, Bacau, 178447","0740 394 504","13903"
"3930","2310120020342","2016-07-30","Bulevardul Nemeș, Toflea, 750311","0751 980 263","13904"
"3931","5910202040779","1957-07-20","Strada Stănescu Nr. 806 Bl. 99  Sc. 48 Ap. 261, Vicovu de Jos, 287239","0238 286 183","13905"
"3932","6380619207990","1943-09-01","Intrarea Ionel Ioniță, Bolintin-Vale, 432455","0743 900 231","13906"
"3933","3800514187453","1924-02-04","Aleea Manole, 1 Decembrie, 884324","0265 194 390","13907"
"3934","8940128088397","1911-01-13","Bulevardul Georgescu Nr. 932 Bl. 19  Sc. 50 Ap. 153, Sacele, 662199","0780 730 155","13908"
"3935","4630917202983","1926-09-24","Aleea Voinea Nr. 22, Odobesti, 366690","0767 796 600","13909"
"3936","8560420026090","2007-08-24","Aleea Voinea, Marghita, 729207","0257 543 092","13910"
"3937","2850211086115","1937-05-17","Soseaua Daniela Tomescu, Giroc, 211767","0750 271 632","13911"
"3938","7320607462806","1957-04-24","Bulevardul Mocanu Nr. 49, Sighetu Marmatiei, 142200","0759 728 609","13912"
"3939","3190828188056","1934-02-03","Drumul Stan Nr. 49 Bl. 78  Sc. 75 Ap. 852, Murfatlar, 524598","0727 750 409","13913"
"3940","7480412403687","1926-01-11","Bulevardul Matei Oprea Nr. 932 Bl. 67  Sc. 83 Ap. 988, Buzau, 625214","0744 701 330","13914"
"3941","4471019302641","1976-10-23","Soseaua Cătălina Ioniță Nr. 282 Bl. 87  Sc. 47 Ap. 684, Turnu Magurele, 274808","0260 561 455","13915"
"3942","2930204245896","1951-05-08","Drumul Nemeș Nr. 317, Husi, 311596","0740 109 660","13916"
"3943","5681218069623","1996-10-30","Strada Ilinca Dobre Nr. 16 Bl. 64  Sc. 63 Ap. 276, Mangalia, 731639","0262 442 551","13917"
"3944","1360712206752","1949-11-24","Strada Nidia Stan Nr. 81, Petrosani, 304145","0266 169 487","13918"
"3945","5611123245875","1955-04-03","Soseaua Dinu Nr. 167, Bals, 954492","0769 308 432","13919"
"3946","2620324459301","1934-09-04","Soseaua Adelaida Marin, Moldova Veche, 447645","0252 022 341","13920"
"3947","2660405056277","1960-03-04","Bulevardul Pușcașu, Busteni, 859857","0786 224 674","13921"
"3948","7620331333543","2022-12-01","Intrarea Dobre Nr. 44 Bl. 51  Sc. 91 Ap. 323, Timisoara, 903651","0728 360 765","13922"
"3949","3960817452194","2003-10-13","Aleea Stan, Pitesti, 340415","0264 539 446","13923"
"3950","4080708350027","1977-02-12","Bulevardul Bebe Popescu Nr. 73 Bl. 47  Sc. 88 Ap. 806, Cumpana, 122678","0252 438 642","13924"
"3951","2301230457929","1954-02-06","Bulevardul Popescu Nr. 94, Medias, 497023","0239 669 636","13925"
"3952","1660110311394","2013-06-03","Intrarea Mădălin Eftimie Nr. 93, Caracal, 576740","0747 345 053","13926"
"3953","3580808142087","1912-05-04","Bulevardul Ene Nr. 421, Turnu Magurele, 324169","0736 758 931","13927"
"3954","6840220033211","1966-07-04","Bulevardul Toma Diaconu, Gaesti, 573039","0254 998 975","13928"
"3955","1680201029517","1938-09-08","Drumul Nistor Nr. 750, Valu lui Traian, 888853","0733 075 752","13929"
"3956","2621025144558","1939-01-31","Bulevardul Ilarion Dobre Nr. 912 Bl. 86  Sc. 56 Ap. 962, Nasaud, 415849","0256 731 909","13930"
"3957","4320908306440","1911-12-20","Soseaua Georgescu Nr. 711, Dorohoi, 533964","0261 540 301","13931"
"3958","3440707163387","2021-07-30","Drumul Niță, Voluntari, 339204","0740 388 614","13932"
"3959","3730703012271","1950-04-26","Intrarea Fabiana Gheorghiu, Baciu, 263593","0247 307 440","13933"
"3960","3240207222195","1912-05-17","Intrarea Alice Dochioiu, Curtea de Arges, 289309","0772 548 915","13934"
"3961","7590804520575","1909-12-21","Intrarea Dima Nr. 97 Bl. 49  Sc. 55 Ap. 856, Iasi, 233115","0788 096 105","13935"
"3962","4280915087391","1951-06-27","Intrarea Irina Aanei Nr. 574 Bl. 71  Sc. 46 Ap. 897, Lugoj, 919390","0239 515 670","13936"
"3963","7071021229240","1956-01-31","Soseaua Popescu Nr. 217 Bl. 89  Sc. 26 Ap. 368, Marghita, 318922","0736 782 218","13937"
"3964","3930724444456","1965-07-10","Bulevardul Dinu, Roseti, 278716","0780 549 995","13938"
"3965","1050412125533","2022-10-13","Aleea Adam Popa, Macin, 182307","0772 773 520","13939"
"3966","7810825292688","2005-12-20","Bulevardul Nemeș Nr. 428 Bl. 33  Sc. 58 Ap. 593, Zarnesti, 865908","0756 176 559","13940"
"3967","1371023029511","1987-11-07","Bulevardul Eftimie Nr. 510, Oradea, 760351","0722 864 993","13941"
"3968","6911220187052","2019-08-13","Aleea Stan, Oltenita, 378030","0266 209 774","13942"
"3969","4500528302788","1960-03-05","Aleea Florea, Targu Neamt, 314077","0249 771 931","13943"
"3970","2270825230172","1924-05-11","Drumul Tabacu, Cugir, 402042","0263 273 257","13944"
"3971","3060103349057","1917-01-05","Intrarea Preda Nr. 94 Bl. 91  Sc. 36 Ap. 500, Caracal, 214825","0756 273 208","13945"
"3972","4680818050610","1942-09-13","Strada Ababei Nr. 229 Bl. 84  Sc. 95 Ap. 907, Urlati, 616621","0725 963 537","13946"
"3973","7070329154267","1946-04-09","Bulevardul Dumitrescu Nr. 81 Bl. 80  Sc. 15 Ap. 277, Caransebes, 868039","0767 739 171","13947"
"3974","2790106112964","1996-07-26","Soseaua Victoria Dumitrescu Nr. 370, Salonta, 608874","0262 229 549","13948"
"3976","7720610455777","1986-05-28","Strada Alice Mocanu Nr. 664 Bl. 64  Sc. 79 Ap. 413, Breaza de Sus, 378292","0732 664 918","13950"
"3977","7491223466741","1998-04-27","Bulevardul Niță Nr. 26, Sovata, 966238","0232 326 563","13951"
"3978","5900622451361","1928-04-14","Bulevardul Barbu, Branesti, 748734","0780 748 480","13952"
"3979","1761122207498","2009-07-09","Bulevardul Aleodor Albu Nr. 43, Petrila, 157402","0747 167 340","13953"
"3980","2750831078476","1974-05-27","Bulevardul Nistor Nr. 424 Bl. 71  Sc. 66 Ap. 754, Huedin, 829312","0752 763 054","13954"
"3981","6450418336620","1951-01-03","Aleea Niță Nr. 46 Bl. 82  Sc. 87 Ap. 659, Zalau, 459316","0751 808 442","13955"
"3982","5140513150394","1935-03-26","Drumul Gheorghiu Nr. 82 Bl. 75  Sc. 38 Ap. 596, Valea lui Mihai, 817222","0751 547 543","13956"
"3983","3640425518625","2010-11-05","Bulevardul Dima Nr. 71 Bl. 52  Sc. 91 Ap. 952, Agnita, 611194","0746 612 453","13957"
"3984","1820514171693","2007-05-01","Strada Dobre Nr. 68 Bl. 85  Sc. 22 Ap. 163, Ramnicu Valcea, 324779","0237 915 719","13958"
"3985","2421009528919","1951-07-10","Aleea Ghenadie Tabacu Nr. 776 Bl. 93  Sc. 53 Ap. 991, Borcea, 684830","0233 385 323","13959"
"3986","7550804513191","2007-05-14","Soseaua Amelia Stănescu, Dancu, 226411","0246 818 851","13960"
"3987","8560727323929","1961-08-04","Drumul Dobre, Chitila, 571874","0247 452 073","13961"
"3988","2010431208683","1912-02-24","Bulevardul Pușcașu Nr. 474 Bl. 35  Sc. 70 Ap. 356, Deva, 314786","0720 150 240","13962"
"3989","8740320242516","2018-07-24","Strada Ababei Nr. 44, Voluntari, 926187","0751 454 741","13963"
"3990","4250131188431","2006-11-22","Drumul Pușcașu Nr. 65, Santana, 427087","0237 881 266","13964"
"3991","8951215162029","1992-10-31","Drumul Albu, Galati, 767915","021 051 7949","13965"
"3992","3210903234989","2018-02-18","Intrarea Dima Nr. 132 Bl. 27  Sc. 49 Ap. 523, Toflea, 833365","0729 079 670","13966"
"3993","7630829236184","2013-12-31","Soseaua Tabacu Nr. 52 Bl. 70  Sc. 10 Ap. 515, Fetesti-Gara, 528035","0784 637 815","13967"
"3994","2200603024850","1945-06-08","Bulevardul Florea, Tulcea, 392415","0752 564 440","13968"
"3995","6340408463955","1933-10-31","Intrarea Nemeș, Boldesti-Scaeni, 925164","0260 353 675","13969"
"3996","6981026013531","1940-06-19","Aleea Cristea Nr. 40, Babeni, 457492","0724 047 908","13970"
"3997","7190831046407","1914-09-23","Strada Stoica Nr. 999 Bl. 66  Sc. 70 Ap. 610, Hunedoara, 141565","0743 195 295","13971"
"3998","8971220469031","1978-04-27","Drumul Ababei Nr. 461 Bl. 44  Sc. 59 Ap. 885, Tunari, 355998","0253 392 156","13972"
"3999","8890817219233","1993-07-23","Soseaua Diaconescu, Resita, 999859","0721 645 870","13973"
"4000","8000629101500","1973-10-15","Intrarea Popescu Nr. 739, Valu lui Traian, 515108","0267 409 647","13974"
"4001","7020922177533","2003-01-08","Intrarea Dima Nr. 71 Bl. 76  Sc. 45 Ap. 970, Adjud, 678473","0242 455 722","13975"
"4002","4460126111103","1944-01-20","Bulevardul Toma Nr. 17, Podu Iloaiei, 141624","0748 456 171","13976"
"4003","2490407170176","1918-05-10","Soseaua Stănescu Nr. 83, Bumbesti-Jiu, 204724","0754 539 590","13977"
"4004","7810207092501","1992-02-09","Soseaua Cerasela Stancu Nr. 49 Bl. 44  Sc. 55 Ap. 170, Alba Iulia, 627846","0746 082 286","13978"
"4005","7960514119774","1985-02-08","Bulevardul Fabiana Ene Nr. 377, Roseti, 139729","0262 929 456","13979"
"4006","5900315053561","2022-01-15","Drumul Dochioiu Nr. 91, Darabani, 147817","0723 200 915","13980"
"4007","6721016093081","1918-11-27","Aleea Stănescu Nr. 68, Siria, 956580","0762 164 421","13981"
"4008","2020429411526","2005-09-16","Drumul Bucur Mocanu, Oradea, 653305","0253 612 425","13982"
"4009","2210321267216","1996-09-05","Bulevardul Dumitrescu Nr. 442, Valea Caselor (Dragasani), 476799","0757 032 814","13983"
"4010","7440229275150","1921-04-07","Drumul Marin, Turda, 427241","0244 232 199","13984"
"4011","8750324340508","1996-05-25","Soseaua Nistor, Valea Mare (Babeni), 682152","0264 390 469","13985"
"4012","6930625333449","1965-04-23","Drumul Tomescu, Craiova, 753851","0770 207 240","13986"
"4013","7810830131727","2024-02-02","Intrarea Tudor, Sabaoani, 131992","0737 676 388","13987"
"4014","2340420143887","2014-06-28","Soseaua Diaconu Nr. 447 Bl. 49  Sc. 42 Ap. 601, Raducaneni, 633978","0743 602 229","13988"
"4015","7630128519690","1954-02-03","Intrarea Cristea Nr. 594 Bl. 96  Sc. 33 Ap. 741, Pascani, 548312","0784 129 080","13989"
"4016","5860108528551","1970-10-18","Intrarea Flora Diaconu, Tomesti, 757505","0767 484 159","13990"
"4017","3960706095738","1951-07-17","Intrarea Mocanu Nr. 70, Marghita, 838164","0268 895 948","13991"
"4018","4160728019929","1973-04-16","Intrarea Dinu, Alexandria, 401571","0769 653 422","13992"
"4019","3070409185143","1983-05-13","Drumul Lelia Suciu Nr. 22, Simleu Silvaniei, 988391","0249 363 121","13993"
"4020","3940331383070","1974-04-24","Aleea Pușcașu, Slatina, 416045","0258 291 070","13994"
"4021","5010710304173","1997-12-15","Drumul Alex Tomescu Nr. 90 Bl. 58  Sc. 47 Ap. 151, Dancu, 440188","0236 872 265","13995"
"4022","8850102459445","2007-06-14","Drumul Gheorghiu Nr. 71, Amara, 745483","0254 849 103","13996"
"4023","2681112331571","1969-12-21","Bulevardul Popescu Nr. 989 Bl. 26  Sc. 37 Ap. 304, Siria, 464894","0246 383 760","13997"
"4024","6650321242699","1931-01-17","Strada Ofelia Toma, Onesti, 729094","0780 480 253","13998"
"4025","8250306326566","1979-06-25","Drumul Ludmila Stoica Nr. 56 Bl. 25  Sc. 49 Ap. 320, Bosanci, 610354","0734 067 445","13999"
"4026","7870905243431","1965-07-13","Strada Diaconu Nr. 98, Targu Mures, 508716","0241 969 877","14000"
"4027","3850126136858","1962-08-15","Drumul Aanei Nr. 40 Bl. 61  Sc. 61 Ap. 829, Sovata, 805215","0263 439 933","14001"
"4028","7340215427752","1974-12-08","Soseaua Stan Nr. 279, Cluj-Napoca, 430024","0733 526 392","14002"
"4029","2750824447799","1921-11-13","Strada Valter Aanei, Tecuci, 657033","0765 689 781","14003"
"4030","2251019279179","1972-12-23","Drumul Albu, Lumina, 455205","0752 998 558","14004"
"4031","2410217188779","1998-03-26","Strada Zaharia Niță Nr. 600 Bl. 87  Sc. 52 Ap. 504, Baile Borsa, 867455","0759 583 265","14005"
"4032","3640128055009","1918-08-16","Soseaua Viviana Manole Nr. 10 Bl. 52  Sc. 48 Ap. 184, Valea Mare (Negresti), 437729","0744 121 188","14006"
"4033","4480730049639","1947-02-15","Aleea Suciu Nr. 698, Valea Mare (Babeni), 181070","0748 336 499","14007"
"4034","7960105267600","1914-02-05","Aleea Ionuț Gheorghiu Nr. 638 Bl. 91  Sc. 48 Ap. 912, Baciu, 308467","0245 940 512","14008"
"4035","7861025439902","2011-10-18","Soseaua Barbu, Moinesti, 136987","0784 455 709","14009"
"4036","5350413353291","1993-03-24","Aleea Florea Nr. 632, Negresti-Oas, 470674","0766 923 179","14010"
"4037","2620326286541","1978-04-11","Drumul Albu, Pantelimon, 752439","0728 080 147","14011"
"4038","1240619283213","1999-12-18","Bulevardul Ene Nr. 465, Nasaud, 630758","0752 263 074","14012"
"4039","3900831183659","1917-04-01","Aleea Toma, Bocsa, 704753","0256 135 166","14013"
"4041","5420326349906","1938-05-31","Aleea Mazilescu Nr. 673, Pipera (Voluntari), 575955","0252 347 086","14015"
"4042","1380709039734","1918-07-23","Drumul Oprea, Focsani, 452565","0759 358 405","14057"
"4043","6690127349735","1912-02-18","Drumul Ioniță Nr. 18 Bl. 37  Sc. 19 Ap. 251, Sighetu Marmatiei, 655737","0244 358 243","14016"
"4044","4330502136854","1928-10-31","Aleea Mocanu, Remetea, 834607","0234 191 807","14017"
"4045","2290414050921","1924-11-11","Aleea Savina Gheorghiu Nr. 95 Bl. 71  Sc. 71 Ap. 654, Remetea, 485588","0723 431 457","14018"
"4046","3930111181821","1938-08-04","Strada Ilarion Suciu Nr. 28 Bl. 66  Sc. 96 Ap. 888, Baia, 945802","0729 188 776","14019"
"4047","7810115233159","2018-07-29","Aleea Dima, Gaesti, 332101","0780 931 884","14020"
"4048","1300918431054","1917-01-19","Strada Diaconescu Nr. 62, Tomesti, 714633","0231 674 033","14021"
"4049","1990310313831","1952-07-03","Bulevardul Dumitrescu Nr. 29 Bl. 90  Sc. 64 Ap. 803, Aiud, 390218","0743 474 489","14022"
"4050","1081120348158","1921-08-07","Aleea Tamara Nemeș, Popesti-Leordeni, 723170","0238 741 253","14023"
"4051","2070227384630","2006-05-01","Soseaua Niță Nr. 255 Bl. 67  Sc. 47 Ap. 280, Gura Humorului, 915223","0252 662 283","14024"
"4052","7560514431908","1916-03-30","Bulevardul Nistor, Dragu-Brad, 581962","0267 658 608","14025"
"4053","1990206079442","1939-06-14","Drumul Barbu Nr. 307 Bl. 90  Sc. 37 Ap. 308, Petrila, 136363","0262 036 398","14026"
"4054","6860525019032","1911-06-14","Intrarea Diaconu Nr. 553 Bl. 58  Sc. 40 Ap. 676, Victoria, 664711","0251 009 091","14027"
"4055","5001225054321","1996-07-31","Strada Voinea, Salonta, 211828","0255 606 589","14028"
"4056","6200812086396","1918-03-27","Drumul Oprea, Constanta, 825225","0771 338 415","14029"
"4057","2840430418826","1914-05-01","Soseaua Dima, Satu Mare, 312934","0249 387 491","14030"
"4058","2770108019478","1943-05-23","Drumul Antonie Nistor, Valea Mare (Babeni), 992735","0765 762 957","14031"
"4059","7410814132141","2014-12-13","Soseaua Eftimie Nr. 364 Bl. 45  Sc. 57 Ap. 466, Poienile de sub Munte, 392567","0750 670 700","14032"
"4060","4720824417181","2016-03-27","Intrarea Lelia Popa Nr. 533 Bl. 35  Sc. 83 Ap. 228, Cristuru Secuiesc, 753108","0755 318 924","14033"
"4061","7890419409402","1984-03-18","Strada Carmina Florea, Raducaneni, 762472","0786 404 671","14034"
"4062","1910220182344","1919-06-02","Bulevardul Călin Georgescu Nr. 420, Sibiu, 432940","0767 270 518","14035"
"4063","6300325343979","1976-03-19","Intrarea Gheorghiu Nr. 818 Bl. 92  Sc. 21 Ap. 458, Vicovu de Sus, 465740","0725 698 009","14036"
"4064","1660705296338","1992-01-13","Strada Barbu Nr. 368 Bl. 85  Sc. 22 Ap. 821, Alesd, 316057","0745 555 269","14037"
"4065","5620207260767","1918-04-17","Intrarea Constanța Florea, Barlad, 498218","0711 226 394","14038"
"4066","4110612192498","1974-05-03","Bulevardul Jenel Eftimie Nr. 631, Moisei, 740743","0731 509 417","14039"
"4067","8431109149311","2003-02-15","Intrarea Ecaterina Ababei Nr. 43, Comanesti, 996977","0241 011 089","14040"
"4068","4240116529272","1958-01-08","Aleea Gina Preda Nr. 32, Tuzla, 430732","0725 523 622","14041"
"4069","5840828085096","1971-05-11","Strada Diaconescu, Slobozia, 545136","0727 045 517","14042"
"4070","8600623312893","1934-03-16","Drumul Suciu Nr. 346 Bl. 43  Sc. 56 Ap. 546, Suceava, 395854","0786 970 803","14043"
"4071","4630405198371","1975-01-02","Soseaua Popescu Nr. 308 Bl. 74  Sc. 26 Ap. 845, Rodna, 156086","0751 978 305","14044"
"4072","7070924213306","1931-08-21","Drumul Nistor Nr. 568, Carei, 208506","0269 426 563","14045"
"4073","7440406136544","1966-10-04","Aleea Suciu Nr. 70, Afumati, 673410","0236 705 344","14046"
"4074","5130211079388","2009-07-11","Intrarea Diaconu Nr. 482, Arbore, 481737","0727 416 420","14047"
"4075","6641004299945","1929-06-22","Strada Gabriel Tabacu Nr. 33 Bl. 29  Sc. 72 Ap. 700, Rodna, 716332","0750 082 623","14048"
"4076","1530524351262","1924-07-29","Soseaua Camil Stănescu Nr. 86, Zarnesti, 203899","0251 343 421","14049"
"4077","8150117161852","1932-06-28","Strada Marin Nr. 39, Falticeni, 313177","0265 232 262","14050"
"4078","7791020375189","1985-03-01","Strada Cristobal Mocanu, Negresti-Oas, 113780","0728 672 761","14051"
"4079","7010326286673","1989-12-18","Soseaua Oprea, Moinesti, 655853","0720 871 609","14052"
"4080","2400206152921","1934-09-20","Soseaua Aanei Nr. 932, Marasesti, 630618","0732 742 031","14053"
"4081","6490923205940","1928-01-05","Soseaua Mocanu, Targu Lapus, 533970","0237 797 524","14054"
"4082","7510917108114","1996-04-11","Bulevardul Tudor Nr. 86 Bl. 52  Sc. 51 Ap. 364, Otelu Rosu, 395946","0257 042 905","14055"
"4083","4410406045879","1989-05-06","Bulevardul Dima Nr. 92 Bl. 65  Sc. 28 Ap. 438, Baia, 408046","0746 012 635","14056"
"4084","7800517348995","1989-10-03","Soseaua Aanei Nr. 197 Bl. 91  Sc. 61 Ap. 178, Amara, 907380","0238 563 652","14058"
"4085","4840829342133","1954-06-01","Bulevardul Pop Nr. 250 Bl. 54  Sc. 17 Ap. 970, Bacau, 899695","0233 845 350","14059"
"4086","5780315032646","1915-04-13","Drumul Dorian Stoica, Insuratei, 268118","0725 391 570","14060"
"4087","6691012268151","1933-02-28","Intrarea Doina Ababei Nr. 53, Copsa Mica, 756824","0239 945 804","14061"
"4088","3910518083086","1938-06-16","Drumul Preda, Oltenita, 218620","0252 845 720","14062"
"4089","5080813277510","1990-10-11","Intrarea Diaconu Nr. 86, Pantelimon, 943463","0747 572 834","14063"
"4090","6950719212128","1952-02-14","Soseaua Panagachie Albu Nr. 129 Bl. 71  Sc. 65 Ap. 189, Bragadiru, 539213","0269 150 909","14064"
"4091","5841215299562","1916-04-19","Drumul Cristea, Alba Iulia, 639886","0785 951 213","14065"
"4092","3591205394755","1909-10-25","Bulevardul Tabacu Nr. 24 Bl. 59  Sc. 26 Ap. 767, Paunesti, 474377","0730 676 462","14066"
"4093","1460519213461","1930-10-02","Bulevardul Nicodim Dochioiu Nr. 626, Baile Borsa, 338676","0251 212 516","14067"
"4094","7370325336669","1935-04-20","Soseaua Diaconu, Brad, 973576","0236 113 858","14068"
"4095","6560921190789","1962-02-11","Aleea Cristea Nr. 293 Bl. 90  Sc. 26 Ap. 946, Rasinari, 977135","0766 446 205","14069"
"4096","5770414431688","1913-10-20","Soseaua Tabacu Nr. 832 Bl. 34  Sc. 86 Ap. 872, Zarnesti, 104580","0740 445 280","14070"
"4097","1350702274297","1955-12-28","Aleea Marin Nr. 380, Negresti-Oas, 687835","0770 298 586","14071"
"4098","3230303062106","1958-10-22","Bulevardul Georgescu Nr. 41 Bl. 42  Sc. 20 Ap. 741, Targu Ocna, 752936","0231 915 024","14072"
"4099","5410612036463","1933-05-06","Soseaua Daciana Albu Nr. 888 Bl. 47  Sc. 85 Ap. 983, Jibou, 523893","0732 484 261","14073"
"4100","7230107113571","1961-11-22","Soseaua Manole, Siria, 528099","0729 185 397","14074"
"4101","4650803237358","1960-02-18","Aleea Gheorghiu Nr. 47, Cernavoda, 835171","0236 642 587","14075"
"4102","7900307136825","1988-08-20","Bulevardul Teofil Pușcașu, Carei, 737017","0252 004 415","14076"
"4103","5550609433602","1913-07-27","Aleea Toma Nr. 67, Cornetu, 343397","0724 995 791","14077"
"4104","7910207379014","2020-02-04","Strada Nemeș Nr. 93, Dabuleni, 804497","0244 071 355","14078"
"4105","3930926258243","1942-06-13","Intrarea Stancu Nr. 28, Buftea, 980577","0724 607 547","14079"
"4106","3080811209936","1939-08-10","Intrarea Tabacu Nr. 48 Bl. 12  Sc. 38 Ap. 657, Otopeni, 335566","0244 493 279","14080"
"4107","5801206342044","1952-03-04","Strada Tomescu, Afumati, 297378","0788 898 249","14081"
"4108","3200309363963","1985-04-17","Intrarea Ene Nr. 779 Bl. 14  Sc. 99 Ap. 369, Pucioasa, 548670","0736 976 617","14082"
"4109","1450603126009","2006-12-13","Soseaua Aanei Nr. 76 Bl. 19  Sc. 66 Ap. 427, Pancota, 799785","0256 240 650","14083"
"4110","8820413289848","1947-02-09","Soseaua Nistor, Medgidia, 442883","0743 877 382","14084"
"4111","8410505148965","1992-10-25","Intrarea Bartolomeu Dima Nr. 45, Buhusi, 658536","0753 843 639","14085"
"4112","4560108241768","1958-10-20","Soseaua Ardelean Nr. 89, Borsa, 298041","0257 886 392","14086"
"4113","3090221326982","1961-03-10","Intrarea Dafina Stan Nr. 25, Siret, 398658","0736 021 030","14087"
"4114","1391003075362","1937-01-09","Bulevardul Cristea, Voluntari, 818024","0740 083 413","14088"
"4115","1380427199489","1946-03-12","Intrarea Dumitrescu, Deta, 943098","0754 900 494","14089"
"4116","2880129081974","2022-08-03","Soseaua Popa Nr. 52, Urlati, 578301","0785 434 619","14090"
"4117","5790716029831","1914-10-15","Bulevardul Romanița Ionescu Nr. 36, Fagaras, 848783","0256 205 406","14091"
"4118","8290404333323","2004-05-28","Intrarea Emil Nistor Nr. 15, Moldova Veche, 626096","0267 433 404","14092"
"4119","8560713088200","1920-02-20","Aleea Nicoleta Stănescu Nr. 41 Bl. 91  Sc. 57 Ap. 638, Cumpana, 743810","0722 702 523","14093"
"4120","2290514037974","1977-03-01","Soseaua Aanei, Tecuci, 287448","0250 452 228","14094"
"4121","6560217316006","2012-01-15","Strada Nistor Nr. 151 Bl. 12  Sc. 67 Ap. 865, Dragalina, 870482","0752 192 488","14095"
"4122","8800816196438","2012-02-15","Intrarea Mocanu Nr. 717, Bals, 788256","0740 302 633","14096"
"4123","2460514447089","2000-04-14","Bulevardul Tatiana Voinea, Breaza de Sus, 303626","0236 151 483","14097"
"4124","8370131155751","1916-04-03","Aleea Barbu, Mangalia, 829513","0752 397 947","14098"
"4125","6590502455282","1992-07-19","Strada Bianca Gheorghiu Nr. 667, Vulcan, 208159","0244 497 723","14099"
"4126","4270824118953","1910-10-04","Drumul Artemisa Oprea Nr. 30, Sangeorgiu de Mures, 856790","0267 142 632","14100"
"4127","4200312075379","1957-10-16","Strada Marcela Ababei Nr. 898 Bl. 81  Sc. 63 Ap. 510, Jilava, 779818","0744 365 035","14101"
"4128","2631213423509","1933-05-19","Soseaua Nemeș Nr. 858 Bl. 30  Sc. 91 Ap. 381, Alba Iulia, 951733","0253 712 100","14102"
"4129","8810824514264","1944-12-24","Strada Nistor Nr. 222, Vatra Dornei, 374094","0746 620 395","14103"
"4130","6791026153880","1997-12-11","Strada Giorgiana Popescu, Sinaia, 278104","0771 327 450","14104"
"4131","8060613084574","2006-05-01","Soseaua Benone Stan, Ocna Mures, 499217","0256 176 983","14105"
"4132","2240910196359","1911-02-01","Drumul Zaraza Tomescu Nr. 833 Bl. 94  Sc. 15 Ap. 328, Rodna, 248073","0247 080 623","14106"
"4133","6621125458178","1981-03-11","Aleea Popescu Nr. 322 Bl. 79  Sc. 76 Ap. 684, Cristuru Secuiesc, 552653","0785 190 564","14107"
"4134","2960325264233","1911-11-17","Strada Narcisa Voinea Nr. 58, Tunari, 869466","0748 404 198","14108"
"4135","5010612283628","1930-12-28","Drumul Sorana Niță, Barbulesti, 768552","0767 056 075","14109"
