"15240","Tudor","Visarion"
"15241","Toma","Constantin"
"15242","Dinu","Dariana"
"15243","Georgescu","Daiana"
"15244","Stan","Sava"
"15245","Aanei","Adelina"
"15246","Nistor","Casiana"
"15247","Dinu","Cecilia"
"15248","Mocanu","Ilarion"
"15249","Ionescu","Ghenadie"
"15250","Ioniță","Șerban"
"15251","Oprea","Catinca"
"15252","Pușcașu","Iustinian"
"15253","Eftimie","Beniamin"
"15254","Stănescu","Alexandru"
"15255","Ababei","Constanța"
"15256","Georgescu","Pompiliu"
"15257","Popescu","Giorgian"
"15258","Stănescu","Cristian"
"15259","Stoica","Virginia"
"15260","Nemeș","Achim"
"15261","Tudor","Jan"
"15262","Niță","Jenel"
"15263","Mocanu","Darius"
"15264","Stan","Aurica"
"15265","Tudor","Florentin"
"15266","Voinea","Sorin"
"15267","Preda","Bianca"
"15268","Dobre","Saveta"
"15269","Stancu","Nicolae"
"15270","Voinea","Iancu"
"15271","Niță","Vasilica"
"15272","Ababei","Anastasia"
"15273","Cristea","Silvana"
"15274","Barbu","Geanina"
"15275","Georgescu","Robert"
"15276","Albu","Steluța"
"15277","Albu","Lelia"
"15278","Dima","Amanda"
"15279","Tomescu","Carla"
"15280","Mazilescu","Luciana"
"15281","Niță","Adelin"
"15282","Barbu","Lucreția"
"15283","Georgescu","Caius"
"15284","Nistor","Anuța"
"15285","Voinea","Vera"
"15286","Barbu","Saveta"
"15287","Stănescu","Doriana"
"15288","Tudor","Olga"
"15289","Stănescu","Ortansa"
"15290","Suciu","Doina"
"15291","Tabacu","Anișoara"
"15292","Stănescu","Anghelina"
"15293","Nistor","Nicolaie"
"15294","Mazilescu","Visarion"
"15295","Mazilescu","Norbert"
"15296","Voinea","Eduard"
"15297","Marin","Sonia"
"15298","Niță","Vanesa"
"15299","Niță","Veronica"
"15300","Ionescu","Sânziana"
"15301","Barbu","Relu"
"15302","Toma","Iulian"
"15303","Georgescu","Dida"
"15304","Voinea","Cătălina"
"15305","Stoica","Teea"
"15306","Suciu","Iurie"
"15307","Ardelean","Edmond"
"15308","Tabacu","Costin"
"15309","Barbu","Anemona"
"15310","Ioniță","Liliana"
"15311","Popescu","Bebe"
"15312","Dobre","Cornel"
"15313","Florea","Silvia"
"15314","Dochioiu","Carina"
"15315","Voinea","Gherghina"
"15317","Dochioiu","Veta"
"15318","Nemeș","Cleopatra"
"15319","Ardelean","Angel"
"15320","Preda","Crin"
"15321","Nistor","Dimitrina"
"15322","Nistor","Viorica"
"15323","Toma","Miruna"
"15324","Dochioiu","Octavia"
"15325","Tomescu","Avram"
"15326","Preda","Nechifor"
"15327","Dochioiu","Cornelia"
"15328","Barbu","Dorli"
"15329","Mocanu","Anastasia"
"15330","Dumitrescu","Eric"
"15331","Ababei","Vlaicu"
"15332","Gheorghiu","Axenia"
"15333","Mazilescu","Felix"
"15334","Cristea","Stelian"
"15335","Dobre","Cosmina"
"15336","Diaconescu","Dorina"
"15337","Marin","Simona"
"15338","Tomescu","Ilarion"
"15339","Nemeș","Veronica"
"15340","Ionescu","Anaida"
"15341","Voinea","Lorena"
"15342","Tomescu","Vasilica"
"15343","Tudor","Simina"
"15344","Diaconu","Mădălin"
"15345","Dochioiu","Sorin"
"15346","Voinea","Adi"
"15347","Dumitrescu","Călin"
"15348","Stănescu","Viviana"
"15349","Popescu","Silvana"
"15350","Toma","Mădălin"
"15351","Ardelean","Ilona"
"15352","Manole","Petru"
"15353","Dochioiu","Aleodor"
"15354","Cristea","Elodia"
"15355","Stancu","Edmond"
"15356","Preda","Dorina"
"15357","Tabacu","Corina"
"15358","Georgescu","Mirona"
"15359","Manole","Valentina"
"15360","Dochioiu","Fabian"
"15361","Ionescu","Vlădelina"
"15362","Ioniță","Relu"
"15363","Pop","Alina"
"15364","Toma","Jan"
"15365","Voinea","Horea"
"15366","Eftimie","Lorin"
"15367","Georgescu","Gheorghiță"
"15368","Dumitrescu","Marta"
"15369","Tabacu","Hortensia"
"15370","Aanei","Lascăr"
"15371","Florea","Sânziana"
"15372","Georgescu","Aurelia"
"15373","Dumitrescu","Augustin"
"15374","Pușcașu","Narcis"
"15375","Pop","Teodor"
"15376","Preda","Codrina"
"15377","Dima","Liliana"
"15378","Toma","Ana"
"15379","Florea","Narcis"
"15380","Dochioiu","Eftimia"
"15381","Stancu","Roberta"
"15382","Albu","Ada"
"15383","Voinea","Iasmina"
"15384","Dinu","Panagachie"
"15385","Ionescu","Niculina"
"15386","Preda","Monica"
"15387","Mazilescu","Jana"
"15388","Stan","David"
"15389","Diaconescu","Veniamin"
"15390","Diaconu","Dorinel"
"15391","Aanei","Camil"
"15392","Nistor","Anuța"
"15393","Niță","Cosmin"
"15394","Mazilescu","Laurenția"
"15395","Ioniță","Henrieta"
"15396","Popa","Iris"
"15397","Marin","Paulica"
"15398","Ababei","Ciprian"
"15399","Dinu","Dorin"
"15400","Ionescu","Rafila"
"15401","Dochioiu","Simona"
"15402","Aanei","Janina"
"15403","Stan","Rica"
"15404","Diaconescu","Florentin"
"15405","Diaconu","Bogdan"
"15406","Mocanu","Magdalena"
"15407","Popa","Rada"
"15408","Nemeș","Lucrețiu"
"15409","Manole","Rica"
"15410","Ene","Clara"
"15411","Preda","Ioana"
"15412","Stoica","Pompilia"
"15413","Manole","Costache"
"15414","Ene","Codin"
"15415","Dinu","Gherghina"
"15416","Mazilescu","Isabela"
"15417","Suciu","Viviana"
"15418","Pop","Marioara"
"15419","Tomescu","Vlădelina"
"15420","Dochioiu","Sofia"
"15421","Barbu","Renata"
"15422","Florea","Carol"
"15423","Ene","Luciana"
"15424","Suciu","Julieta"
"15425","Stan","Luana"
"15426","Tabacu","Silvian"
"15427","Mazilescu","Irina"
"15428","Pop","Camelia"
"15429","Diaconu","Ortansa"
"15430","Oprea","Alma"
"15431","Preda","Silviu"
"15432","Popa","Despina"
"15433","Tudor","Robert"
"15434","Nemeș","Petronela"
"15435","Stănescu","Nidia"
"15436","Mazilescu","Mirela"
"15437","Manole","Timea"
"15438","Dumitrescu","Tudosia"
"15439","Nistor","Zaharia"
"15440","Stoica","Mina"
"15441","Diaconu","Alida"
"15442","Barbu","Cristian"
"15443","Ionescu","Tudora"
"15444","Stan","Ghenadie"
"15445","Ardelean","Grațiana"
"15446","Manole","Dina"
"15447","Preda","Axinte"
"15448","Cristea","Vasile"
"15449","Ene","Tamara"
"15450","Stoica","Stanca"
"15451","Stănescu","Ieremia"
"15452","Barbu","Olivia"
"15453","Preda","Raluca"
"15454","Dochioiu","George"
"15455","Tabacu","Heracleea"
"15456","Nistor","Paraschiva"
"15457","Diaconescu","Anca"
"15458","Popescu","Jean"
"15459","Popescu","Domnica"
"15460","Stoica","Coralia"
"15461","Nistor","Daniela"
"15462","Stoica","Decebal"
"15463","Toma","Nicu"
"15464","Mazilescu","Ieremia"
"15465","Diaconu","Rafila"
"15466","Stan","Pătru"
"15467","Tabacu","Ernest"
"15468","Marin","Stancu"
"15469","Stancu","Viorela"
"15470","Mazilescu","Olimpia"
"15471","Cristea","Ștefan"
"15472","Stănescu","Zenobia"
"15473","Popescu","Teodosia"
"15474","Dinu","Stancu"
"15475","Popa","Dalia"
"15476","Stănescu","Iulian"
"15477","Ardelean","Lucrețiu"
"15478","Diaconescu","Dan"
"15479","Dumitrescu","Dan"
"15480","Preda","Atena"
"15481","Nemeș","Adelaida"
"15482","Pop","Stela"
"15483","Dumitrescu","Gențiana"
"15484","Gheorghiu","Marian"
"15485","Pop","Romanița"
"15486","Pop","Bogdan"
"15487","Dumitrescu","Adelina"
"15488","Dochioiu","Ortansa"
"15489","Aanei","Adelin"
"15490","Toma","Eduard"
"15491","Tomescu","Iurie"
"15492","Manole","Antonie"
"15493","Voinea","Bucur"
"15494","Tabacu","Felicia"
"15495","Dobre","Matilda"
"15496","Popescu","Iustinian"
"15497","Barbu","Anca"
"15498","Manole","Andrada"
"15499","Ardelean","Zaharia"
"15500","Dima","Bartolomeu"
"15501","Oprea","Jean"
"15502","Niță","Manole"
"15503","Ardelean","Janeta"
"15504","Dima","Alberta"
"15505","Toma","Carolina"
"15506","Stănescu","Adonis"
"15507","Popa","Bogdana"
"15508","Florea","Diana"
"15509","Cristea","Estera"
"15510","Diaconu","George"
"15511","Nistor","Alberta"
"15512","Cristea","Iasmina"
"15513","Preda","Flavia"
"15514","Gheorghiu","Antoaneta"
"15515","Stan","Luiza"
"15516","Florea","Mina"
"15517","Nistor","Frusina"
"15518","Dumitrescu","Laurian"
"15519","Diaconu","Ramona"
"15520","Dumitrescu","Giorgiana"
"15521","Nistor","Decebal"
"15522","Dochioiu","Georgeta"
"15523","Ioniță","Dafina"
"15524","Preda","Casandra"
"15525","Pușcașu","Mina"
"15526","Diaconu","Iuliu"
"15527","Popescu","Pătru"
"15528","Popescu","Liliana"
"15529","Pop","Mihaela"
"15530","Niță","Edgar"
"15531","Albu","Patricia"
"15532","Tabacu","Aleodor"
"15533","Pușcașu","Grațian"
"15534","Dochioiu","Crina"
"15535","Niță","Teohari"
"15536","Suciu","Paul"
"15537","Barbu","Haralambie"
"15538","Tudor","Achim"
"15539","Tomescu","Eufrosina"
"15540","Voinea","Iustinian"
"15541","Ene","Camil"
"15542","Oprea","Silvia"
"15543","Dobre","Mădălina"
"15544","Niță","Petrică"
"15545","Oprea","Măriuca"
"15546","Stoica","Jenel"
"15547","Dochioiu","Luana"
"15548","Dochioiu","Arsenie"
"15549","Mazilescu","Teofil"
"15550","Dinu","Iustina"
"15551","Mazilescu","Voichița"
"15552","Dobre","Estera"
"15553","Diaconu","Nora"
"15554","Nistor","Liliana"
"15555","Stan","Aurel"
"15556","Pușcașu","Matei"
"15557","Dima","Denisa"
"15558","Popa","Saveta"
"15559","Florea","Melania"
"15560","Oprea","Iosefina"
"15561","Cristea","Maia"
"15562","Gheorghiu","Ivona"
"15563","Popescu","Vlaicu"
"15564","Cristea","Marcheta"
"15565","Florea","Crin"
"15566","Diaconescu","Petruța"
"15567","Dinu","Aleodor"
"15568","Diaconescu","Costel"
"15569","Popescu","Matei"
"15570","Ene","Ilarion"
"15571","Ababei","Tatiana"
"15572","Eftimie","Frusina"
"15573","Ababei","Ovidiu"
"15574","Georgescu","Petruț"
"15575","Tabacu","Anuța"
"15576","Ene","Camil"
"15577","Ardelean","Leordean"
"15578","Gheorghiu","Aura"
"15579","Voinea","Traian"
"15580","Diaconu","Gheorghiță"
"15581","Nistor","Simion"
"15582","Florea","Speranța"
"15583","Voinea","Rodica"
"15584","Toma","Eduard"
"15585","Manole","Radu"
"15586","Stancu","Paul"
"15587","Dochioiu","Veronica"
"15588","Ababei","Semenica"
"15589","Dochioiu","Ludovic"
"15590","Dochioiu","Manole"
"15591","Barbu","Haralambie"
"15592","Dima","Romeo"
"15593","Diaconescu","Teea"
"15594","Pușcașu","Iosefina"
"15595","Gheorghiu","Natalia"
"15596","Ababei","Agata"
"15597","Nistor","Mioara"
"15598","Ionescu","Zenobia"
"15599","Popescu","Gabriel"
"15600","Georgescu","Vicențiu"
"15601","Ene","Romanița"
"15602","Dochioiu","Mircea"
"15603","Diaconescu","Florica"
"15604","Stoica","Liviu"
"15605","Georgescu","Adrian"
"15606","Mocanu","Codruța"
"15607","Diaconescu","Marin"
"15608","Preda","Steluța"
"15609","Mocanu","Silviu"
"15610","Voinea","Cezara"
"15611","Suciu","Crin"
"15612","Mazilescu","Marinela"
"15613","Dumitrescu","Șerban"
"15614","Toma","Nidia"
"15615","Gheorghiu","Nicolaie"
"15616","Stoica","Anuța"
"15617","Dima","Brăduț"
"15618","Dima","Consuela"
"15619","Popescu","Cristofor"
"15620","Aanei","Arsenie"
"15621","Ioniță","Florentin"
"15622","Nemeș","Isabela"
"15623","Florea","Alida"
"15624","Ene","Paula"
"15625","Toma","Marius"
"15626","Dobre","Anastasia"
"15627","Voinea","Manuela"
"15628","Dima","Todor"
"15629","Tudor","Bianca"
"15630","Cristea","Bianca"
"15631","Diaconescu","Grațian"
"15632","Nistor","Gabriela"
"15633","Barbu","Natalia"
"15634","Marin","Silviu"
"15635","Florea","Ionela"
"15636","Diaconescu","Codrin"
"15637","Eftimie","Florea"
"15638","Pușcașu","Laura"
"15639","Ene","Eftimie"
"15640","Cristea","Zoe"
"15641","Ardelean","Roxelana"
"15642","Dinu","Florina"
"15643","Eftimie","Arina"
"15644","Voinea","Andrada"
"15645","Stancu","Iris"
"15646","Pușcașu","Antoniu"
"15647","Popescu","Marta"
"15648","Tomescu","Caterina"
"15649","Popescu","Norman"
"15650","Ioniță","Pleșu"
"15651","Nistor","Safta"
"15652","Ene","Dorina"
"15653","Niță","Roza"
"15654","Barbu","Paulina"
"15655","Gheorghiu","Crin"
"15656","Dobre","Pompiliu"
"15657","Ioniță","Didina"
"15658","Popescu","Janina"
"15659","Barbu","Eusebiu"
"15660","Aanei","Clementina"
"15661","Ioniță","Horațiu"
"15662","Georgescu","Sânziana"
"15663","Dima","Ilarion"
"15664","Ardelean","Petrișor"
"15665","Nistor","Codrina"
"15666","Popescu","Minodora"
"15667","Florea","Bucur"
"15668","Preda","Doriana"
"15669","Popescu","Robert"
"15670","Pop","Ieremia"
"15671","Ardelean","Ioanina"
"15672","Pop","Ilinca"
"15673","Nistor","Grațian"
"15674","Ababei","Simion"
"15675","Tudor","Svetlana"
"15676","Popescu","Cornelia"
"15677","Stoica","Saveta"
"15678","Ioniță","Melina"
"15679","Tomescu","Iulia"
"15680","Gheorghiu","Valentina"
"15681","Voinea","Voicu"
"15682","Popa","Mihnea"
"15683","Pușcașu","Benone"
"15684","Dumitrescu","Aurel"
"15685","Diaconescu","Lazăr"
"15686","Pop","Zaraza"
"15687","Suciu","Petruța"
"15688","Mazilescu","Iuliu"
"15689","Dumitrescu","Clarisa"
"15690","Georgescu","Pătru"
"15691","Popa","Brândușa"
"15692","Barbu","Sandu"
"15693","Manole","Corneliu"
"15694","Stan","Aristide"
"15695","Cristea","Paul"
"15696","Aanei","Safta"
"15697","Albu","Tincuța"
"15698","Aanei","Romina"
"15699","Tomescu","Mihai"
"15700","Nemeș","Petronela"
"15701","Florea","Marioara"
"15702","Suciu","Cosmin"
"15703","Barbu","Toma"
"15704","Cristea","Jasmina"
"15705","Oprea","Dora"
"15706","Diaconu","Lucia"
"15707","Georgescu","Casian"
"15708","Eftimie","Rica"
"15709","Mocanu","Zenovia"
"15710","Nistor","Atena"
"15711","Barbu","Pavel"
"15712","Pușcașu","Ruxandra"
"15713","Dochioiu","Mărioara"
"15714","Tudor","Tinca"
"15715","Dumitrescu","Bucur"
"15716","Tabacu","Adonis"
"15717","Cristea","Alberta"
"15718","Dima","Margareta"
"15719","Stănescu","Anastasia"
"15720","Barbu","Marcu"
"15721","Popa","Janina"
"15722","Nemeș","Anica"
"15723","Cristea","Cipriana"
"15724","Dinu","Saveta"
"15725","Stan","Emil"
"15726","Gheorghiu","Smaranda"
"15727","Ababei","Veronica"
"15728","Ababei","Severin"
"15729","Albu","Axenia"
"15730","Florea","Ghenadie"
"15731","Cristea","Codruț"
"15732","Ionescu","Corvin"
"15733","Pușcașu","Emilian"
"15734","Stoica","Aura"
"15735","Manole","Adela"
"15736","Tudor","Crina"
"15737","Dinu","Octavian"
"15738","Ioniță","Veta"
"15739","Tabacu","Paulina"
"15740","Tabacu","Eliza"
"15741","Tomescu","Fabian"
"15742","Ionescu","Cristofor"
"15743","Cristea","Frederic"
"15744","Dobre","Cerasela"
"15745","Niță","Cristina"
"15746","Stan","Draga"
"15747","Albu","Olimpia"
"15748","Albu","Eliana"
"15749","Albu","Margareta"
"15750","Georgescu","Ionel"
"15751","Stoica","Geta"
"15752","Marin","Axinte"
"15753","Oprea","Anda"
"15754","Preda","Gheorghiță"
"15755","Stoica","Lorelei"
"15756","Barbu","Paula"
"15757","Ionescu","Răzvan"
"15758","Tabacu","Lăcrămioara"
"15759","Tabacu","Sânziana"
"15760","Ene","Andreea"
"15761","Popa","Janeta"
"15762","Stancu","Sorin"
"15763","Stoica","Doina"
"15764","Preda","Valentina"
"15765","Stănescu","Elisabeta"
"15766","Dochioiu","Arian"
"15767","Diaconu","Codin"
"15768","Popescu","Iolanda"
"15769","Preda","Dina"
"15770","Niță","Nicușor"
"15771","Cristea","Ramona"
"15772","Dumitrescu","Vera"
"15773","Tabacu","Sabrina"
"15774","Dinu","Zamfira"
"15775","Ionescu","Emanuela"
"15776","Tabacu","Tiberiu"
"15777","Nemeș","Ștefana"
"15778","Ardelean","Clarisa"
"15779","Tomescu","Larisa"
"15780","Ababei","Fabian"
"15824","Pop","Pamela"
"15781","Niță","Ionică"
"15782","Dobre","Aurelia"
"15783","Ardelean","Șerban"
"15784","Diaconescu","Sebastian"
"15785","Ababei","Crina"
"15786","Albu","Aurora"
"15787","Preda","Teofil"
"15788","Manole","Cecilia"
"15789","Stănescu","Nechifor"
"15790","Ababei","Lioara"
"15791","Dochioiu","Bogdan"
"15792","Suciu","Ciprian"
"15793","Dobre","Avram"
"15794","Manole","Sabina"
"15795","Tomescu","Dimitrina"
"15796","Tudor","Haralambie"
"15797","Nistor","Luminița"
"15798","Tomescu","Cătălin"
"15799","Cristea","Aleodor"
"15800","Diaconescu","Martin"
"15801","Dumitrescu","Tiberiu"
"15802","Dobre","Anton"
"15803","Ababei","Consuela"
"15804","Stan","Pompiliu"
"15805","Ionescu","Aurel"
"15806","Pușcașu","Sabina"
"15807","Stoica","Ștefana"
"15808","Ene","Relu"
"15809","Florea","Eleonora"
"15810","Florea","Miruna"
"15811","Suciu","Adi"
"15812","Albu","Maxim"
"15813","Popa","Basarab"
"15814","Preda","Aureliana"
"15815","Niță","Blanduzia"
"15816","Dumitrescu","Liliana"
"15817","Dinu","Visarion"
"15818","Preda","Silvia"
"15819","Ionescu","Tincuța"
"15820","Preda","Mihaela"
"15821","Ardelean","Caius"
"15822","Diaconu","Clarisa"
"15823","Ionescu","Anaida"
"15825","Dinu","Codrina"
"15826","Dinu","Mugurel"
"15827","Dobre","Cezar"
"15828","Diaconescu","Heracleea"
"15829","Stan","Anica"
"15830","Eftimie","Elena"
"15831","Voinea","Cleopatra"
"15832","Nemeș","Varvara"
"15833","Ardelean","David"
"15834","Pop","Julieta"
"15835","Manole","Paraschiva"
"15836","Marin","Mugur"
"15837","Dinu","Sofia"
"15838","Dinu","Anda"
"15839","Popa","Viorel"
"15840","Stancu","Catrina"
"15841","Ionescu","Roza"
"15842","Toma","Sava"
"15843","Manole","Floriana"
"15844","Mazilescu","Aurora"
"15845","Preda","Lorelei"
"15846","Pușcașu","Didina"
"15847","Stănescu","Ludmila"
"15848","Ardelean","Tudosia"
"15849","Stan","Jasmina"
"15850","Mocanu","Catinca"
"15851","Ene","Călin"
"15852","Ababei","Malvina"
"15853","Diaconu","Stana"
"15854","Mazilescu","Robert"
"15855","Dochioiu","Antonie"
"15856","Marin","Sandu"
"15857","Suciu","Manuela"
"15858","Niță","Mihail"
"15859","Albu","Maricica"
"15860","Georgescu","Raul"
"15861","Florea","Ernest"
"15862","Marin","Valentina"
"15863","Mocanu","Dimitrina"
"15864","Cristea","Caius"
"15865","Ardelean","Mitică"
"15866","Mocanu","Catrina"
"15867","Voinea","Georgel"
"15868","Marin","Cătălina"
"15869","Barbu","Eugen"
"15870","Ardelean","Izabela"
"15871","Voinea","Carmen"
"15872","Dumitrescu","Iurie"
"15873","Gheorghiu","Dafina"
"15874","Diaconescu","Savina"
"15875","Stoica","Blanduzia"
"15876","Toma","Alexe"
"15877","Dima","Mihail"
"15878","Ioniță","Horia"
"15879","Cristea","Tudorița"
"15880","Dochioiu","Cătălin"
"15881","Tomescu","Astrid"
"15882","Stancu","Eufrosina"
"15883","Georgescu","Bogdana"
"15884","Stancu","Ghiță"
"15885","Georgescu","Teea"
"15886","Preda","Dida"
"15887","Georgescu","Saveta"
"15888","Stoica","Emanuela"
"15889","Pușcașu","Margareta"
"15890","Eftimie","Aleodor"
"15891","Pop","Veronica"
"15892","Marin","Martin"
"15893","Niță","Manole"
"15894","Voinea","Eftimia"
"15895","Mazilescu","Zaharia"
"15896","Pușcașu","Blanduzia"
"15897","Tomescu","Ilarie"
"15898","Stoica","Gheorghe"
"15899","Ioniță","Vladimir"
"15900","Manole","Petruța"
"15901","Oprea","Bogdan"
"15902","Ababei","Stan"
"15903","Aanei","Irina"
"15904","Popa","Hortensia"
"15905","Diaconescu","Lelia"
"15906","Tudor","Sânziana"
"15907","Diaconescu","Tudora"
"15908","Pușcașu","Vasilica"
"15909","Stancu","Lucrețiu"
"15910","Dumitrescu","Maxim"
"15911","Ioniță","Safta"
"15912","Ionescu","Axinte"
"15913","Manole","Lorin"
"15914","Dima","Francisc"
"15915","Ardelean","Jenel"
"15916","Tomescu","Cantemir"
"15917","Eftimie","Livia"
"15918","Popescu","Paulina"
"15919","Diaconescu","Romulus"
"15920","Albu","Vasile"
"15921","Diaconescu","Eusebiu"
"15922","Georgescu","Lucian"
"15923","Voinea","Alexandra"
"15924","Ardelean","Norica"
"15925","Ardelean","Marian"
"15926","Diaconescu","Nicoleta"
"15927","Marin","Aristide"
"15928","Stan","Carol"
"15929","Aanei","Laurențiu"
"15930","Albu","Norman"
"15931","Florea","Gianina"
"15932","Nistor","Elisabeta"
"15933","Dinu","Ramona"
"15934","Stoica","Lavinia"
"15935","Marin","Daniel"
"15936","Stănescu","Bănel"
"15937","Dinu","Romanița"
"15938","Marin","Aurică"
"15939","Stancu","Aurora"
"15940","Preda","Timea"
"15941","Florea","Ștefan"
"15942","Stoica","Mihail"
"15943","Suciu","Ioan"
"15944","Ioniță","Valeria"
"15945","Stancu","Leonard"
"15946","Gheorghiu","Teea"
"15947","Nistor","Janeta"
"15948","Mocanu","Corina"
"15949","Voinea","Remus"
"15950","Mocanu","Doru"
"15951","Marin","Valentin"
"15952","Voinea","Camelia"
"15953","Aanei","Gabriela"
"15954","Manole","Dorian"
"15955","Dima","Anatolie"
"15956","Ene","Safta"
"15957","Albu","Vicenția"
"15958","Dobre","Jeana"
"15959","Nistor","Aurică"
"15960","Oprea","Benone"
"15961","Nistor","Gheorghe"
"15962","Florea","Malvina"
"15963","Pușcașu","Daniela"
"15964","Manole","Dafina"
"15965","Nistor","Lăcrămioara"
"15966","Stan","Haralambie"
"15967","Diaconu","Mirona"
"15968","Tudor","Aida"
"15969","Ene","Iulian"
"15970","Dima","Remus"
"15971","Mocanu","Romeo"
"15972","Ionescu","Romanița"
"15973","Ababei","Antonia"
"15974","Cristea","Salomea"
"15975","Tomescu","Ariadna"
"15976","Barbu","Irina"
"15977","Nemeș","Dariana"
"15978","Manole","Agnos"
"15979","Nistor","Măriuca"
"15980","Oprea","Floarea"
"15981","Ioniță","Severina"
"15982","Pop","Jasmina"
"15983","Ioniță","Stana"
"15984","Diaconu","Coralia"
"15985","Dobre","Blanduzia"
"15986","Ene","Silviana"
"15987","Dinu","Victoria"
"15988","Mocanu","Decebal"
"15989","Georgescu","Giorgian"
"15990","Ionescu","Zoe"
"15991","Popa","Ligia"
"15992","Eftimie","Corneliu"
"15993","Ene","Astrid"
"15994","Cristea","Mirabela"
"15995","Florea","Vasilică"
"15996","Barbu","Gabriela"
"15997","Tudor","Cosmin"
"15998","Gheorghiu","Renata"
"15999","Cristea","Adi"
"16000","Nistor","Remus"
"16001","Ionescu","Horea"
"16002","Dima","Amedeu"
"16003","Diaconescu","Patricia"
"16004","Nistor","Georgia"
"16005","Voinea","Agripina"
"16006","Dinu","Teofil"
"16007","Manole","Adela"
"16008","Preda","Leontina"
"16009","Dima","Anamaria"
"16010","Suciu","Constanța"
"16011","Ardelean","Adi"
"16012","Marin","Elisabeta"
"16013","Dinu","Alexandrina"
"16014","Cristea","Georgiana"
"16015","Tabacu","Oliviu"
"16016","Diaconu","Horațiu"
"16017","Ioniță","Voichița"
"16018","Oprea","Codin"
"16019","Georgescu","Alexandru"
"16020","Dobre","Dorel"
"16021","Diaconu","Florentin"
"16022","Ardelean","Adi"
"16023","Stoica","Toma"
"16024","Florea","Jasmina"
"16025","Florea","Eusebia"
"16026","Gheorghiu","Florin"
"16027","Albu","Georgia"
"16028","Voinea","Aristița"
"16029","Niță","Daria"
"16030","Albu","Aurica"
"16031","Ene","Xenia"
"16032","Ardelean","Aristița"
"16033","Dobre","Călin"
"16034","Stănescu","Casiana"
"16035","Aanei","Stana"
"16036","Gheorghiu","Florea"
"16037","Voinea","Ludmila"
"16038","Pop","Timea"
"16039","Eftimie","Teodora"
"16040","Mazilescu","Alin"
"16041","Dumitrescu","Grațiela"
"16042","Cristea","Cristian"
"16043","Manole","Lavinia"
"16044","Nemeș","Mitruț"
"16045","Stoica","Leontina"
"16046","Manole","Amalia"
"16047","Cristea","Magdalena"
"16048","Dinu","Fabia"
"16049","Tabacu","Crina"
"16050","Barbu","Aleodor"
"16051","Aanei","Dida"
"16052","Popa","Tudora"
"16053","Ardelean","Vladimir"
"16054","Ababei","Benone"
"16055","Mocanu","Zamfir"
"16056","Dobre","Luciana"
"16057","Ioniță","Daniel"
"16058","Preda","Raluca"
"16059","Diaconescu","Georgeta"
"16060","Ababei","Patricia"
"16061","Stancu","Teodora"
"16062","Ioniță","Tincuța"
"16063","Eftimie","Alina"
"16064","Stan","Ionelia"
"16065","Dumitrescu","Irina"
"16066","Suciu","Otilia"
"16067","Stancu","Zina"
"16068","Aanei","Anișoara"
"16069","Suciu","Monalisa"
"16070","Stoica","Silviana"
"16071","Stan","Ionelia"
"16072","Nemeș","Albert"
"16073","Albu","Gianina"
"16074","Tomescu","Ilarion"
"16075","Stancu","Marga"
"16076","Manole","Marta"
"16077","Florea","Ozana"
"16078","Dima","Narcis"
"16079","Pop","Lidia"
"16080","Marin","Dora"
"16081","Stancu","Stancu"
"16082","Aanei","Mirabela"
"16083","Dima","Basarab"
"16084","Ababei","Mihail"
"16085","Pop","Hortensia"
"16086","Popa","Felix"
"16087","Manole","Stana"
"16088","Tomescu","Martin"
"16089","Mazilescu","Ludovic"
"16090","Suciu","Paulina"
"16091","Georgescu","Ruxanda"
"16092","Diaconescu","Pamela"
"16093","Suciu","Manuela"
"16094","Albu","Narcisa"
"16095","Pușcașu","Haralambie"
"16096","Dima","Ioanina"
"16097","Stan","Beniamin"
"16098","Ioniță","Georgiana"
"16099","Popa","Felicia"
"16100","Nistor","Marcel"
"16101","Dochioiu","Victoria"
"16102","Tomescu","Georgiana"
"16103","Dumitrescu","Vicenția"
"16104","Preda","Dragoș"
"16105","Georgescu","Zaraza"
"16106","Barbu","Horia"
"16107","Eftimie","Iosefina"
"16108","Eftimie","Codrin"
"16109","Gheorghiu","Tudorița"
"16110","Niță","Gențiana"
"16111","Ardelean","Dorina"
"16112","Stoica","Iridenta"
"16113","Stănescu","Dragoș"
"16114","Mocanu","Lidia"
"16115","Nistor","Dan"
"16116","Florea","Robert"
"16117","Niță","Stana"
"16118","Dochioiu","Alex"
"16119","Popa","Nicolaie"
"16120","Stan","Vasilică"
"16121","Dobre","Eduard"
"16122","Preda","Demetra"
"16123","Aanei","Adela"
"16124","Tomescu","Gheorghiță"
"16125","Tudor","Basarab"
"16126","Manole","Ivan"
"16127","Dumitrescu","Anca"
"16128","Popescu","Florentina"
"16129","Mocanu","Lascăr"
"16130","Cristea","Salomea"
"16131","Tabacu","Zaraza"
"16132","Ene","Cantemir"
"16133","Voinea","Laura"
"16134","Tomescu","Carina"
"16135","Tomescu","Julieta"
"16136","Tabacu","Artemisa"
"16137","Florea","Brândușa"
"16138","Marin","Costel"
"16139","Stan","Tiberia"
"16140","Diaconu","Evanghelina"
"16141","Dinu","Pleșu"
"16142","Oprea","Titus"
"16143","Florea","Șerban"
"16144","Ababei","Felix"
"16145","Barbu","Raluca"
"16146","Stancu","Beatrice"
"16147","Stancu","Rozalia"
"16148","Popa","Tania"
