iban,currency
RO19TGER1420948275408253,KGS
RO17SNKK8146319135009560,KMF
RO17IKOF7787994594250804,BOB
RO53DYKF5318703589137781,MZN
RO98XIRU9506622977151861,THB
RO73ZSKE9022118168613443,SCR
RO24EDMM4898000631506753,GEL
RO57APBK0118321197715638,UZS
RO31CWHR4719508508832067,MZN
RO58QSKB5744366378807184,SEK
RO05XFMY2820418868481931,AUD
RO40BFXG6962789021799728,DZD
RO44ZQCK3623231407772838,SYP
RO44CXUS9803850666453456,AMD
RO74TJSH4896391740176339,BDT
RO56WNLH8505984471965016,BSD
RO76VYUQ8260586191041575,LAK
RO07PJLH3705013747458643,HTG
RO38JSZV3807460154212072,ETB
RO70QEUY7967814712949149,SHP
RO49RQLU9618714364941904,LSL
RO49HEWR9068726140909902,CRC
RO94ZVVW7388457899599108,GNF
RO84HBRI2227386276512756,BZD
RO16BUZQ1425090720077612,UGX
RO44RSCC6904834638384040,AFN
RO60MFHC7002606934225205,ZMW
RO46WLAP7945784592405755,AZN
RO61QWVG4441019407275561,BWP
RO17HCTJ3209746611636876,MOP
RO73IGVR4516437608151277,TZS
RO34VHUQ9957036164339864,TRY
RO33BCPK1443249868868084,KRW
RO43YKPG0200063465277048,LBP
RO86RMIB7724659589229049,KZT
RO16IYKR7981313267543780,MMK
RO28MHIJ0428379476674194,FJD
RO76NDWP7534785528686173,BYR
RO41HWWJ8600604887301918,SLL
RO84YBHB0254783282140029,MUR
RO67TMIQ7018192250319394,COP
RO05XYIW4051350118571240,CVE
RO36ACMO8371838168574383,LKR
RO61ORSE5436498893429039,LTL
RO62DWTJ5591416990998877,KHR
RO13LXRS0755975463871118,SYP
RO55SQXM1800916189111830,BWP
RO05TNID2007001841534006,FKP
RO85UMQE5319208719658734,BZD
RO12TLPX8577159555810905,MWK
RO85XOQX1704849203121347,TTD
RO29CNPG2677681760498739,BSD
RO95PWJW8107191955219613,ALL
RO79SCIC0688358419131036,BZD
RO31CWSJ0089086060693477,BIF
RO77GYXG8103972574885314,FJD
RO97HBJD3268218686808052,AZN
RO97RQRT7801428457178144,TWD
RO77JRBA0562845786523711,FKP
RO36OZCW0227372680992638,VND
RO81OWEW5912980581485823,UZS
RO40MDAE1218618677969014,LKR
RO43DLNC6886115342013564,KZT
RO46XJVJ7510590185073950,KMF
RO97VCQI2544919015652976,AOA
RO83OTQZ3927161186739495,CNY
RO97EIFC6472736554853782,JMD
RO69PRIN4693415751065511,CAD
RO86IJNZ5474610747524476,WST
RO35TUVE5215022086110483,USD
RO29LYAZ6248726019548867,ALL
RO49ZCVY0519218301632410,SPL
RO22WDMK6475304841373874,HUF
RO43BYUD0639581181320011,VND
RO52HBHE3170490713682748,IQD
RO39QFKB4294525632052941,TRY
RO60YIDH4595908162229849,COP
RO40SHYC0570617287595916,CRC
RO10TAIM8919926672715593,HUF
RO20YGWT1226060895190334,YER
RO22WQMI2769068002605322,LKR
RO39NBTR5697214983546323,GBP
RO06DVHD2286120159265330,SZL
RO68JBWK0592751705266766,NPR
RO93GFNB4187259449791609,NIO
RO81INGP2472679431202429,UGX
RO04FKYP4148748415599368,NOK
RO56SXHV1660560929530331,PEN
RO41SMHY6707046629040313,MXN
RO55WQIX3858872725905979,SVC
RO74GMQD9136581057902329,XOF
RO33TEUB8681198017073639,CLP
RO31DANB1649296710693995,KMF
RO81KRFN4410615184115215,TOP
RO61MRPO0879357732778150,AFN
RO85ZXCT2746731677056592,YER
RO39RWTF4014993111388119,TMT
RO06PHGP0469960082357120,BSD
RO69EMRR5372142962169664,UGX
RO48MYJA6749406452786840,CUP
RO13QZOO4821620422908607,STD
RO53HSEB0257676931776776,MXN
RO80LGHZ5071511497008836,INR
RO36KTQZ9127593073704126,HUF
RO87QGOS7514094685297219,YER
RO09OPNE0977546697117953,CZK
RO59AJUU8631857396774896,IMP
RO62YUXO3768069552344560,MWK
RO66VPUG2972170399195486,GIP
RO13JEUQ4527037386681117,BYR
RO62YEXE1024534058433255,JMD
RO50PXZD8652434467981043,SOS
RO62JBXT9847283944593980,ALL
RO60EJVX5672653628541818,IQD
RO60QZWJ6159494202725747,ALL
RO84AKZK1809480398473080,JEP
RO87WZGZ7910324320106020,BZD
RO40SLFW4627167486659911,MKD
RO37HAGF3161510224860603,BAM
RO37KQQX2758760570970048,WST
RO02ZHKY6144623625455814,SAR
RO47ZVBP4895849344419918,ANG
RO86WHVM7593634672987754,KZT
RO44UIOS7807145779008292,INR
RO23MDQT3379447711338848,FJD
RO98DBXO5525571606601549,BRL
RO04UYEO8505586142281740,CRC
RO66TOEK5607243191699445,NAD
RO67SHMX0874673012272789,ARS
RO94ACWO4479398489621925,KZT
RO66KAIH0035093306916709,THB
RO84MDKP5168910117701883,BYR
RO12FNBX5495832343093369,TOP
RO30GKBB7655458063516517,SYP
RO46DESG7662334765262763,AZN
RO95XJXJ8299660500541311,NZD
RO04PCTV7371546290392705,COP
RO90YWGB3533673336381105,MXN
RO11WVXD2793286596323756,TVD
RO49DRXI3523157254884298,SAR
RO26GMYA5369975796101151,KHR
RO45PUFV8635046912552393,SOS
RO88UIQT6788834507666711,MDL
RO30YDJW3512833785743014,MVR
RO30WTZR3900609020864792,PAB
RO52PLBI3952688508503679,DOP
RO91AKSG6108085996197571,PEN
RO32THDW9387830375787754,KYD
RO90SBIM0611376949192842,TRY
RO89HHDN0465875225084913,UYU
RO87NIML4226823516812186,UYU
RO49VTMG6003012250857314,ILS
RO22ACLL7416185832947907,IRR
RO85WLMU8795857775592566,HKD
RO79GPRF1115330617302312,SOS
RO96BSDH8483728528177936,MUR
RO29NHMF8001608959696710,ISK
RO69PFPF5918704191307318,GNF
RO30XOUN3122779593597421,CUP
RO36ZIFZ3706809987242087,IRR
RO62VVAJ8218122544638097,XPF
RO50WQXB0703082694656500,PKR
RO39ZSVQ5603602901593775,KWD
RO07OHWQ2663836222883570,AWG
RO62QMAQ5814121956049834,IRR
RO76JHQO3339733594919302,SAR
RO44FGRW6590871606388344,GYD
RO55ATKI1461565493518650,DJF
RO58DXOQ6201938176802964,BAM
RO11UFEI7913740675935583,XAF
RO69OLQI3147505276156517,IRR
RO49BPYA3049198014219652,KHR
RO46HFIL4828880986794141,UYU
RO75MZPE9894807585218659,TOP
RO55CKMT2338063660380212,SHP
RO85MWMN4129808799917072,SDG
RO32YXHK3304054935959188,KPW
RO30RXNT0722478046619754,BAM
RO37MGJR2328234829069616,YER
RO09XTIC1570188603790310,MZN
RO09RVGP6791429203018015,SAR
RO90XVVP4056197882231878,TJS
RO05PWWW8187519009142487,MUR
RO74YJBN2794401011701923,BHD
RO16YNQP8729847387890049,GBP
RO11INUK1629279066759760,AMD
RO88DFVE4124843815066955,ETB
RO21JPNA9281013507301663,LAK
RO32EAYL6759372319439879,GHS
RO51PXCM9311426170410775,AFN
RO15NXTB9209637429317864,AFN
RO61PESG0624251137016951,GMD
RO98AGRH2136331171660341,BMD
RO79VWHO3315644497676888,MGA
RO32NHXU6625144446285573,BYR
RO30DIEH3397099011986273,CHF
RO65BYRU6272117511226501,SCR
RO02YJJC2446123482524488,TMT
RO62QKHT1732880697971949,PKR
RO06JYKP7559269554599355,HTG
RO63PVRH1139686753017990,TJS
RO02ZWJM3992972752340762,TOP
RO73XGSO9502440543540028,TMT
RO62HHOI0812967638521611,SEK
RO79VCQE4829410968018228,FKP
RO11IZGU4108861323497865,VND
RO69YPXT5371262749115591,VUV
RO85NMVD6555928168163718,SBD
RO68MBWS7344063068187339,AUD
RO44TWSM3413191477410626,LYD
RO64DMLN8178351807971344,CDF
RO17VFIZ2460350809007421,KHR
RO55CFFH8405451939919132,KES
RO86RWKR7199585645423280,BBD
RO36QQQU2346101360253836,LSL
RO22ABYH3955124292384152,SCR
RO58RUKP8112225220193375,ZWD
RO62JAUF4492992445930002,RSD
RO68RHPV7079621118720431,AMD
RO76QXZE1029311438320264,ZMW
RO98OKTX4487974938442827,KES
RO49CHHK2180052086865967,ZMW
RO28IFXW0628921542895841,SCR
RO18MSRK1070313703702974,AFN
RO38IARF1822923681558807,KRW
RO15CNBK8466899551411694,BGN
RO29VUWG8876484616680923,PKR
RO10FGEF8230990495978291,SCR
RO66LHAD4250451236023697,UZS
RO46CFGP9836219896246757,CNY
RO46ZRJN3227943654243639,VND
RO50GEJK4324901652130408,LSL
RO08VGUG8047960371442879,BGN
RO94OLRY8016406622683015,AZN
RO40GSMJ4766276917742932,ERN
RO67YFKF8112374505153959,ZAR
RO38UNEU2008187633272747,CVE
RO09XMBT6875701546022200,VUV
RO80HMOV3996900327628059,BMD
RO24RVFB3828480801671220,TOP
RO38OVWU6555931029233999,RON
RO61POYR3008918976267865,UYU
RO87VJIQ4940084095815371,HKD
RO06JKXA5409577583348844,GMD
RO94XWTE1707988816237631,BDT
RO98TPJJ9093592930305569,CUP
RO21SMZN9091647891323337,NPR
RO84ZDLM6631745420800243,TWD
RO91IRJB9504435585128442,NZD
RO77TBRK6471997672566776,MYR
RO75NZYN0585580783861831,MVR
RO33UXSG9482003398879563,KZT
RO72XTKF9940212941583664,ALL
RO88RGKS2943987694571913,IDR
RO18VXMW5847079615839742,TJS
RO04MLKK6609404085128080,LBP
RO60XHBQ6245690396557889,KYD
RO72NNTQ2399905512708544,VEF
RO09XAGJ5495723534722133,PGK
RO87USGN3844268150261053,ZWD
RO62KHNY4656563729369685,JOD
RO72PYAU4860423786427555,XAF
RO81CMDE8537148604334326,KES
RO63LQPZ4898090881539634,TOP
RO44XSTM4664164547267279,GEL
RO67CGYK7736076501976447,BWP
RO62VHOA9067526527934232,CAD
RO27SCIT0146497816997628,TZS
RO80BGLB2105507116393496,ETB
RO76NSFE2875714548612764,JMD
RO82WWXB3205201540055586,CLP
RO08EIDI2171352919911839,HTG
RO12PFZH3234463567794883,AFN
RO65TCER8579555591794319,ALL
RO80KKMQ3817482278371124,TND
RO79PUNB4221112915266284,KWD
RO06EBOT9154012248317615,ZMW
RO04PMHR6201787594902832,IDR
RO23BYHS5623060658257041,VND
RO89QXIQ6205463180406789,FKP
RO85NYAF3311428546609255,CAD
RO45XBBG6124391839334358,BWP
RO31WDNR0991552099111135,PLN
RO47MLQZ5763198166867964,BBD
RO43AZXM9753149249759572,CHF
RO35NZVO8328081315769921,ZMW
RO65PZQQ0204997547041568,INR
RO54VJCT1430503215874223,NPR
RO44JCLJ1554474219412744,CVE
RO46OJWN2438063224797002,JMD
RO50JULG4261172168786189,TVD
RO28CWFM5560074336414781,CVE
RO48WXKH2183380746962281,CNY
RO34EUHP2087696665346273,MAD
RO61MLIW5289727784534434,CDF
RO40ATYO9625551261756236,PKR
RO24WYZP5023773728808746,BYR
RO86VJNB3606129272324335,NOK
RO43JLGY2170321649862904,KYD
RO70TALW0282543682328490,GEL
RO31NEFF5526825012280155,RWF
RO04LKNJ7108404929478323,COP
RO98OZFG1988082486310814,LYD
RO84HXYT1755860792172821,PAB
RO46NOLH8064332360628540,RON
RO26SYUZ3844359093770281,GEL
RO29YQOU2142157070508298,CLP
RO58DJYQ1878935451303144,SGD
RO42XFHG7073697335601486,BMD
RO76YVBA9778210965790223,GMD
RO61ZIBW7959197449988982,PYG
RO91KAZR1349318745444803,HUF
RO47UOGC2021357993118299,LTL
RO18JSYM8025854814259829,COP
RO85QQHL3145280225225308,KHR
RO80UFKP4724726062720783,TTD
RO02XYRI9583855784786028,LRD
RO86ZKXB2324415981716629,KGS
RO95DMUT8431578211582284,HNL
RO84JEPO0702934373880117,HKD
RO39QBKO8138077881126174,RON
RO78TVCU2975350062055661,GMD
RO35ZATI4255144859102112,RWF
RO94IREH7114192197426749,ETB
RO47EVXI6625089198310985,BZD
RO14WAIN4630208241149434,BWP
RO07NMSD2794780526049269,OMR
RO55UCQZ0421100495281173,GMD
RO92XVDI5186067378682637,NIS
RO85EGJO1398512740449253,GIP
RO93RLLH1414915716058946,JMD
RO11MDIE0333191213833122,SCR
RO54AJMB5569823846971265,GNF
RO06XHXB7642091286986716,CZK
RO24XRES2216575756449737,BGN
RO50YHFP0123245174617836,USD
RO77FBIC7349994877219845,MDL
RO15NVCF8538807267417476,COP
RO79SLML0036548367343346,XDR
RO38HTQI5975177559010823,HRK
RO35FBAZ6957201443684597,CLP
RO67EZRL9597718670925970,MWK
RO87DZID2115167885253848,TOP
RO33GZGS6020678536780232,BHD
RO13XGXD6211301655532027,JEP
RO90UFWR1372884036517136,RWF
RO31FLVN3115174639048853,RSD
RO26TESA9009557762881406,NZD
RO71EDUL3043241483270217,HKD
RO17QOND3849864712706097,AMD
RO06WCXN9042531012282374,CDF
RO62KZVV0206478368091016,UGX
RO23WCQJ3412752167289773,INR
RO92LBNV4016082220432811,PLN
RO11FEIX2019903545838152,UZS
RO74UWIP3896139717782901,CRC
RO30VGKA3006135911196135,DJF
RO78XLBL0629056739586450,IMP
RO54HHRO4923366926061183,TOP
RO03NHWD7892804605506973,KHR
RO90ARGJ7997065292072564,GMD
RO90MZSY6594327878927865,MDL
RO49VTYP1519999758065912,CDF
RO46TKYQ5259954830409399,CNY
RO17GPWV0160417179528456,NZD
RO02TMHJ8797992042419297,SHP
RO83FDHL2845826580490354,LTL
RO13OJOG9126909828383283,GGP
RO26SZQN3660887066764546,JOD
RO02MSTZ0654304768256875,AFN
RO55EGYV2101483753436789,XOF
RO74ZQVB8037232248128409,GIP
RO87BSJG1653274376596478,TWD
RO31NCMJ4345193172943080,MDL
RO73LYAA6767166120223380,TWD
RO73JRNI4899719272174151,KRW
RO36XHPA5912178718923028,BZD
RO32VQNP6213167206955518,MUR
RO06MNVR0524439267213462,GBP
RO48LFYP2847815555044549,COP
RO84VYBD3303810625218900,ANG
RO86QCGI7870990194825581,JMD
RO96QWAX1377557090954459,MRO
RO86MUJS4780760169543670,KGS
RO84PCSL6510035767394996,BND
RO11EOEG6691449109559036,SDG
RO05ODAK6065689166121529,AMD
RO05PEYX0689701897204378,QAR
RO79JTFC8228140202049604,CNY
RO54MKPY9495309025453060,TJS
RO88YVVH1140681572599698,BMD
RO77CTDZ6093710624285369,EGP
RO82TFEJ7666783208569086,CZK
RO76BMCZ7940218692576572,SBD
RO65DWCQ4971847071417642,JOD
RO76SMAG0501179036949188,ZMW
RO83PZTV7161426834437996,TRY
RO86KSPE3019571963529162,INR
RO35GWPF7708456203041416,MUR
RO26BIFY5157623211371479,LKR
RO37RWRV2482834081601398,SAR
RO47ISSX0032747816313509,LSL
RO03WLEJ3310181592945529,ZAR
RO69ZHXE8776095958884564,IQD
RO62ZKNU0288306061476288,AZN
RO17REVB2260694471275606,CUC
RO67FPJV1377204710213055,SAR
RO73EXSF9060878856218186,ALL
RO45VMSN6604809085688806,RON
RO46CLNH6227302080025454,XAF
RO83ZYJV2873638954811150,IQD
RO71CHHM2893505528336376,ANG
RO97ATRO8067996799362436,PHP
RO80JTRQ7342837518871998,CUP
RO68EWJA0034826256916581,ZAR
RO21MCRR8872660508043084,SBD
RO42MUTT3833708819073976,DKK
RO22TLTZ3947096832632500,KZT
RO37BCVU2174821749924168,RWF
RO82ZUKW9162179388735424,MKD
RO83RKJQ7155087062302191,STD
RO71PBAC8509523347893273,PAB
RO90MHXW1185187122139535,ZMW
RO57BJDX6327153036518951,ANG
RO98PLXY9856245963824495,LSL
RO51KJVL0478567053229314,MXN
RO29JYQX0216138368885006,TZS
RO02EVNS5507193853613494,ILS
RO73RKEL2636762001533575,NZD
RO46PSSS3732801375873799,PEN
RO18VIKG4353611117111912,MVR
RO03CJDK6718121492415046,MMK
RO51LDJQ6427022505225608,MGA
RO84NMUV9867951552800565,SCR
RO39MXJN2045698455567588,GNF
RO28HMTL4594878043899656,UAH
RO60HDIG2253894845603513,KPW
RO94EXPN8546708653212248,BRL
RO61IFOC7970248866486801,BMD
RO70WTXP6038519780226108,PGK
RO16NZCN9469275803409529,GGP
RO87VLJS4236188647890457,XOF
RO42MZQM9369758003622459,EGP
RO71LHQK8779594336121320,SCR
RO81TSRI3300494661736395,AED
RO43DRGA1272684215562478,BIF
RO61XSXJ0146566486825517,JOD
RO60VNQC2222884446320043,BHD
RO53QNKW9880213438080095,TZS
RO82VJVS3945889266298443,MKD
RO48ODOG2550656282064189,RSD
RO26LLDX9941753385180938,INR
RO50VROM5590761042560678,AFN
RO96JAPB8614758514144099,MVR
RO72TPKI1232741171485082,GTQ
RO21KXQX1180865270276382,PYG
RO94ATLW7041266437252579,MMK
RO61GYBI8830340729147873,TVD
RO42MCWS1596865815391516,KPW
RO59MAKE1381822432404593,CLP
RO94FAYR1994886718814334,VUV
RO24HPWM5692115423838719,MUR
RO98RCHO9495749587391527,NOK
RO36LAHF8929779836152930,UGX
RO12KWWJ2229844198582664,ISK
RO32GNME2830700461360043,ALL
RO49JNUQ8658466612677129,MGA
RO44SNJY6251984941959124,NAD
RO25UJKR7231127149550101,ISK
RO05IARI6964659451848182,NAD
RO80ZXOU6885105787768434,HUF
RO44ODIJ9406738674588518,IQD
RO98TOQC9463343586157558,ILS
RO52LZOP2851171657307483,MUR
RO91IIYG9565568538356085,AFN
RO12FVOH8410515593449478,NGN
RO83OZBL6854533246319615,GIP
RO31EIQI0037798431133929,SBD
RO69KBNF9004895918754013,SGD
RO23WSZM8258546099865175,AMD
RO04ZLPG0771855115926629,KGS
RO94MHJB1091191683642909,HNL
RO48YHPP5331849220389609,GBP
RO45GGJW8151037096160835,LAK
RO40QAZZ4558944062381789,SPL
RO18AQAT5002883644059599,OMR
RO92VAWD7619506610223779,ZWD
RO57BMQN8273956220705524,RWF
RO43WMRY6062185300216247,UZS
RO95HZLA6548804691189665,GIP
RO49ETYG7962364375468480,MUR
RO98PGKX7889547233294544,SCR
RO21GQXU6124440861599567,CLP
RO88EZXC5322985922066572,SDG
RO02EHFJ4743675962959605,UGX
RO77NFEE5712753042692141,BSD
RO33GTJC3513595193241671,INR
RO76YSPP5681298794054326,MYR
RO06LFDN8702584780300012,GYD
RO85SEWZ4988750113203894,SVC
RO38RBWM6433998754985263,LRD
RO39YTXJ9160107744945288,LKR
RO22WLAX9085187572275148,JPY
RO29RJNU0452086381693708,MNT
RO45PQUI2469974045889367,ZMW
RO47AWWV9628867345838988,CUP
RO04UNOE1915245877937008,MOP
RO90KWUB0932419290514317,XCD
RO43AVNR7121690860938730,TZS
RO14FHFA0148826800642608,NOK
RO63MNJK8592028984998932,LBP
RO52PTXM2762133376319856,MNT
RO12KDLY4623865330515024,VUV
RO42YURE2049380981491056,KGS
RO11NCOY5454065018179435,GIP
RO45HHLP7938616853506520,BHD
RO73CVDO7741920036109687,GGP
RO32QXYO5425455269873676,SDG
RO39OANI3519157950935836,MKD
RO35NLFM7782229649858394,JPY
RO27NIDS0589988428347199,TWD
RO47UQFJ8903149242504792,TMT
RO18FIJN2024997913539218,LRD
RO30RGIJ6204409289056140,JPY
RO35ZPMR7271881014620055,MXN
RO13HSUY1414235080023484,SZL
RO34RUKQ5607316528966021,CNY
RO61PSNY1623510441816056,SRD
RO14PXUD0795067386074040,MVR
RO76ERNQ3485030355570773,XDR
RO34KYZY1693416360802300,COP
RO25RWHQ2936765940233153,JEP
RO69JPTN9565183860058973,AED
RO72VZSQ5991602950331463,TVD
RO47WMKF1049395704735564,CUP
RO29NJJR4749509643211567,LBP
RO60OKXC3143148295494343,MZN
RO45ZFQA2909937840585598,JOD
RO48XKGA9643359656746526,JMD
RO61IATJ4021966184173242,PHP
RO08ZSVP5391047824269081,XDR
RO21MKIM6730675531397512,RSD
RO85ZIFR3739296395344384,THB
RO51GYHV8461830156579619,MAD
RO79XMKK0639518755516988,ISK
RO84PHFO1913219366385971,MNT
RO42XTIY9727741706061032,KZT
RO59IOYQ1124760707512713,BBD
RO98NHEI0829885361743647,LRD
RO71YJUZ6203251141148987,BHD
RO86KXDQ4452868563279596,KGS
RO60LFFY6764880429231921,NGN
RO07EJZK5397884935197740,MNT
RO09RRQU0457190129261675,MZN
RO53JEBE9109092685185478,SYP
RO33EIFM2629208687780689,MZN
RO27NUSB8527083997357011,CUC
RO89UDZV2924216648785843,DKK
RO22JUHS1482843438606867,CAD
RO96IZID6353206647463570,NZD
RO59TDIP5393201858920322,CZK
RO05YCIF1779521831493921,BND
RO49BJYW3950569996005538,EGP
RO87ICVJ5820243343960172,ERN
RO92TYYB0887676242675299,LAK
RO83RJOO6528650427578224,RSD
RO29RFWX2425818182371148,YER
RO19ZIMW6904751508333932,XPF
RO69DNCZ4928171235452634,EUR
RO93ZVSY1562215210862983,SDG
RO19BMKY0604838630011378,AED
RO34TWLA5694766733604080,TWD
RO63PJNM8366995030844836,BRL
RO02ZBGI8454225461859998,BND
RO07PIIY7565763481124488,ISK
RO11GIVI5206266737937911,MRO
RO28TIXN6665051700531293,TND
RO27HDHQ5298595288304647,FKP
RO26LQMH0240246050384316,PHP
RO84OWSG5747490334978911,JPY
RO27XMSY7288495994099944,UYU
RO78GHXF1185163168967454,QAR
RO32UCJD3110572719235571,SAR
RO11TBIO5713697956554047,UGX
RO22KARW4004159438381421,XDR
RO05IBBC6854858623493922,EGP
RO33FWHW3843043110507600,NIO
RO19LPGN0198162341476351,STD
RO24MXCT7336450710642084,MOP
RO91YWKZ5651281314394644,SYP
RO05VTHI3649483655235355,UAH
RO29JDLY3437263354224487,IDR
RO38DKVJ1237414159064281,AMD
RO17DZHS9716402624598058,IQD
RO29NLNG5270505812811285,BYR
RO63HYGG0427562019154597,SCR
RO56MJQI0241547621480751,SZL
RO71DNEF5984243216736291,MAD
RO32FSXB8966007623893664,LKR
RO07MRBS0785667855225237,BYR
RO60YLFC4731328541051835,IDR
RO70TAPU3289172575227652,NPR
RO07PMQW1237448272478768,IMP
RO03OTVU1596651777438091,PYG
RO08AIJH3866966397317184,BWP
RO82NMUN9116443153650576,MMK
RO94IUXW0073038363537414,ZMW
RO93EDCN8150904845605112,USD
RO64XXUV9668736708283300,LYD
RO46VBGT1694662785872900,PEN
RO14JYXB1794138138947478,HRK
RO67FQZP9071710801129803,GHS
RO54NJOD0102994166599068,NGN
RO70KGZU5948510878726736,PYG
RO64FHYX3230385118737798,ZAR
RO04XHEV3274762465299524,LRD
RO13XXID1040244837382138,SYP
RO03ZDIN4226428093900053,NIS
RO97QCJL0660853703861871,VEF
RO39IJSQ2291113908396242,RWF
RO67LGOL1622334481491049,RWF
RO81QWRE6931169537237922,CUP
RO86CXUE3485493099501841,CLP
RO64ALKS6695816422277004,ALL
RO12VSWQ4718233165878229,TTD
RO69UHMY3483299812059393,MXN
RO98AFJM2712545663893629,SGD
RO85XHSK3698433563027695,VUV
RO28LXBD2789310927075424,VUV
RO07KEXL0327139213048255,HTG
RO72XTVD8760624393685956,XDR
RO77YODC0004956288861137,AZN
RO40BOYU9478345634970880,GGP
RO93CXZZ8487726628549315,PLN
RO21HVII0696617003112252,UZS
RO62TPQN1910357764322336,TWD
RO45IHDZ3119508619939790,SOS
RO64LXFP6282052837867521,INR
RO84QUCJ2549303073463880,BHD
RO27LYLG4005568715548310,GMD
RO18NIDY8307640824384858,HNL
RO23EHRF7518432250267665,IRR
RO25VSIB5039476189911762,AZN
RO44VBEK4481597162014892,SBD
RO89DSOA1100493673146105,MYR
RO81NFQS8512670731720010,DJF
RO95AMOF6726219720263760,CNY
RO30RJSO9405446826833782,PEN
RO04KZFV2589997886521986,KHR
RO28IJOL2389043794148956,PGK
RO71MUVE4778831229614787,XOF
RO21DFWI5424097429517402,GBP
RO48SJJT8313935855408425,PGK
RO17RHPK8839037641848995,IQD
RO84HLOM3400856883405118,BDT
RO53ZRSJ6037382730321727,BBD
RO17XLHZ1764328539637486,NGN
RO04GQAI4308889755026407,CDF
RO86AIOY7496978850388347,TZS
RO91BGQE6074538158875976,GYD
RO34THLC7336820834239513,KES
RO27WVMW8925104217891443,SYP
RO84PCMC8989831220074476,USD
RO29ITBY8759554396503207,BHD
RO73YDEB7666853343801584,BTN
RO84GZPF5706396639041055,BBD
RO21IJEP8165453004185698,CVE
RO61FEJR1502606445643189,ISK
RO02UYTA6544138483587823,MNT
RO04EHEM3098050941648185,LSL
RO94MCRR3772577386544125,LRD
RO22AWXN3386924481099705,EGP
RO70XITR8698076936414495,CUC
RO15PGJK7380165788473064,QAR
RO28IOQH7221084959656842,ZMW
RO05RTDM0002728219182541,GGP
RO66QKMZ9291786570518352,PKR
RO92UQBP1870004916438246,SBD
RO46TMOD2075823959435611,TRY
RO70GJHZ1162168090902143,KGS
RO87BGDZ1515960832003725,TND
RO74KJXJ0490721644590009,RUB
RO83GXBE8609168213992749,VEF
RO12PSES2936162175869736,PHP
RO72STBI6461378370837288,HTG
RO11NLGR2977262464170574,MVR
RO54YFRN7425290609194650,BMD
RO36LWTZ9393414709803777,NZD
RO24MNOD3324387679904129,SLL
RO25IKXQ0877586189450995,GYD
RO62MWZS5423692829224244,ERN
RO30SBQU7664687460747509,MRO
RO92TBSS2159600198811212,TZS
RO52VAXL7470928086925199,JMD
RO62ETCU8660133246188723,MYR
RO06MWIV5386893086073167,PEN
RO43GSHE3018484680874786,IQD
RO52PWUI9422546983571604,NOK
RO50SUJK8219166705060957,MXN
RO93UNQX7139337892461058,LYD
RO75PUTA3637164519773779,NIS
RO66JBDP5015559742077006,BOB
RO59DJNV3460031928131293,MZN
RO60VOLT5053278303540418,OMR
RO20RFAX4926933191416337,SEK
RO44ZKPL8981924330366177,SCR
RO20OKRR8897244152979490,UGX
RO64MRHS3572060183673293,JEP
RO22TSRL3506031147015899,MMK
RO02VETV1075855185029789,SZL
RO10TJKF2119143498999503,QAR
RO97RCSN1405520604315515,OMR
RO56FHQM2981987015911803,BWP
RO87YSTO0675261232422804,BOB
RO52IXSI0656957511941151,BYR
RO07ZLWN9779454516178098,KWD
RO08XSZD0289548659269443,RON
RO38PKJC2337322330200084,MYR
RO20SYYL6678901654370489,KMF
RO11YCTJ2540596775287143,PYG
RO91QPJP8884835328417154,INR
RO82JEIP6613355256046864,SOS
RO67PNFQ5354091168062731,CHF
RO87PAOI1905870912854602,PAB
RO83YZNP3277006496256546,TOP
RO88PYFI7466025474052666,PYG
RO04NYZR3714956979611301,BIF
RO80YGGC9645398001046589,AFN
RO65URDF6155994120629783,KES
RO39UTGI5468532626142151,BRL
RO48DPLP7614813154552496,SPL
RO71MTQQ7916992687479397,KMF
RO52LSHR2843344974720476,CNY
RO92FEOI3645887872430897,IRR
RO09CCLH2981176448273425,TVD
RO23ZRMY3614131614618035,CRC
RO97SHVB7457811799804689,ZMW
RO08YECL0586469364183305,IMP
RO75PNHN3752355745014253,GNF
RO56QTSZ4854118639746945,XAF
RO73SJRP9722866744798013,KHR
RO72BGPA4801645162140383,JEP
RO35VTCG6878153470489013,JOD
RO49WIEP1371796983082420,GEL
RO86FZXL2214124266459889,TVD
RO72ZLKZ6070215506727379,BND
RO25WQOV9382762491422396,KGS
RO69SNNX4458684172391554,PKR
RO68JBUT6404793689937806,HTG
RO10IHUJ7789369214349968,AMD
RO25ZAYO7228403625703542,UGX
RO40PCCP2936015957855618,HKD
RO61TMST0162977309058024,SZL
RO35TFYY4471661641850282,SDG
RO81GFKG8823942860634109,SCR
RO68IRBG2781490432299083,RWF
RO03IWKL3423295495326314,SBD
RO77TOLW1781521101285996,GGP
RO51WCAI1406915092627419,LYD
RO66QWRB1503415616281419,BDT
RO53PNIA4579032892762073,GGP
RO50GEYL4347582965269451,DZD
RO81GVRC7595808368377447,NIS
RO71MDJZ7473845239756166,KPW
RO26FSWK1771725495590151,JEP
RO55XTDO2210470333373966,UYU
RO50WDHN9531052464020647,TWD
RO88IUKM6975962970734311,VUV
RO94TWPA1919265555211058,WST
RO41MJRK3202411764747226,SOS
RO40PASV5488953734034107,STD
RO08PEYW2939612429616216,XDR
RO02DZFM9551359305250155,GMD
RO37MTLG6458926973747928,MAD
