"latitude","longitude","address","county","user_id"
"-53.5359695","55.266104","Bulevardul Paula Florea Nr. 15, Covasna, 205612","Neamț","7912"
"-47.6238115","53.610494","Drumul Veniamin Georgescu Nr. 751 Bl. 93  Sc. 90 Ap. 726, Marginea, 571778","Gorj","7913"
"75.743493","-22.350963","Bulevardul Oprea Nr. 355, Barbulesti, 154649","Covasna","7914"
"84.592027","-7.458118","Soseaua Stancu Nr. 61 Bl. 23  Sc. 27 Ap. 345, Paunesti, 841708","Alba","7915"
"46.9655445","43.966769","Intrarea Ionescu Nr. 565, Deva, 471193","Buzău","7916"
"81.08415","107.495482","Drumul Oprea, Agnita, 893340","Arad","7917"
"-85.5693045","27.638831","Strada Nichifor Popescu, Deta, 979758","Botoșani","7918"
"-89.5080745","-94.239502","Intrarea Mocanu, Bailesti, 609513","Călărași","7919"
"-12.0680495","-172.402298","Aleea Heracleea Mocanu Nr. 54 Bl. 42  Sc. 31 Ap. 825, Fagaras, 291437","Mehedinți","7920"
"13.8259885","74.198937","Bulevardul Filip Niță Nr. 980 Bl. 86  Sc. 84 Ap. 536, Ramnicu Sarat, 384661","Brașov","7921"
"-9.28866","-140.142535","Soseaua Nistor Nr. 466, Lunca Cetatuii, 645325","Arad","7922"
"9.096501","3.314333","Soseaua Diaconescu Nr. 82, Lugoj, 191584","Giurgiu","7923"
"-7.3683","-31.839761","Drumul Eftimie Nr. 238, Dancu, 883867","Bistrița-Năsăud","7924"
"70.063016","-169.888999","Strada Alexandra Gheorghiu Nr. 364 Bl. 26  Sc. 87 Ap. 772, Zarnesti, 981946","Giurgiu","7925"
"16.8564385","7.857458","Intrarea Toma Nr. 386, Rucar, 517631","Călărași","7926"
"75.550137","-108.9645","Soseaua Jenel Suciu Nr. 85 Bl. 19  Sc. 22 Ap. 953, Miercurea-Ciuc, 676349","Dolj","7927"
"-54.477874","32.240105","Strada Eugen Barbu Nr. 30 Bl. 65  Sc. 84 Ap. 685, Piatra-Neamt, 363715","Maramureș","7928"
"-83.119012","22.939279","Aleea Radu Suciu Nr. 212, Pucioasa, 458166","Cluj","7929"
"54.985809","-155.03005","Soseaua Alexandrina Tudor Nr. 477 Bl. 16  Sc. 92 Ap. 846, Sacueni, 366554","Mureș","7930"
"-68.490388","4.2904","Soseaua Nemeș Nr. 698 Bl. 69  Sc. 63 Ap. 496, Bocsa, 662144","Caraș Severin","7931"
"34.372293","-55.031184","Bulevardul Dumitrescu Nr. 655, Techirghiol, 436895","Iași","7932"
"23.6749885","136.219777","Aleea Lascăr Mocanu, Satu Mare, 775797","Giurgiu","7933"
"-33.2998005","-178.114496","Strada Ardelean, Targu Mures, 788975","Cluj","7934"
"34.711587","52.27996","Aleea Victor Ionescu Nr. 767, 1 Decembrie, 681090","Bacău","7935"
"74.756957","-52.7051","Strada Olimpian Popescu, Rasnov Romacril, 888752","Argeș","7936"
"77.286625","-37.987945","Intrarea Mazilescu, Targoviste, 522141","Caraș Severin","7937"
"-65.352466","28.98263","Soseaua Suciu, Campia Turzii, 424954","Harghita","7938"
"-84.400698","-176.457152","Strada Pop Nr. 44, Focsani, 994213","Mureș","7939"
"-34.7821875","48.69859","Bulevardul Gențiana Dobre, Insuratei, 548548","Mehedinți","7940"
"-58.445596","144.131779","Bulevardul Ioniță, Vaslui, 268619","Dolj","7941"
"-48.614747","98.08342","Intrarea Tabacu Nr. 73, Brasov, 507803","Vrancea","7942"
"-35.664359","-20.336585","Drumul Diaconescu, Caransebes, 863441","Botoșani","7943"
"-78.1979275","2.699394","Soseaua Ababei Nr. 755 Bl. 32  Sc. 36 Ap. 276, Negresti, 726607","Mehedinți","7944"
"-28.816992","-113.080349","Soseaua Albu, Sovata, 123112","Suceava","7945"
"20.961336","177.557858","Bulevardul Eftimie Nr. 935, Dragasani, 820086","Gorj","7946"
"-42.936374","-140.742112","Bulevardul Tabacu, Zarnesti, 919437","Botoșani","7947"
"37.383192","24.570708","Bulevardul Gheorghiu Nr. 406, Ianca, 135695","Tulcea","7948"
"-8.8347275","-107.380199","Drumul Diaconu, Targu Jiu, 214681","Neamț","7949"
"-30.028292","109.824857","Soseaua Dima Nr. 85, Targu Lapus, 326121","Bihor","7950"
"-68.452734","135.282112","Bulevardul Tabacu, Harsova, 354496","Ialomița","7951"
"-52.7419155","-76.135016","Bulevardul Cristea, Pitesti, 538463","Satu Mare","7952"
"72.7386845","-89.902636","Aleea Diaconu Nr. 865, Alesd, 649633","Dâmbovița","7953"
"-35.594788","-124.771084","Aleea Ștefan Popescu, Dabuleni, 135043","Satu Mare","7954"
"-35.426855","99.941564","Strada Julia Stancu Nr. 31, Afumati, 473864","Constanța","7955"
"-28.1232375","-24.988846","Soseaua Vasilica Pușcașu, Voluntari, 320790","Brașov","7956"
"-4.8804395","-139.432796","Intrarea Albu, Stei, 761338","Timiș","7957"
"-22.1333155","89.409025","Bulevardul Suciu, Gaesti, 391381","Brăila","7958"
"-24.5893645","37.770172","Drumul Dochioiu, Cajvana, 239823","Botoșani","7959"
"70.983186","124.742664","Bulevardul Filofteia Pop Nr. 17 Bl. 44  Sc. 15 Ap. 219, Raducaneni, 700855","Ilfov","7960"
"56.219699","22.841006","Aleea Stancu Tabacu Nr. 73, Baia Mare, 536994","Bacău","7961"
"-9.2870605","-166.027041","Intrarea Aanei Nr. 489 Bl. 82  Sc. 84 Ap. 126, Dragasani, 779484","Covasna","7962"
"-19.67539","-162.12292","Strada Pușcașu, Tudora, 241490","Iași","7963"
"-0.957428","-105.901455","Strada Popa Nr. 253, Targu Ocna, 800723","Botoșani","7964"
"6.2543745","-116.650516","Aleea Stancu Nr. 47 Bl. 48  Sc. 72 Ap. 475, Campina, 956377","Hunedoara","7965"
"77.3131795","116.544244","Soseaua Antim Cristea Nr. 996, Rasnov Romacril, 884094","Timiș","7966"
"26.153079","81.557399","Aleea Dinu, Draganesti-Olt, 808607","Brăila","7967"
"-33.2741005","-45.455475","Drumul Aleodor Nistor Nr. 98 Bl. 43  Sc. 88 Ap. 436, Chitila, 694547","Neamț","7968"
"86.184389","94.875271","Aleea Tomescu Nr. 535, Moinesti, 732094","Suceava","7969"
"69.732616","-164.471683","Bulevardul Gheorghiu, Turnu Magurele, 219083","Cluj","7970"
"-7.251168","100.643636","Drumul Lidia Ababei Nr. 94, Turda, 880503","Iași","7971"
"56.554634","178.022122","Strada Toma Nr. 423, Modelu, 318975","Cluj","7972"
"74.1757605","-162.313982","Strada Ababei, Zimnicea, 114164","Vâlcea","7973"
"-63.495469","148.533405","Bulevardul Tomescu Nr. 28, Navodari, 325114","Harghita","7974"
"6.435761","78.716962","Bulevardul Voinea Nr. 78, Amara, 838331","Vaslui","7975"
"-40.3739655","46.822567","Aleea Marin Dochioiu Nr. 763 Bl. 43  Sc. 14 Ap. 289, Rasnov Romacril, 561175","Prahova","7976"
"88.933031","95.833393","Drumul Margareta Ionescu Nr. 338 Bl. 78  Sc. 35 Ap. 617, Cumpana, 732593","Hunedoara","7977"
"8.188067","-11.512069","Strada Ioniță Nr. 923, Beius, 593218","Caraș Severin","7978"
"-47.934284","-80.554309","Bulevardul Stoica, Bacau, 483899","Sălaj","7979"
"-4.71234","-150.780208","Bulevardul Niță Nr. 541 Bl. 63  Sc. 42 Ap. 456, Valea Caselor (Dragasani), 120921","Teleorman","7980"
"23.799134","17.190017","Bulevardul Popa Nr. 92, Mogosoaia, 952473","Neamț","7981"
"-88.801708","98.750204","Soseaua Miruna Stancu, Gilau, 355483","Teleorman","7982"
"-86.9126165","-96.487599","Intrarea Dochioiu Nr. 43 Bl. 71  Sc. 53 Ap. 453, Darmanesti, 706717","Buzău","7983"
"-77.2976665","-167.871263","Bulevardul Marin Nr. 44, Afumati, 511952","Caraș Severin","7984"
"37.4201105","5.222344","Soseaua Dima Nr. 811 Bl. 62  Sc. 76 Ap. 931, Peretu, 340310","Ialomița","7985"
"68.9005415","-107.141685","Bulevardul Dochioiu Nr. 242, Medgidia, 266567","București","7986"
"15.6931265","130.040995","Bulevardul Gregorian Nistor Nr. 65 Bl. 83  Sc. 96 Ap. 977, Adjud, 892571","Caraș Severin","7987"
"-78.509892","12.199644","Soseaua Petre Georgescu Nr. 752, Gura Humorului, 477450","Mehedinți","7988"
"-59.324609","-174.513289","Aleea Stan, Dumbravita, 334793","Neamț","7989"
"59.7273285","-18.579839","Soseaua Mocanu, Babadag, 629768","Botoșani","7990"
"-56.169857","-20.762553","Bulevardul Ionescu, Vulcan, 902791","Neamț","8061"
"-71.0847225","-88.851212","Drumul Manole Nr. 50 Bl. 10  Sc. 98 Ap. 685, Modelu, 666330","Olt","7991"
"1.008917","-128.327862","Soseaua Vicenția Eftimie Nr. 57 Bl. 19  Sc. 36 Ap. 890, Moinesti, 366086","Alba","7992"
"79.7943935","149.948389","Bulevardul Albu Nr. 578, Boldesti-Scaeni, 381303","Neamț","7993"
"14.5240125","-100.524878","Aleea Ene, Branesti, 407672","Brăila","7994"
"-62.6216175","-174.683793","Soseaua Voinea, Jimbolia, 114796","Argeș","7995"
"36.7471615","-138.933557","Strada Erica Tabacu, Matca, 337844","Giurgiu","7996"
"54.2191365","59.645837","Strada Toma, Iernut, 759659","Bistrița-Năsăud","7997"
"54.8059345","-100.715388","Bulevardul Nemeș Nr. 79, Campia Turzii, 618494","Covasna","7998"
"69.2400335","33.703173","Aleea Nistor Nr. 683 Bl. 67  Sc. 42 Ap. 792, Rosu, 439702","Sălaj","7999"
"-31.758742","-83.547227","Bulevardul Manole Nr. 637, Pucioasa, 868031","Maramureș","8000"
"-43.008236","154.052163","Strada Florea Tudor, Strehaia, 817137","Botoșani","8001"
"3.695997","-67.322928","Strada Ene, Hateg, 174270","Harghita","8002"
"66.3853595","-71.840583","Aleea Niță, Huedin, 962052","Constanța","8003"
"-28.5228435","108.899791","Bulevardul Fiodor Suciu Nr. 26, Lugoj, 625296","Prahova","8004"
"17.5147345","43.0396","Intrarea Toma Marin Nr. 12 Bl. 71  Sc. 23 Ap. 720, Urlati, 637415","Hunedoara","8005"
"4.141927","67.814299","Aleea Nistor Nr. 44, Pucioasa, 165672","Alba","8006"
"-77.998597","57.907198","Aleea Nichifor Ionescu Nr. 86 Bl. 50  Sc. 81 Ap. 573, Caracal, 214211","Timiș","8007"
"-38.133297","-98.858084","Strada Eusebia Ene Nr. 59 Bl. 29  Sc. 55 Ap. 232, Borcea, 324658","Arad","8008"
"-57.875101","119.812619","Intrarea Tudor Nr. 311, Motatei, 811485","Timiș","8009"
"31.3258815","-11.924023","Drumul Florea Nr. 578, Satu Mare, 693436","Giurgiu","8010"
"-62.336863","127.553602","Bulevardul Diaconescu Nr. 27 Bl. 11  Sc. 85 Ap. 859, Paunesti, 912576","Sălaj","8011"
"28.0795685","136.135958","Bulevardul Dobre Nr. 227 Bl. 80  Sc. 54 Ap. 122, Borsa, 421481","Iași","8012"
"-4.4522385","50.179981","Bulevardul Niță, Cajvana, 207622","Olt","8013"
"-67.7088755","-159.672617","Bulevardul Anaida Cristea Nr. 580 Bl. 70  Sc. 60 Ap. 182, Ianca, 706181","Arad","8014"
"-42.2154805","26.090625","Aleea Vladimir Stănescu Nr. 39, Targu Jiu, 845354","Brăila","8015"
"-5.6223855","6.972465","Aleea Cristea Nr. 91, Comanesti, 287453","Maramureș","8016"
"5.2807435","33.48419","Intrarea Voinea, Slatina, 386729","Mehedinți","8017"
"10.1211955","-178.825191","Bulevardul Ioniță, Arad, 620315","Vâlcea","8018"
"-72.7942445","7.141306","Soseaua Georgescu, Brad, 800138","Dolj","8019"
"78.300691","-152.672307","Intrarea Oprea Nr. 55, Husi, 559433","Prahova","8020"
"-20.5046175","86.695881","Aleea Mazilescu Nr. 84 Bl. 87  Sc. 29 Ap. 992, Pechea, 269079","Dâmbovița","8021"
"-55.625264","-49.990721","Aleea Mazilescu, Baciu, 287227","Timiș","8022"
"-68.249986","-113.768513","Drumul Norbert Dima, Beius, 395775","Dolj","8023"
"74.277503","-132.029253","Aleea Diaconescu Nr. 402, Darmanesti, 376175","Timiș","8024"
"43.1959055","129.852186","Aleea Vicențiu Nemeș Nr. 837, Valea Mare (Babeni), 996416","Suceava","8025"
"-71.7569525","-74.996459","Drumul Oprea Nr. 458 Bl. 92  Sc. 53 Ap. 506, Savinesti (Poiana Teiului), 435190","Botoșani","8026"
"82.343124","-23.729465","Aleea Iasmina Voinea Nr. 522, Baile Borsa, 453194","Brăila","8027"
"82.9775385","-144.457873","Bulevardul Nistor Nr. 94, Curtea de Arges, 460777","Olt","8028"
"-77.3420765","-160.661358","Bulevardul Georgescu Nr. 50, Targu Neamt, 995105","Hunedoara","8029"
"-25.301919","-157.938722","Bulevardul Consuela Gheorghiu Nr. 483 Bl. 49  Sc. 42 Ap. 237, Rucar, 277856","Călărași","8030"
"24.137662","99.915521","Drumul Răducu Barbu Nr. 71 Bl. 79  Sc. 96 Ap. 376, Cornetu, 444558","Mureș","8031"
"-66.7868915","-37.10849","Bulevardul Dochioiu, Agnita, 576560","Caraș Severin","8032"
"-16.9588005","-37.335494","Aleea Dobre Nr. 30, Pogoanele, 819536","Teleorman","8033"
"-35.9275615","-29.829402","Soseaua Diaconescu Nr. 47, Constanta, 880235","Alba","8034"
"-79.64572","14.440878","Drumul Robert Preda, Ludus, 108901","Arad","8035"
"-71.243087","-156.570922","Aleea Stoica Nr. 927, Cernavoda, 282572","Bacău","8036"
"50.334679","-139.111105","Drumul Pop Nr. 465, Roman, 822513","Botoșani","8037"
"80.2338485","-60.780691","Soseaua Stan, Pecica, 507116","Maramureș","8038"
"81.6040245","143.145978","Bulevardul Aristide Nemeș Nr. 967 Bl. 62  Sc. 24 Ap. 439, Rasnov Romacril, 859753","Maramureș","8039"
"54.132255","-123.216717","Intrarea Catinca Albu Nr. 428 Bl. 44  Sc. 82 Ap. 435, Vlahita, 425137","Bihor","8040"
"-54.935","28.245753","Aleea Dochioiu Nr. 602, Vicovu de Sus, 969772","Sibiu","8041"
"-26.4052735","84.31788","Soseaua Preda Nr. 423, Codlea, 941976","Argeș","8042"
"-58.5012025","26.252317","Aleea Gelu Georgescu, Medgidia, 810611","Mureș","8043"
"56.1448715","-143.802997","Soseaua Nistor, Negresti-Oas, 785964","Vrancea","8044"
"-61.8301765","4.736881","Bulevardul Tomescu Nr. 780, Peretu, 660083","Bistrița-Năsăud","8045"
"9.826613","77.227703","Aleea Dima, Turnu Magurele, 342954","Bistrița-Năsăud","8046"
"25.792369","133.523597","Drumul Adam Nistor Nr. 189, Vlahita, 108301","Călărași","8047"
"14.410161","179.553913","Strada Diaconu Nr. 285 Bl. 95  Sc. 54 Ap. 677, Dumbravita, 959034","Iași","8048"
"-68.814132","69.445244","Aleea Ionescu Nr. 798 Bl. 36  Sc. 29 Ap. 462, Motatei, 412902","Vrancea","8049"
"47.099793","34.643229","Intrarea Nistor Nr. 800 Bl. 28  Sc. 53 Ap. 746, Poienile de sub Munte, 316596","Giurgiu","8050"
"50.209876","-93.994256","Strada Pop Nr. 15, Bocsa, 628621","Mureș","8051"
"13.3113045","-6.399715","Aleea Cornelia Marin, Sannicolau Mare, 634996","Dolj","8052"
"-57.9822395","144.77135","Aleea Eleonora Tudor Nr. 91 Bl. 67  Sc. 74 Ap. 581, Borcea, 215450","Prahova","8053"
"85.9768675","58.317645","Soseaua Popescu Nr. 749 Bl. 51  Sc. 41 Ap. 729, Filiasi, 486708","Mehedinți","8054"
"-87.561527","-99.059256","Drumul Pușcașu Nr. 307, Petrosani, 552269","Dolj","8055"
"64.4553725","-75.123311","Intrarea Dima Nr. 711 Bl. 73  Sc. 33 Ap. 799, Iasi, 589205","Hunedoara","8056"
"36.8752205","28.393744","Aleea Tudor Nr. 90 Bl. 80  Sc. 89 Ap. 161, Dobroesti, 928776","Sibiu","8057"
"-50.8960335","25.106337","Bulevardul Preda, Sancraiu de Mures, 139480","Bihor","8058"
"1.7572445","-62.178","Intrarea Diaconescu Nr. 961 Bl. 64  Sc. 42 Ap. 762, Curtea de Arges, 168481","Ialomița","8059"
"20.486513","117.401996","Bulevardul Rodica Georgescu Nr. 76, Lunca Cetatuii, 120626","Sibiu","8060"
"22.573643","-138.360964","Drumul Ababei Nr. 12, Urziceni, 335062","Bistrița-Năsăud","8062"
"-46.026706","-179.030079","Strada Ababei Nr. 43 Bl. 70  Sc. 25 Ap. 447, Vicovu de Jos, 840298","Giurgiu","8063"
"32.1274565","-135.009601","Bulevardul Diaconu Nr. 166, Baciu, 156677","Brașov","8064"
"-83.000133","27.771012","Soseaua Monalisa Mazilescu Nr. 422 Bl. 14  Sc. 69 Ap. 827, Lugoj, 452964","Tulcea","8065"
"23.4646785","-171.070131","Drumul Haralamb Mazilescu Nr. 146 Bl. 45  Sc. 44 Ap. 351, Dragalina, 104499","Mureș","8066"
"-45.7203875","-41.98484","Aleea Romulus Georgescu, Pascani, 250610","Ialomița","8067"
"38.3125345","-38.658871","Drumul Iustin Georgescu Nr. 681 Bl. 44  Sc. 46 Ap. 791, Slobozia, 780024","Caraș Severin","8068"
"43.5437085","18.249751","Soseaua Oprea Nr. 256 Bl. 68  Sc. 10 Ap. 899, Gheorgheni, 644517","Gorj","8069"
"-9.874304","11.971827","Bulevardul Ababei Nr. 73 Bl. 46  Sc. 95 Ap. 817, Targu Ocna, 862149","Dolj","8070"
"-70.8912405","161.021334","Soseaua Consuela Aanei Nr. 139, Rosiori de Vede, 775635","Brașov","8071"
"64.7934855","123.639701","Soseaua Georgescu, Aiud, 333192","Galați","8072"
"-49.4004845","-130.149287","Soseaua Manole Ardelean, Ruscova, 630035","Satu Mare","8073"
"-2.528559","-145.236366","Aleea Ioniță, Matca, 678853","Teleorman","8074"
"15.454303","44.048958","Aleea Ene, Calarasi, 587860","Sălaj","8075"
"-33.9009575","117.182927","Soseaua Tudor Nr. 933, Husi, 399340","Timiș","8076"
"43.169306","-86.876203","Intrarea Mocanu Nr. 784, Viseu de Sus, 950721","Giurgiu","8077"
"-4.4223215","59.878852","Strada Sinică Popa, Sovata, 332665","Alba","8078"
"38.087255","-82.314708","Aleea Ruxanda Marin Nr. 87 Bl. 13  Sc. 72 Ap. 994, Cornetu, 201371","Neamț","8079"
"-44.855341","-9.782054","Soseaua Mălina Voinea Nr. 807, Calan, 386072","Tulcea","8080"
"-17.810176","-158.407021","Soseaua Ababei Nr. 30 Bl. 76  Sc. 53 Ap. 340, Fagaras, 784820","Arad","8081"
"14.302298","173.504055","Strada Dumitrescu, Aiud, 377231","Tulcea","8082"
"-57.7607","40.986855","Soseaua Suciu, Petrila, 738410","Tulcea","8083"
"-83.553131","-45.725288","Aleea Pompilia Toma, Sangeorgiu de Mures, 825870","Vrancea","8084"
"6.155684","-74.609258","Intrarea Georgescu Nr. 502, Podu Iloaiei, 895231","Bihor","8085"
"80.179067","-21.024095","Intrarea Ruxandra Ardelean Nr. 529, Sacueni, 582983","București","8086"
"11.338955","-57.166345","Bulevardul Tudor Nr. 464 Bl. 89  Sc. 95 Ap. 949, Oltenita, 528722","Brăila","8087"
"-33.016008","155.795014","Drumul Irina Georgescu Nr. 287 Bl. 67  Sc. 89 Ap. 397, Alexandria, 887178","Arad","8088"
"-36.8167885","42.462128","Soseaua Flaviu Preda Nr. 97 Bl. 18  Sc. 18 Ap. 849, Vatra Dornei, 840273","Suceava","8089"
"23.853077","-134.523274","Aleea Maxim Ardelean, Cisnadie, 420819","Brașov","8090"
"22.154544","-49.009593","Intrarea Nemeș, Resita, 624306","Sibiu","8091"
"-22.105164","132.097981","Aleea Eustațiu Manole Nr. 513, Petrosani, 144963","Galați","8092"
"79.5967985","-141.581705","Aleea Nistor, Peretu, 805147","Suceava","8093"
"-55.599124","161.138674","Drumul Georgescu, Avrig, 841773","Harghita","8094"
"-69.2610345","-53.139919","Bulevardul Nemeș, Schela Cladovei, 655054","Botoșani","8095"
"0.0390345","50.917981","Strada Albu Nr. 802, Dragalina, 476176","Bistrița-Năsăud","8096"
"-2.578363","74.79411","Soseaua Nemeș Nr. 260, Dragasani, 260163","Constanța","8097"
"64.501625","-13.530066","Aleea Dumitru Stancu Nr. 47 Bl. 48  Sc. 53 Ap. 837, Beclean, 341852","Ialomița","8098"
"10.2041135","92.462456","Strada Stoica, Slobozia, 604870","București","8099"
"-22.1298435","-24.200166","Aleea Albu Nr. 53, Plosca, 691504","Galați","8100"
"-23.201743","126.551669","Aleea Luca Nistor Nr. 853 Bl. 24  Sc. 72 Ap. 327, Baraolt, 840331","Galați","8101"
"74.6644925","-80.228452","Bulevardul Manole, Tandarei, 288035","București","8102"
"-32.2700555","119.797577","Soseaua Popescu Nr. 853, Sfantu Gheorghe, 634222","Brașov","8103"
"-2.964361","163.964106","Aleea Bebe Pop Nr. 92, Fagetel (Remetea), 309464","Gorj","8104"
"-59.7302195","167.568905","Aleea Gabi Ioniță, Rasnov, 943764","Galați","8105"
"-4.984834","-157.912879","Aleea Voinea Nr. 351 Bl. 42  Sc. 55 Ap. 828, Resita, 813774","Harghita","8106"
"-41.713933","142.42265","Soseaua Stancu, Amara, 210482","Brăila","8107"
"30.439164","-10.774964","Strada Sabrina Pop Nr. 688, Plosca, 250950","Caraș Severin","8108"
"-52.5311875","125.99054","Drumul Barbu Nr. 71, Vicovu de Jos, 190836","Neamț","8109"
"-59.0230395","138.031795","Strada Tudor Nr. 159 Bl. 11  Sc. 19 Ap. 955, Valea Mare (Negresti), 473170","Sălaj","8110"
"32.665872","161.209396","Soseaua Alma Aanei Nr. 14 Bl. 60  Sc. 18 Ap. 320, Campina, 476606","Ialomița","8111"
"29.638207","-38.216309","Drumul Eftimie Nr. 802, Caracal, 338211","Giurgiu","8112"
"-30.793371","108.047828","Drumul Jean Mocanu Nr. 626, Craiova, 880005","Mehedinți","8113"
"-76.8539135","-33.935873","Bulevardul Niță Nr. 986 Bl. 28  Sc. 14 Ap. 141, Mogosoaia, 506547","Tulcea","8114"
"2.041355","70.781158","Intrarea Alma Tabacu, Tulcea, 998976","Harghita","8115"
"23.6285025","145.803273","Bulevardul Tabacu Nr. 483, Glina, 325730","Ialomița","8116"
"-19.3610215","51.968287","Strada Călin Voinea, Mogosoaia, 868932","Brașov","8117"
"-61.749475","-175.79034","Intrarea Diaconescu Nr. 289 Bl. 93  Sc. 96 Ap. 186, Podu Iloaiei, 888651","Brașov","8118"
"-39.939319","144.234015","Aleea Lucreția Tudor, Falticeni, 253218","Giurgiu","8119"
"72.388867","172.823268","Drumul Stancu, Bumbesti-Jiu, 279116","Brașov","8120"
"-56.5340725","88.460181","Soseaua Panagachie Popa Nr. 769 Bl. 95  Sc. 52 Ap. 776, Moreni, 477004","Bihor","8121"
"83.6271665","-3.972326","Drumul Preda Nr. 958 Bl. 97  Sc. 85 Ap. 136, Uricani, 431480","Alba","8122"
"-42.2230875","-4.743812","Soseaua Marin, Strehaia, 248572","Mureș","8123"
"76.1581475","-14.131682","Bulevardul Dumitrescu Nr. 720 Bl. 75  Sc. 83 Ap. 577, Bacau, 448595","Giurgiu","8124"
"51.8890345","-10.306347","Bulevardul Ababei, Gugesti, 582146","Călărași","8125"
"74.592401","98.303474","Bulevardul Aurică Toma Nr. 59 Bl. 63  Sc. 13 Ap. 289, Greci, 518149","Hunedoara","8126"
"11.3477105","-122.75508","Drumul Minodora Popa Nr. 59 Bl. 57  Sc. 49 Ap. 314, Fagetel (Remetea), 771543","Satu Mare","8127"
"55.823741","-46.413625","Strada Irinel Oprea Nr. 10 Bl. 95  Sc. 18 Ap. 544, Bocsa, 595569","Alba","8128"
"35.532539","-159.358035","Soseaua Nistor Nr. 50 Bl. 14  Sc. 53 Ap. 777, Bailesti, 645668","Tulcea","8129"
"-38.5695","-130.583785","Soseaua Niță, Talmaciu, 944975","Bihor","8130"
"-18.441284","81.633225","Intrarea Horațiu Georgescu, Suceava, 300756","Bacău","8131"
"24.0951515","-125.789179","Soseaua Tomescu Nr. 746, Targu Jiu, 638257","Cluj","8132"
"75.0708565","-98.326236","Drumul Gina Dochioiu, Sangeorz-Bai, 413077","Olt","8133"
"-83.740179","43.926917","Aleea Agnos Mocanu Nr. 523 Bl. 93  Sc. 59 Ap. 580, Corabia, 495888","Tulcea","8134"
"-48.6378655","-43.281004","Intrarea Cristea, Bragadiru, 996129","Bistrița-Năsăud","8135"
"11.8190635","-121.390324","Soseaua Albu Nr. 420 Bl. 96  Sc. 12 Ap. 490, Baciu, 791818","Călărași","8136"
"-60.183118","-60.246342","Bulevardul Flaviu Diaconescu Nr. 97, Blaj, 322781","Vrancea","8137"
"-3.1449235","-49.967088","Bulevardul Pușcașu Nr. 959 Bl. 15  Sc. 80 Ap. 494, Borcea, 768179","Sălaj","8138"
"-16.6593115","-85.16374","Intrarea Dobre Nr. 92, Macin, 340092","Suceava","8139"
"4.5178145","-87.936674","Drumul Stoica Nr. 974, Boldesti-Scaeni, 608477","Galați","8140"
"66.373374","68.007133","Intrarea Diaconu Nr. 434, Zalau, 830246","Brăila","8141"
"-45.730632","135.604405","Intrarea Olivia Nistor Nr. 68 Bl. 70  Sc. 30 Ap. 541, Insuratei, 199278","Sibiu","8142"
"-2.3525645","125.528563","Drumul Diaconescu Nr. 97, Ineu, 199989","Constanța","8143"
"-76.262781","-110.397797","Strada Valentin Pop Nr. 35 Bl. 12  Sc. 42 Ap. 645, Pipera (Voluntari), 431334","Dolj","8144"
"61.1133445","28.93337","Soseaua Tudor Nr. 710 Bl. 65  Sc. 51 Ap. 993, Gura Humorului, 879770","Suceava","8145"
"-46.7764275","-159.623115","Intrarea Niță, Jimbolia, 589127","Prahova","8146"
"-14.559042","9.185869","Strada Popescu, Simeria, 192756","Olt","8147"
"-3.790103","72.431428","Aleea Ramona Tabacu Nr. 29, Macin, 212584","Botoșani","8148"
"27.3961765","-76.907363","Drumul Malvina Manole Nr. 33 Bl. 94  Sc. 34 Ap. 740, Simeria, 380543","Dolj","8149"
"-8.5195415","-68.214437","Intrarea Diaconescu Nr. 621, Alesd, 172799","Argeș","8150"
"-28.747766","50.260135","Drumul Rica Tomescu, Insuratei, 935778","Ilfov","8151"
"74.4795585","19.02471","Soseaua Stan Nr. 97, Dabuleni, 832406","Constanța","8152"
"-36.142029","-48.82601","Bulevardul Renata Ababei Nr. 45 Bl. 12  Sc. 31 Ap. 307, Zalau, 251779","Argeș","8153"
"-29.2801305","140.623647","Aleea Diaconu, Slobozia, 668420","Ilfov","8154"
"-7.719759","-114.427511","Bulevardul Ducu Ababei, Savinesti, 259140","Vâlcea","8155"
"-28.2043645","-94.591835","Soseaua Pop Nr. 89 Bl. 46  Sc. 10 Ap. 377, Craiova, 782066","Dâmbovița","8156"
"-66.552379","-78.556599","Bulevardul Niță, Petrila, 340215","Constanța","8157"
"-17.568875","22.665995","Soseaua Popa Nr. 967 Bl. 84  Sc. 89 Ap. 260, Nadlac, 406421","Prahova","8158"
"-26.279787","-172.893037","Bulevardul Betina Diaconescu Nr. 71 Bl. 40  Sc. 53 Ap. 212, Jilava, 698861","Bihor","8159"
"35.3585435","-81.900683","Intrarea Ionescu Nr. 88 Bl. 17  Sc. 85 Ap. 927, Tuzla, 831807","Caraș Severin","8160"
"-28.802126","-18.265856","Intrarea Dochioiu Nr. 98 Bl. 53  Sc. 12 Ap. 551, Harsova, 805055","Cluj","8161"
"20.7988415","-178.530714","Aleea Georgescu, Vlahita, 976919","Iași","8162"
"-75.679945","-155.837025","Drumul Popa Nr. 95, Brad, 525648","Constanța","8163"
"39.7066315","-152.406559","Drumul Albu Nr. 91, Huedin, 556983","Teleorman","8164"
"-82.0544555","172.738661","Drumul Pușcașu Nr. 28 Bl. 83  Sc. 38 Ap. 947, Targu Lapus, 340326","Neamț","8165"
"-36.11578","-86.236393","Strada Barbu, Tufesti, 384597","Buzău","8166"
