"iban","currency","balance","user_id"
"RO87SCXX9863195379640307","INR","61136876230","7368"
"RO37ZQJS3760266331163002","JMD","25727783315","7369"
"RO88SEDF8595054574039578","TJS","56690140844","7370"
"RO60DALR7252630267484312","FKP","18524694853","7371"
"RO49PBYF9542311409373423","DZD","72784632099","7372"
"RO15IAVG6468969882507692","GTQ","20767923545","7373"
"RO33DDKW4539446724084111","MZN","38200642668","7374"
"RO63AUIQ3332024593014041","GNF","54762695514","7375"
"RO90TKUW1972769818292920","DKK","82320242802","7376"
"RO49ONDP3012504287834405","NIO","60213708760","7377"
"RO77DNWH5495422274166733","MXN","69801836065","7378"
"RO81HIYD1217673129367062","BIF","17776333436","7379"
"RO29ZSLR2313527042640884","AUD","12223531160","7380"
"RO78UEMM8617785469037858","KES","14718971804","7381"
"RO60CKKK8529671497717159","JPY","97348312278","7382"
"RO92KVIA9464047831179075","SLL","15064606673","7383"
"RO06JIPZ8012679303279906","CVE","1693628354","7384"
"RO67BHKG8130804540592694","MGA","19143073763","7385"
"RO24LFDI1013890800293264","NZD","42553356636","7386"
"RO80NRRP5100829735201940","MWK","69122087485","7387"
"RO26OJMD2171598054630133","LYD","91156954922","7388"
"RO15TVHK9156463062471093","VEF","89468383196","7389"
"RO26GZWH5864977723854360","CDF","12723773815","7390"
"RO93NPAL7026323663789941","PHP","4870084864","7391"
"RO80BHRJ1860942854037411","SGD","5282239232","7392"
"RO04XYWM9708490902517061","GTQ","90378534853","7393"
"RO27YVTI4128410330470267","XDR","2700038136","7394"
"RO29PSIM7341197481338171","TJS","94807275132","7395"
"RO82JSZI8013209771109770","AED","29181171130","7396"
"RO16FJVA5365804350111265","MVR","69631408499","7397"
"RO62IUGM1450125607077510","PHP","69156036486","7398"
"RO26RVCW8474755235557465","BHD","4215314099","7399"
"RO08EHDT8770319529361490","KYD","72621262311","7400"
"RO28CCYX4822164745682948","MMK","98381750710","7401"
"RO09ZDZC5085018813476632","XPF","39625705793","7402"
"RO80VINZ6595526391179662","BHD","85500057238","7403"
"RO67WKVB2588835334872986","ETB","43419923573","7404"
"RO66NQEP1261913395986897","CNY","98658813543","7405"
"RO45VGFQ5192806855737799","JMD","20054216706","7406"
"RO30VYPY8517970058713878","BND","7144412290","7407"
"RO23SFFW4095020490404928","BRL","865812209","7408"
"RO76MTHC6268217508706400","SYP","96844297704","7409"
"RO09RBMX6513196102653318","INR","3295134522","7410"
"RO51IFSK2898153146660452","NOK","76437708741","7411"
"RO34WFCU9470885846326072","NPR","74614569008","7412"
"RO92MODS1474950102056835","MRO","31739528568","7413"
"RO34HTYJ1101153454600852","ILS","33599436490","7414"
"RO63LWWN0890789742807489","QAR","93864052659","7415"
"RO29BJRC1596759905018153","THB","99007821467","7416"
"RO33MSNH4501629790412776","MMK","946081058","7417"
"RO31OGTR0293690209188648","EGP","63058029110","7418"
"RO93BSGI1669604574570611","SOS","46584137804","7419"
"RO36RAKG1922041958110894","DKK","30452306241","7420"
"RO83NZBB6816222858122210","FJD","26563456540","7421"
"RO43PLDV0018740241983291","VEF","35881610129","7422"
"RO09GNKO8163194953625547","EGP","7195437612","7423"
"RO98KRBR4475520588361042","BRL","60542622165","7424"
"RO22QKDL7163667746321539","BSD","52907343372","7425"
"RO60IKLL8947913064477582","UYU","5450371943","7426"
"RO15ZLQA6406695250862681","VND","86734057452","7427"
"RO74VIZD9986001935226981","LTL","18758036650","7428"
"RO91VSOM7115062304165853","GNF","27850269615","7429"
"RO68TOIM5516649134935460","GGP","59688762944","7430"
"RO44YXYI7294930460276688","COP","21978577341","7431"
"RO49BQTU2857784064782999","NIS","67743342362","7432"
"RO44OPPY1021681568097466","NIS","43921867141","7433"
"RO57TFCR2854515428909893","GYD","54630736286","7434"
"RO18LMMI4325243573728633","UGX","30865721087","7435"
"RO50EXGV9568505300346973","SEK","84841485912","7436"
"RO10KBCE6679209081788406","CVE","16810762268","7437"
"RO85GPDM0083322836780140","DKK","83832173284","7438"
"RO81VDTV3557354668332902","XCD","72079237939","7439"
"RO88DOPP0670763060343144","YER","68332823969","7440"
"RO76GSMP1884026730361890","PGK","16089485112","7441"
"RO52JIYX7212215075393683","THB","51773055652","7442"
"RO50KKAE4206496557795030","CRC","82589754541","7443"
"RO60SYLV4511481726387105","RSD","14926887678","7444"
"RO36YLMW3355042940552036","PLN","61779475849","7445"
"RO70IFWC8742906654481022","DJF","86318497512","7446"
"RO63QNRO5992460516666137","MYR","21189829144","7447"
"RO36YBVA7041734868121726","QAR","3723199479","7448"
"RO03IYOJ3531688139591781","DOP","33441013820","7449"
"RO43OPLG4233046988007097","BHD","68203752888","7450"
"RO16FCLF3378411332203341","MZN","71295081971","7451"
"RO14BDOL0329082657262372","JEP","51964136214","7452"
"RO42COBJ7744266072820767","SLL","33317852400","7453"
"RO18KKWU1059894701045521","KPW","29447991925","7454"
"RO13VVKH4298052257454790","BYR","88955139987","7455"
"RO06FLZS1184070561191957","INR","91349352510","7456"
"RO19LUVG7437338478024785","CVE","66307847345","7457"
"RO80CYSM1977329930521491","MDL","90473117902","7458"
"RO67CRNH7772703954959890","JOD","78556911821","7459"
"RO90OGAZ6118059190568719","IMP","44314384433","7460"
"RO65USHM0437242855031829","GNF","64809100270","7461"
"RO13YVFA2785562142917231","GHS","60341901893","7462"
"RO35ARVZ0801092961673073","BYR","12687197348","7463"
"RO60FGEU1071802655922390","SAR","55509110304","7464"
"RO69KJDU4569561730227405","MUR","85197827450","7465"
"RO96IHXY2821157356872149","MYR","64647724241","7466"
"RO24GEKA2469716844854308","DZD","52058231269","7467"
"RO74QDPM3857527826260225","AZN","63063606107","7468"
"RO28KJDD3237730152149390","XAF","90136209102","7469"
"RO12WSHY5541085532890828","HRK","98979350237","7470"
"RO11XCUS4294194083084800","LSL","39037622356","7471"
"RO17ILTB6465905889159308","YER","20430551121","7472"
"RO46YPZS2364314305035608","CHF","85960158329","7473"
"RO09BTOR5298074449678930","HRK","29209434135","7474"
"RO28KSEC6330650387381050","CUC","78118983361","7475"
"RO72FPOW5477435729303477","SEK","5638552988","7476"
"RO81PHLH2433364910674763","ANG","47664076341","7477"
"RO51GBNY7762477027408495","MDL","2034622521","7478"
"RO51PSAU1470925071555488","AOA","14203365201","7479"
"RO02IQVF9749696467125898","AUD","88977319978","7480"
"RO75FAVW6994235744825267","JEP","90832812326","7481"
"RO26EIMP8735402011384415","PEN","38654736981","7482"
"RO24RNZO3380974862107859","XOF","42723866051","7483"
"RO90UREJ6689954331091716","QAR","65571821388","7484"
"RO37XVWE0065390387536584","PAB","82063116969","7485"
"RO25NLVK7425888374958986","STD","96999264279","7486"
"RO35XNBV4807530172759416","BIF","24417993805","7487"
"RO10IJJP1372956333469628","IRR","26160519902","7488"
"RO11OKNM4112442442675386","FJD","60611593019","7489"
"RO08QLYB9161889853878559","AZN","98968512599","7490"
"RO14GWJV2822620528141887","YER","52662062491","7491"
"RO05NNRC4091591609934468","GHS","48202847322","7492"
"RO70VEMJ0396475113033156","MUR","95636150260","7493"
"RO68MJVA0289757790072663","RUB","46242370060","7494"
"RO77GWJB8958182116103030","TMT","95917181202","7495"
"RO13IHAG7905139317921091","AWG","86344677576","7496"
"RO26HJYO8343368170659490","RON","20814068149","7497"
"RO78YNJN5622432308674922","TZS","99200903488","7498"
"RO18PFWZ3224587391081915","ILS","17631392989","7499"
"RO63NHIU9370528779531252","VUV","88141876137","7500"
"RO61HLQK9152786137714058","HTG","3122807413","7501"
"RO19ZXOQ8995978819987978","LKR","62039093255","7502"
"RO86JYSI0237481973102092","PGK","63384227832","7503"
"RO27QWAA8083480941275354","CUP","18907117","7504"
"RO57HBRH1860806243566571","SAR","95931302646","7505"
"RO82IBRT5287927240294424","CVE","77418026096","7506"
"RO51NXFG2142741962954663","OMR","60441182959","7507"
"RO08QFDG0321939203874746","SYP","81321480479","7508"
"RO83JLOJ1346484906998694","BMD","39305236878","7509"
"RO66YZYM4606717537827711","JPY","42032358317","7510"
"RO41VXKL1130441154622605","RON","15602483440","7511"
"RO25ZCMX5941590685074488","VND","20526366393","7512"
"RO52EBJA5270753947091504","ISK","16811996430","7513"
"RO63QLJA3957695222149828","BND","6576966116","7514"
"RO08NVEY7632593563698577","AWG","75407935234","7515"
"RO83TXUA4498052328578025","MGA","43933213998","7516"
"RO68AYCW5475196337947187","TJS","71362397789","7517"
"RO92RLLG5070695127764170","JEP","77345831099","7518"
"RO12IBYF4511832592929273","NZD","33142406590","7519"
"RO76TIKX4412725687960745","LBP","4431314052","7520"
"RO46FYVC6013553147614533","DOP","1110016717","7521"
"RO91LXEP1407881715564607","EGP","24363630253","7522"
"RO67OXWR2187386976351273","IMP","81107576058","7523"
"RO69CIHI1360123079376268","VND","45088571101","7524"
"RO87VGBY3696810545274215","SZL","70974452671","7525"
"RO47PUAF2942455807388642","MNT","90298301410","7526"
"RO49ODGR0756263127299779","GYD","25537323595","7527"
"RO32QADZ5851511520288714","NIS","43145147012","7528"
"RO45THON0584320359538279","NZD","84533169874","7529"
"RO80WUAS4514061261464548","THB","49533839890","7530"
"RO40JQJW9738987650651790","TWD","74201118422","7531"
"RO03SMLV4733854442597933","ALL","38487619289","7532"
"RO09JTDF5976105251843002","PGK","73344648605","7533"
"RO59JPIB8498182270711608","BHD","86966031721","7534"
"RO50TOHV2412371450612837","NGN","96892465443","7535"
"RO12HCOR2742309560297133","BOB","46482835441","7570"
"RO23VMIP9267501847556416","BTN","76868877527","7536"
"RO50AHGD1843608779262302","VUV","14534469210","7537"
"RO60FGSU9049589633182141","BDT","77109963514","7538"
"RO15JAKI0369631157946486","UGX","20398469217","7539"
"RO43YIUK1068216868024958","PGK","96933508694","7540"
"RO70JHIV9180055447007475","AED","17152093633","7541"
"RO77TFJQ9258002133615149","XPF","86849989796","7542"
"RO33KFZL4943692807301234","OMR","82136740401","7543"
"RO93JRTJ6191304592836715","LSL","37062374686","7544"
"RO14EJGB6977765817565468","JOD","14364366959","7545"
"RO38RLGM1512502061980850","AED","80176340249","7546"
"RO68RJVX4676610029934898","TJS","32232852731","7547"
"RO35ARKB7588360319555775","NAD","68399866381","7548"
"RO64TOIO0852636699395546","XPF","80426253221","7549"
"RO23VRNT3742507417935940","THB","30703031976","7550"
"RO73NJBR4971070893789011","GNF","96386094636","7551"
"RO81NQFN1500780681397175","MUR","41712281745","7552"
"RO40IHRD3364166984418719","BMD","76644659863","7553"
"RO12DJEJ3623326916815101","GMD","98209359809","7554"
"RO50XUXF6043025391848261","CHF","3720370093","7555"
"RO17RYLX8610553233964940","BZD","17381612825","7556"
"RO81XMKG2061503524382716","LAK","78369152828","7557"
"RO16FQAM1264904474349563","SOS","27387792738","7558"
"RO70SWYP4959699731783042","NAD","1551996151","7559"
"RO34RDZS9321981180918888","LYD","87041718679","7560"
"RO07GWDP6395003070862271","AUD","39113099516","7561"
"RO54EWUY9998828406550370","BSD","59460398613","7562"
"RO45SODP9288582595967958","ARS","31754964067","7563"
"RO35BXGJ3487377149985006","AWG","70022248548","7564"
"RO38IPBG7951023347683637","PEN","94317628209","7565"
"RO87UYNF0731428959362568","TZS","711853996","7566"
"RO09RBPR7842782879627938","DJF","51512260186","7567"
"RO88EHBI5674835389690126","UYU","60961522195","7568"
"RO23PIDQ9215289219122867","PHP","44758019045","7569"
"RO73TXKE8138936064046253","BMD","39824487802","7571"
"RO35MYUQ1531541484823269","PYG","21685596606","7572"
"RO86DQAS5200971168472512","FKP","52070728200","7573"
"RO79WQDO2682401332538597","ANG","51388339006","7574"
"RO87RNQJ7151762756594582","GYD","32620505969","7575"
"RO23TRJR6019464171027176","LKR","80407409418","7576"
"RO41MLAD9766894065972686","GGP","17537095792","7577"
"RO86GFJY6371748723198534","TWD","93909116392","7578"
"RO45TTYR4493722495303590","BZD","97390313190","7579"
"RO12LDTG9692610243597534","GTQ","45280004668","7580"
"RO26YLJG0876111011544283","PAB","460147469","7581"
"RO64JXEV0251521739948443","RSD","26973677013","7582"
"RO77OJOZ8442127092291669","IQD","39581894338","7583"
"RO84HDGS9435472438737456","LSL","96353935509","7584"
"RO09SOEO5329248894597706","XCD","24847800970","7585"
"RO71OIUN3148967206409692","UAH","91319855054","7586"
"RO55ZJNX0874326157971894","RUB","89805313453","7587"
"RO20QUMT8147868705268113","HTG","69866241164","7588"
"RO57CTPY9523408345526493","SOS","54620289354","7589"
"RO27JUGK5582681626291826","MRO","89200008224","7590"
"RO58QOZM0596692309203336","AMD","89782769903","7591"
"RO47SFGH6246594711258627","HRK","9524845097","7592"
"RO83ESLX1797681750780029","TOP","13971870917","7593"
"RO58BKWS9178042262088876","GGP","55843007562","7594"
"RO14SEER6065034446966695","IQD","24794800929","7595"
"RO09LCFA2461415141005063","NPR","75191598589","7596"
"RO91NDHC2135554434353503","MNT","78154108722","7597"
"RO42JTSP8623693652441380","BZD","35898335772","7598"
"RO63GRXO1732723233299431","XAF","62355006763","7599"
"RO21GTVG0360932797620327","XDR","74745850215","7600"
"RO09FGJG9023262852944826","JOD","64092097591","7601"
"RO44UABR5980830897821966","BRL","63980904970","7602"
"RO98WULV7488764394796504","CRC","11029013045","7603"
"RO81WKOU3508172890548044","XOF","46318868987","7604"
"RO38BMZP6002249707706384","JMD","16304190271","7605"
"RO93YATN9205224465223205","BWP","75099012611","7606"
"RO72WPZW0762264725723195","SLL","71066221047","7607"
"RO59DDRH0075866684997200","AOA","89296028627","7608"
"RO34LRNH5649174332664398","EGP","18315843077","7609"
"RO65GRDA0321162909097159","RWF","69856891200","7610"
"RO83INKS0864407225166790","ISK","41918815099","7611"
"RO96EZLP5988097182819307","UGX","3975210550","7612"
"RO86YUFZ0371443761873093","NPR","53456156932","7613"
"RO72ACKF5738441294259153","MXN","90069443661","7614"
"RO55SKID2434823844006925","BDT","46861797945","7615"
"RO64YILB4863964294254995","CRC","79287268777","7616"
"RO25CINZ4235448828907676","MXN","21986909502","7617"
"RO13AZBD6056341168098461","AWG","17317482594","7618"
"RO89XHKF0073234154252827","NAD","8527806642","7619"
"RO64NGHM8083895143287529","GMD","7736015110","7620"
"RO94AWDA8299049862947434","SAR","92941718537","7621"
"RO53EBRC3317936696330572","NAD","91090436059","7622"
"RO19ZFGW1989651205564565","QAR","85422336583","7623"
"RO92YRNE4188048945663858","XAF","8553337499","7624"
"RO19YHHZ4224226112109995","MUR","77743803166","7625"
"RO98AEMP7924397618995274","MUR","3210886604","7626"
"RO41PUCN1434145122935801","NGN","61778475007","7627"
"RO34XYMT7851273394321685","BTN","2591909076","7628"
"RO04PLZR1131789358754095","IMP","13789743477","7629"
"RO60YPJA1840329058829474","BGN","56165487560","7630"
"RO77VVKA7846607780310999","BAM","98177214085","7631"
"RO80FLXK2261446640298781","BZD","85538793749","7632"
"RO33BDFH7155292663895535","TRY","65338900069","7633"
"RO72CXYH8250421668309265","JEP","13318204698","7634"
"RO53JSIC9756344217522529","ALL","98218438450","7635"
"RO31EBZP8516685838778711","PKR","32505364024","7636"
"RO53QKFL9865753279890490","CUC","76540368465","7637"
"RO09QQPV3517616475189734","RSD","53909554828","7638"
"RO38VGFY8936483691494538","RON","31663779693","7639"
"RO61BILX3476039828178167","OMR","36457040223","7640"
"RO57WMMP7090364651400780","MKD","73008230668","7641"
"RO06RZFO9619355307745938","AZN","54612979677","7642"
"RO14CCBO4483856505069854","QAR","91602480500","7643"
"RO12ZNDB2800097962090709","LYD","38717576998","7644"
"RO66DVTO1941810999208487","GIP","22292104157","7645"
"RO81PMDC8729375386317164","TTD","68346670080","7646"
"RO05JLNS6743932670718494","LBP","24959281838","7647"
"RO59JAPO4525876209218384","AFN","48430467994","7648"
"RO77MEHK5113424634958961","NPR","68485387961","7649"
"RO91HIQZ0451635507792831","JPY","41602089162","7650"
"RO18JYYL0571836859973572","TND","30640254603","7651"
"RO32UFXJ1728126060923999","HTG","62091339066","7652"
"RO39QEMD4044950957426592","XDR","33805571602","7653"
"RO47WCCA2573287766969925","UYU","81752097168","7654"
"RO11NLRE5553783878033467","NGN","35223773367","7655"
"RO70NVPN0641852020331374","TWD","64743216315","7656"
"RO48KABP1694076457582197","BOB","22057377144","7657"
"RO72AULM4407078976713651","MZN","94735338043","7658"
"RO19MRVH7188600613774527","BYR","37375273969","7659"
"RO82TFWT9178387611662530","TOP","14673100842","7660"
"RO47KXMP8376134861879470","UAH","33481317071","7661"
"RO40SRBZ6035483195130553","NOK","63335604681","7662"
"RO49OMMP6629604391272490","CVE","51966989858","7663"
"RO24FOTW3063047895483528","HNL","9548631623","7664"
"RO65ITDG8734828196499182","SPL","511916265","7665"
"RO05MHNL9347512213550671","VEF","37795886385","7666"
"RO24ZDOR8487930470913512","DOP","29533279387","7667"
"RO43VKJB0367981255707056","TZS","75093033336","7668"
"RO05QNCG3231126376484735","CDF","91748584351","7669"
"RO14ZMFP2470208344472968","SGD","36364961133","7670"
"RO76PRGF3467146637870478","ETB","28525330999","7671"
"RO46PJXA3135086704299216","HTG","75198909368","7672"
"RO82ROHO9920179448623197","COP","88257435086","7673"
"RO67HPXT0009930773366127","GNF","96049979521","7674"
"RO83EKTB3307574513094129","BOB","74802313388","7675"
"RO50BHMJ3303254837882788","KZT","47013676777","7676"
"RO27UOWL7334347503066454","KPW","34609345659","7677"
"RO95WATJ2260504959008248","STD","4501172615","7678"
"RO13STRW3190388154429987","SHP","98603273664","7679"
"RO39EDOB7814930258583205","KGS","71878840595","7680"
"RO91GEFE2883144633674802","AUD","90770599176","7681"
"RO18VZSK3812952703025731","ZMW","50465060283","7682"
"RO84VOYD4417470186561850","NOK","46704031416","7683"
"RO81CDBB3476598497379949","NGN","30329177626","7684"
"RO36BHWM5633357768148554","AMD","38289673440","7685"
"RO56ISUU7896468420374505","PEN","97518135041","7686"
"RO31EMHN9010463310888676","LSL","60071927289","7687"
"RO58TYQW5235057417405663","SCR","89385992065","7688"
"RO66ODUL9464864515002815","IRR","86690577668","7689"
"RO06EONA1246269716061653","KZT","41924686230","7690"
"RO58BSRX6085672355923560","TJS","1709727316","7691"
"RO10DVEV0358320809701082","NZD","50376028822","7692"
"RO16JVRQ2667941756727416","CDF","29558207045","7693"
"RO79DPWA2583542501608605","CZK","88432224442","7694"
"RO43RIAY4879011745069565","NOK","61308040076","7695"
"RO07GEJT6853842779475529","QAR","36858850364","7696"
"RO61IIWB0721648190899497","CVE","51588231663","7698"
"RO10KRCG8953039216945500","MXN","74390789702","7699"
"RO39VLBY5980218645429560","SPL","63485006145","7700"
"RO79FXBT5255483180481952","GMD","77594630716","7701"
"RO59ZPKV1587691436830628","KPW","99026501790","7702"
"RO87VXNQ3499558225999606","PKR","44943060066","7703"
"RO19WWDQ6626109827643349","OMR","32763969266","7704"
"RO59PFFD6364848787074134","IMP","17477440723","7705"
"RO25MXNH1409533280444121","KZT","6668776259","7706"
"RO83EOPA2412750939373428","LSL","40676361450","7707"
"RO31SRMP4646268568198888","UAH","2307506812","7708"
"RO51BHGG1692337903988730","SDG","61924446386","7709"
"RO38YYMC7550445481678210","GTQ","90152418717","7710"
"RO24TWCL8769658692344731","CRC","53888245361","7711"
"RO77UAID6920792409071091","JEP","45526503162","7712"
"RO83QJPK6505160156895020","MVR","35634845319","7713"
"RO45PGMY7257680625748931","LBP","56200330825","7714"
"RO97XMOR3751835244250191","TZS","87219588132","7715"
"RO34KETW0242559858254738","INR","86959285671","7716"
"RO64DQHY2365714136969167","SYP","20811306920","7717"
"RO68ADHG9743279991362792","KWD","15206154150","7718"
"RO53GXIE1621293419350226","KMF","19464121743","7719"
"RO82OFWC3769809917362238","NIS","67375163541","7720"
"RO54DLIA2227027837168515","BHD","19554146645","7721"
"RO72XXWA2266953131753373","KPW","12457659997","7722"
"RO70MFYR0678231910512022","MXN","94604683584","7723"
"RO14DIJP3115587998035076","AED","44261009787","7724"
"RO37TFHW4387710719660639","MMK","65691042943","7725"
"RO87IEIZ7537992269467238","IRR","68651361794","7726"
"RO50APNR4390056034299606","ALL","54016748066","7727"
"RO97JIXG3801172716171779","AWG","22247282269","7728"
"RO16RJQW1057144462046102","UYU","83234400544","7729"
"RO39MKSV0442581281589718","GGP","43327485649","7730"
"RO54ORTR8761613149016686","CDF","7079691374","7731"
"RO54LZTN2390120067710135","MGA","98991311704","7732"
"RO46HZQB4280548443424667","KYD","66926228207","7733"
"RO91JLYZ6195551036816267","ISK","49043456261","7734"
"RO79HLCQ6755340707429645","PGK","31093813247","7735"
"RO05GKDX5803444681025529","BHD","10359847283","7736"
"RO03CQUU5628980699094353","VUV","82088442953","7737"
"RO79RSNY1420996100267264","CNY","70923393370","7738"
"RO68OQDG1449695037125847","MWK","15713250033","7739"
"RO43NUCI4335235807675236","PLN","54007146407","7740"
"RO87YVXQ2982365251847361","CHF","45323584458","7741"
"RO87PGFB7215971899931554","BDT","17542474031","7742"
"RO39LXXO9217489048292439","TJS","9569058096","7743"
"RO27OAAG2334324535554746","JOD","38875234677","7744"
"RO32CRZO9850320552801491","RON","65384489397","7745"
"RO28SVAV9727110267375216","ARS","59821092762","7746"
"RO40ITPC1916218859368415","SDG","81332398648","7747"
"RO79ANSP5491610390428326","OMR","47598940149","7748"
"RO74UNBZ5169544355522400","SGD","36569068493","7749"
"RO58SBKR8060878448643476","TMT","29238158077","7750"
"RO63SDYJ2310032567751938","BBD","46662729045","7751"
"RO60OSYX3971665141984240","BBD","277032247","7752"
"RO76OFOV2045834583756657","BAM","58465625407","7753"
"RO29DDFI0022517915270601","LTL","26298733984","7754"
"RO38IRXF8489570050955389","KHR","27756917760","7755"
"RO81XXMV1738289120095621","UGX","94271330126","7756"
"RO71QPOQ9282267995483576","ANG","8402192488","7757"
"RO93PVFY0731691932231226","LSL","88836370335","7758"
"RO90YQMA2008802771420238","GBP","3131462727","7759"
"RO20BWBI4627943528522437","SGD","53135153442","7760"
"RO71FATS5893555485231975","TOP","85883160510","7761"
"RO68AYBA6178897712820846","HNL","11845048470","7762"
"RO42XXRE1903681580405829","DJF","65001049779","7763"
"RO13LDPY2014104837565692","MUR","10922733725","7764"
"RO47HVCU2520164010922749","MOP","12824118125","7765"
"RO23BXGV0657304890708910","BND","40892893927","7766"
"RO45LSVZ3000771998811080","XCD","45258360469","7767"
"RO60MISA8527486184601727","CHF","61090555941","7768"
"RO39ZJIK5610214603120597","WST","70168524312","7769"
"RO21HUYZ8347681486348400","XPF","15388036188","7770"
"RO50VARZ4673846112998840","LTL","15834139206","7771"
"RO31QSPA9924439723814731","BTN","77318823757","7772"
"RO38RPEW8697085952798100","TRY","96864894709","7773"
"RO98FQQB6366640396592110","ERN","21524287841","7774"
"RO24STHO0520562465034225","BMD","48563698373","7775"
"RO55UOMM0688599997738206","RON","89215717708","7776"
"RO68NKOG5263050630336213","SCR","44798660612","7777"
"RO25EWGN5819618543786745","DKK","5498692456","7778"
"RO74AKRD0650982727663060","LYD","61014221723","7779"
"RO45GMHQ2154153642710413","BBD","62253860092","7780"
"RO64RDUE3660984365192209","CNY","63075051756","7781"
"RO39TOCW9438722208510567","SGD","75141410757","7782"
"RO73MAER2102020117729809","AFN","165236016","7783"
"RO68VFYV3819326201107093","COP","14582069071","7784"
"RO43FQDS4750367071480018","TRY","55066338223","7785"
"RO35NPWB6972658173526564","CUP","86387715178","7786"
"RO61NYWU6971274581136508","CAD","49271784996","7787"
"RO66UQLA0834691965853291","MXN","86260889978","7788"
"RO07PNHT7780483245575088","LSL","75092415661","7789"
"RO18HONU7789273090136380","NOK","51139112622","7790"
"RO43SDHQ0473619771005834","FKP","79449584938","7791"
"RO23RMOD2623225838499204","TMT","52193160459","7792"
"RO68MWTW1787953699661109","IRR","72939473822","7793"
"RO94TIHA2880720243778205","ZAR","8196262713","7794"
"RO77VDGF5707655840457379","BWP","94838799419","7795"
"RO81MCVY1960031747609812","KZT","2751273165","7796"
"RO83KNQC0197603340788978","XOF","4438952850","7797"
"RO95DQFB2616514317443730","BSD","84251513658","7798"
"RO97HIKM4235289136458252","YER","95978801948","7799"
"RO42BDGV5615159545017078","IMP","50473735982","7800"
"RO76HTCW1266080311263042","PGK","89922849178","7801"
"RO92HBPC9085638138554972","ERN","86359822164","7802"
"RO40WGYP0308188150464769","JOD","47192564624","7803"
"RO94QUMC9732461512056605","ZMW","85197404303","7804"
"RO15LCOG0380079930853486","KGS","83215808652","7805"
"RO82RWAU0549966704445868","IDR","2843566202","7806"
"RO75CJIV0121631778185948","MVR","77336730549","7807"
"RO60ISNJ7684677763633520","GBP","21073324280","7808"
"RO25QVYP6616030660547599","KMF","94218774393","7809"
"RO27LJMP7432261250773269","RWF","38358108480","7810"
"RO44VSKX9767746677312301","KRW","31238084806","7811"
"RO84KKPW2732781889439807","KMF","72925995041","7812"
"RO62DKDS7507330098738797","MWK","57305290710","7813"
"RO18YXHS2420855280754005","BZD","87528333292","7814"
"RO62DEJZ9209180667008815","PAB","28773387901","7815"
"RO30SDSK5621123171915443","WST","75446354459","7816"
"RO73TGTG7068388794192596","MUR","13692843373","7885"
"RO22OYZF3116744581723182","JPY","44015932149","7817"
"RO65PLJV7189595245989958","PAB","90225860049","7818"
"RO88ZBZV3728739900472679","CLP","52476910838","7819"
"RO02CYAB1836670588215395","JPY","72254223867","7820"
"RO70NVRC2209108993107973","MZN","2165773055","7821"
"RO13QVBY4469590439693342","ISK","37997884189","7822"
"RO45RMVW3486459368779467","GNF","76345123043","7823"
"RO17MQVE9632904040406527","GYD","34945329399","7824"
"RO92UNGY6228567492262987","SRD","75798174011","7825"
"RO17VYBT4753596818021900","KES","84213218656","7826"
"RO30GPIO6085578275858705","CUP","69221355568","7827"
"RO81KODG6316747571468111","TJS","60368507396","7828"
"RO92BCOX1716286656274927","DKK","24953140139","7829"
"RO39CJWI1832418392630527","LYD","40508046480","7830"
"RO06RCPJ5678943457947496","NOK","66451390687","7831"
"RO98HRBP3006591372648890","CHF","78359268396","7832"
"RO15HTOV7590405622125173","AMD","16193693963","7833"
"RO72POAA2551611156674515","TRY","92496492634","7834"
"RO81JIEF9484594014861463","SAR","57974950697","7835"
"RO49DFUM6757550584388493","ZMW","25495043252","7836"
"RO03VXWW0669515255379386","UZS","85984132051","7837"
"RO77OQMS2557628965726611","MDL","53596838700","7838"
"RO71WRPR5367139064361011","AED","76897612406","7839"
"RO16YIEG1662689933931343","PAB","24881963559","7840"
"RO44SMWO9325877455917459","BTN","93566733270","7841"
"RO33DKEN4206619695074127","CVE","22747346747","7842"
"RO13JPAD5537662780928178","SGD","13446283912","7843"
"RO32SNDV8459555447628100","GEL","87729120467","7844"
"RO67KKOJ2813123236910842","AED","18358850570","7845"
"RO88VNXU8818681027893862","DOP","68194374945","7846"
"RO19XAIL6664779833327789","LSL","82054843209","7847"
"RO94JQGZ4812447851608656","CZK","71234915747","7848"
"RO54RKHV6617269781928560","BHD","74970216428","7849"
"RO74QNWU3239126372894549","MOP","96690342915","7886"
"RO13KOGB3132184475418288","TVD","90384049614","7850"
"RO46UJTT5294429255930696","UZS","14585023889","7851"
"RO04NEKK9511029604457406","JOD","85435246307","7852"
"RO25DIIO4453026419431285","RSD","61404934691","7853"
"RO73CXIC9716589042408921","GGP","44789207379","7854"
"RO30QFOY9311608690501079","NGN","51127627588","7855"
"RO62UBHY4908461814160906","SHP","51229185023","7856"
"RO32HBDZ5715465546870768","ILS","29042119021","7857"
"RO22VQVQ8716710132280295","MRO","84204903214","7858"
"RO28XFDA3742717751635466","CNY","10838273736","7859"
"RO41XMTX2898433562364171","GBP","86656518139","7860"
"RO21AEKH8562659772940534","TMT","86396910614","7861"
"RO58MKDS8713800379626162","SBD","97336241770","7862"
"RO28XSTO1090736206531641","GMD","5816286432","7863"
"RO87AFAV6040146646865370","ILS","25314237791","7864"
"RO66MTKL0185534309742697","RSD","64130203999","7865"
