"personal_id","personal_number","birthdate","address","phone_number","user_id"
"2365","3891203525847","1947-01-06","Drumul Tudor, Mizil, 667446","0724 386 842","7340"
"2366","6241224327526","2001-07-09","Strada Nistor, Topoloveni, 250689","0727 508 849","7341"
"2367","4780806325553","1999-01-13","Aleea Albu Nr. 93 Bl. 84  Sc. 35 Ap. 193, Alba Iulia, 217261","0766 648 097","7342"
"2368","1640901245639","2008-07-15","Intrarea Diaconu Nr. 836 Bl. 69  Sc. 91 Ap. 755, Lunca Cetatuii, 778411","0728 420 720","7343"
"2369","1861105081545","1970-08-21","Bulevardul Florea Nr. 58 Bl. 83  Sc. 93 Ap. 299, Cumpana, 604544","021 338 3604","7344"
"2370","3970221111031","2023-08-01","Strada Dumitrescu Nr. 285, Negresti-Oas, 835205","0785 296 724","7345"
"2371","1471012440995","1941-03-13","Strada Diaconescu, Constanta, 166691","0254 033 064","7346"
"2372","6011131258820","1984-01-12","Intrarea Ioniță Nr. 558, Calafat, 873889","0723 252 971","7347"
"2373","4940627256436","1995-03-05","Intrarea Alina Manole Nr. 964 Bl. 83  Sc. 74 Ap. 716, Tunari, 809422","0780 946 812","7348"
"2374","4461217015482","2021-01-17","Aleea Gheorghiu Nr. 567 Bl. 20  Sc. 61 Ap. 750, Barbulesti, 751901","0754 731 142","7349"
"2375","5810704512279","1984-08-31","Drumul Diaconu Nr. 875 Bl. 24  Sc. 22 Ap. 793, Curcani, 677847","0241 222 685","7350"
"2376","2031229379038","1971-09-04","Bulevardul Dobre Nr. 27, Amara, 468315","0735 117 156","7351"
"2377","2970910178277","1981-07-18","Aleea Doriana Ene, Rosiori de Vede, 465021","0728 464 010","7352"
"2378","3740907282532","1917-01-20","Drumul Haralambie Diaconu Nr. 801, Remetea, 745959","0711 004 815","7353"
"2379","4070108206123","1999-01-22","Aleea Codruța Ionescu, Rasinari, 557509","0744 486 329","7354"
"2380","4230607188935","1994-10-08","Aleea Emanoil Stoica Nr. 169, Greci, 568549","0721 292 380","7355"
"2381","7800620352731","1909-09-28","Drumul Cantemir Cristea Nr. 311 Bl. 37  Sc. 49 Ap. 346, Falticeni, 255643","0752 709 243","7356"
"2382","2320707523576","1949-06-26","Intrarea Teodosia Aanei, Buzau, 677852","0772 558 576","7357"
"2383","1310308203402","1983-08-23","Aleea Stănescu Nr. 751, Pogoanele, 777317","0731 477 481","7358"
"2384","1311024468404","1995-06-25","Drumul Niță, Falticeni, 325633","0749 312 448","7359"
"2385","7390404029512","1981-01-21","Intrarea Edgar Gheorghiu Nr. 81, Reghin, 863615","0788 867 952","7360"
"2386","5390203235366","1933-08-07","Strada Elisabeta Mazilescu Nr. 73, Sebes, 889388","0255 179 543","7361"
"2387","3860711032654","1997-12-15","Intrarea Stoica, Avrig, 142932","0768 924 504","7362"
"2388","7340326194502","1958-09-04","Drumul Dinu, Darmanesti, 221591","0267 255 917","7363"
"2389","6281128035921","1954-07-14","Bulevardul Mocanu Nr. 398, Rosu, 256422","0729 173 996","7364"
"2390","4980809071391","1960-10-14","Drumul Tomescu Nr. 265 Bl. 98  Sc. 99 Ap. 432, Rasnov Romacril, 939002","0756 287 038","7365"
"2391","3800215451595","2018-05-28","Aleea Emilian Preda Nr. 36, Harlau, 926682","0732 745 229","7366"
"2392","4950317249727","1913-06-15","Drumul Dobre Nr. 221, Maieru, 490703","0248 169 485","7367"
"2393","8731123061451","1941-12-09","Drumul Noemi Mazilescu Nr. 547 Bl. 96  Sc. 76 Ap. 262, Balan, 765092","0768 859 848","7368"
"2394","1880215443921","1932-03-25","Aleea Georgescu, Radauti, 716554","0733 109 800","7369"
"2395","4580614041215","1991-01-18","Strada Ene Nr. 82 Bl. 72  Sc. 71 Ap. 709, Sebes, 476097","0725 807 848","7370"
"2396","3391028280894","1973-03-11","Strada Stan Nr. 97 Bl. 89  Sc. 21 Ap. 812, Borcea, 917042","0733 238 980","7371"
"2397","4940410096557","1922-09-07","Aleea Daciana Nistor Nr. 11 Bl. 58  Sc. 85 Ap. 603, Galati, 230413","0726 236 901","7372"
"2398","5311212310138","1921-04-03","Drumul Nemeș, Raducaneni, 424521","021 067 2566","7373"
"2399","5931203514566","1972-05-17","Aleea Patricia Dochioiu Nr. 691 Bl. 83  Sc. 58 Ap. 613, Agnita, 209338","0266 203 890","7374"
"2400","7320723510839","1935-08-12","Aleea Dobre Nr. 82, Sovata, 985935","0711 799 485","7375"
"2401","8500222185117","1976-05-27","Drumul Tudor Nr. 67, Segarcea, 165763","0256 973 187","7376"
"2402","4830920346035","1945-08-23","Bulevardul Popa Nr. 300, Turda, 684884","0738 886 012","7377"
"2403","4000204343346","1938-01-09","Aleea Niță Nr. 244, Roman, 402604","0780 712 307","7378"
"2404","2040925320141","1963-01-15","Strada Sabina Pușcașu Nr. 932, Ramnicu Sarat, 386625","0753 419 994","7379"
"2405","4990331252526","1950-11-28","Drumul Ianis Ardelean Nr. 633, Poiana Mare, 581552","0753 842 517","7380"
"2406","6590220270910","1938-01-12","Soseaua Mazilescu Nr. 37, Roman, 853388","0762 089 028","7381"
"2407","6380430276630","1910-07-21","Bulevardul Dima, Maieru, 938162","0261 854 218","7382"
"2408","6120618135922","2018-02-01","Bulevardul Ioniță Nr. 443 Bl. 68  Sc. 42 Ap. 114, Lupeni, 492547","0760 343 734","7383"
"2409","6430926315423","1962-12-29","Drumul Suciu Nr. 63, Peretu, 255645","0734 353 164","7384"
"2410","5280614112714","1932-02-15","Aleea Stoica, Corabia, 490135","0720 589 381","7385"
"2411","3490620178753","2001-07-21","Strada Pușcașu Nr. 63 Bl. 55  Sc. 19 Ap. 782, Barlad, 821232","0233 898 598","7386"
"2412","3930123452463","1968-01-30","Bulevardul Aura Stănescu Nr. 702, Bosanci, 506621","0255 798 058","7387"
"2413","4210210030388","1979-12-08","Aleea Barbu, Codlea, 876684","0765 509 585","7388"
"2414","4540731010645","1974-04-13","Aleea Stancu Nr. 64 Bl. 39  Sc. 41 Ap. 338, Targu Ocna, 226679","0725 249 285","7389"
"2415","2190213366291","1965-08-31","Drumul Aanei Nr. 98, Tarnaveni, 461533","0788 744 112","7390"
"2416","1801111428193","2006-11-27","Bulevardul Nistor Nr. 582, Arbore, 897563","0245 356 244","7391"
"2417","5300523043350","1923-01-22","Aleea Nistor Nr. 57, Ovidiu, 693157","0249 732 969","7392"
"2418","7570708394428","1996-10-02","Aleea Stoica, Darabani, 186920","0723 407 964","7393"
"2419","4791215061481","1953-07-09","Soseaua Stancu Nr. 67 Bl. 65  Sc. 22 Ap. 851, Zimnicea, 605204","0233 177 930","7394"
"2420","6080907393291","2004-07-28","Drumul Florea Nr. 833, Cernavoda, 733316","0261 042 434","7395"
"2421","7041227324413","1969-06-09","Aleea Aneta Diaconescu, Sangeorz-Bai, 634851","0236 373 652","7396"
"2422","4041109067171","1920-08-28","Soseaua Maria Niță, Jibou, 450874","0242 279 699","7397"
"2423","8560825434162","1924-12-21","Drumul Rareș Eftimie Nr. 372 Bl. 62  Sc. 29 Ap. 891, Barlad, 911310","0264 334 857","7398"
"2424","3491006185362","1949-06-15","Drumul Nistor Nr. 301, Copsa Mica, 951286","0786 975 226","7399"
"2425","8931122162325","2011-03-19","Strada Diaconescu Nr. 28 Bl. 66  Sc. 43 Ap. 794, Targu Mures, 849375","0235 538 264","7400"
"2426","5701203316379","1922-02-02","Bulevardul Dinu, Brad, 862510","0726 608 368","7401"
"2427","3541230415165","1952-03-30","Drumul Ardelean, Bals, 178097","0731 827 502","7402"
"2428","3210122283528","1997-01-24","Aleea Amelia Diaconu Nr. 11 Bl. 99  Sc. 48 Ap. 358, Roseti, 646102","0754 082 535","7403"
"2429","7030807130838","2003-05-18","Aleea Melina Dinu Nr. 596 Bl. 80  Sc. 29 Ap. 309, Targu Frumos, 264831","0760 442 649","7404"
"2430","4020301055783","2016-10-25","Soseaua Nistor, Alesd, 458455","0236 424 100","7405"
"2431","3640502512055","1918-04-28","Aleea Tudor Nr. 52 Bl. 90  Sc. 32 Ap. 561, Savinesti, 569119","0249 045 889","7406"
"2432","7161212120357","1967-05-03","Bulevardul Stănescu Nr. 795, Zalau, 652527","0257 712 583","7407"
"2497","1670621208218","2003-07-09","Drumul Stancu Nr. 32, Cudalbi, 253033","0239 096 827","7473"
"2433","6030828390041","2021-07-20","Strada Stancu Nr. 83 Bl. 73  Sc. 60 Ap. 269, Pechea, 141606","0753 800 001","7408"
"2434","5411117047401","1957-08-22","Drumul Toma Nr. 950 Bl. 53  Sc. 32 Ap. 918, Vulcan, 406445","0246 429 588","7409"
"2435","3520617522521","1926-01-16","Strada Mocanu Nr. 684 Bl. 93  Sc. 54 Ap. 666, Siret, 921033","0239 467 691","7410"
"2436","5731115111719","1991-10-06","Intrarea Mioara Barbu Nr. 71 Bl. 34  Sc. 19 Ap. 688, Jilava, 736334","0241 319 961","7412"
"2437","7760216429670","1970-08-22","Bulevardul Dumitra Dochioiu Nr. 210 Bl. 19  Sc. 89 Ap. 911, Giurgiu, 330016","0740 689 546","7413"
"2438","3820615449489","2018-09-01","Drumul Manole Nr. 37, Huedin, 439600","0269 984 447","7414"
"2439","2691023189873","1979-11-19","Drumul Pușcașu, Zarnesti, 745942","0724 369 193","7415"
"2440","1920304353476","1940-05-11","Bulevardul Iulia Cristea, Harsova, 985598","0233 958 192","7416"
"2441","3780128236370","2021-07-11","Intrarea Camil Suciu Nr. 944, Oituz, 850317","0765 313 290","7417"
"2442","5510505527239","2008-02-14","Intrarea Gheorghiu Nr. 73, Borcea, 556944","021 243 0397","7418"
"2443","6260407415239","1967-08-22","Intrarea Norbert Florea Nr. 51, Cernavoda, 426739","0752 590 539","7419"
"2444","6360723513894","1980-04-12","Soseaua Nistor Nr. 607, Filiasi, 695664","0764 848 234","7420"
"2445","2280906239500","2019-10-15","Drumul Basarab Dinu Nr. 537, Siria, 636748","0720 615 104","7421"
"2446","2760702161818","1950-03-09","Intrarea Tudor Nr. 115 Bl. 81  Sc. 96 Ap. 184, Homocea, 554002","0734 889 165","7422"
"2447","4000929183899","1973-10-08","Intrarea Gheorghiu, Tecuci, 703279","0758 080 025","7423"
"2448","3360408299829","1991-11-20","Aleea Luciana Dochioiu Nr. 497, Borcea, 311803","0722 500 176","7424"
"2449","8421127154069","1977-08-19","Intrarea Carol Dobre Nr. 391, Raducaneni, 984759","0734 302 005","7425"
"2450","7990606168304","1964-10-30","Drumul Cristea Nr. 260 Bl. 98  Sc. 35 Ap. 543, Cajvana, 277636","0256 632 593","7426"
"2451","4870201032108","1974-02-17","Intrarea Dochioiu Nr. 50, Ploiesti, 614847","0742 802 250","7427"
"2452","6460622406978","1916-05-06","Intrarea Traian Stan, Ocna Mures, 339631","0237 670 548","7428"
"2453","4340509169226","2020-07-29","Strada Stan Nr. 17, Calarasi, 896318","0745 188 276","7429"
"2454","8840517448767","1951-12-20","Strada Popescu Nr. 800, Simleu Silvaniei, 271684","0266 232 467","7430"
"2455","2520930466426","1997-12-05","Aleea Sorana Voinea, Husi, 964591","0724 433 908","7431"
"2456","2120313362248","1981-08-03","Strada Corvin Tabacu Nr. 60 Bl. 96  Sc. 91 Ap. 229, Mogosoaia, 490170","0268 754 161","7432"
"2457","4220411205024","1988-02-23","Intrarea Ionescu, Domnesti, 361484","0253 586 087","7433"
"2458","6940930375792","2004-06-01","Bulevardul Toma Nr. 74 Bl. 11  Sc. 99 Ap. 573, Barlad, 331529","0269 794 864","7434"
"2459","4051212236608","1911-12-19","Drumul Dinu Nr. 607, Piatra-Neamt, 771143","0268 483 385","7435"
"2460","2511220316427","1927-12-28","Aleea Bucur Eftimie Nr. 994 Bl. 77  Sc. 49 Ap. 781, Busteni, 915442","0786 757 567","7436"
"2461","4600104254695","1926-05-17","Soseaua Dinu, Rasnov Romacril, 812454","0731 216 320","7437"
"2462","1820421132323","1982-01-06","Intrarea Gabi Albu, Straja, 754934","0251 474 669","7438"
"2463","7781116517520","1948-01-20","Intrarea Albu, Domnesti, 206405","0232 724 111","7439"
"2464","1320211155716","1974-01-07","Intrarea Eftimie, Paunesti, 373152","0784 056 979","7440"
"2465","4190301237566","1980-06-09","Soseaua Mazilescu, Oravita, 804308","0260 540 951","7441"
"2466","7651022260539","1940-09-05","Bulevardul Stancu Nr. 372 Bl. 33  Sc. 99 Ap. 861, Bals, 557215","0249 261 796","7442"
"2467","5200422088057","1961-12-14","Strada Aanei Nr. 97 Bl. 45  Sc. 38 Ap. 733, Valea lui Mihai, 816428","0761 349 436","7443"
"2468","2121022367856","1986-01-27","Aleea Sorina Dumitrescu Nr. 279, Lipova, 122789","0759 101 368","7444"
"2469","5150129309778","1992-05-02","Intrarea Anatolie Cristea Nr. 818 Bl. 47  Sc. 61 Ap. 306, Oituz, 982529","0756 195 414","7445"
"2470","5590512292475","1979-10-08","Strada Ardelean, Brasov, 124506","0740 450 323","7446"
"2471","1390826414178","1919-08-25","Strada Sabina Suciu Nr. 588 Bl. 97  Sc. 27 Ap. 205, Strejnicu, 407640","0755 300 078","7447"
"2472","1260515317910","1983-07-14","Bulevardul Atena Preda Nr. 73 Bl. 88  Sc. 45 Ap. 513, Diosig, 737963","0258 233 889","7448"
"2473","6760808309081","2000-03-23","Intrarea Aristide Nistor Nr. 89 Bl. 52  Sc. 44 Ap. 246, Navodari, 414940","0256 017 066","7449"
"2474","4880811136797","1938-09-19","Bulevardul Eremia Ene Nr. 892, Darmanesti, 194016","0760 485 889","7450"
"2475","8300411228891","1980-09-30","Bulevardul Suciu Nr. 42, Negresti, 237389","0749 479 273","7451"
"2476","1380627016007","1964-02-18","Bulevardul Felix Nistor Nr. 81, Comanesti, 513775","0239 412 780","7452"
"2477","4421019038242","1918-04-30","Strada Henrieta Popa Nr. 80 Bl. 12  Sc. 60 Ap. 685, Moisei, 371038","0233 330 182","7453"
"2478","3090623325833","1955-09-18","Bulevardul Ionescu Nr. 814 Bl. 17  Sc. 61 Ap. 707, Insuratei, 883407","0745 766 983","7454"
"2479","4490129148506","1989-06-21","Soseaua Dida Cristea, Plosca, 792594","0235 485 660","7455"
"2480","8020513062780","2022-10-22","Strada Nistor, Seini, 960958","0232 756 016","7456"
"2481","5770709264335","1952-12-22","Drumul Nistor, Dabuleni, 562234","0747 627 189","7457"
"2482","4430810041601","2009-10-09","Aleea Daria Dima Nr. 731 Bl. 31  Sc. 21 Ap. 651, Bosanci, 812233","0727 785 562","7458"
"2483","2050511012231","1964-10-13","Soseaua Stănescu Nr. 40 Bl. 99  Sc. 13 Ap. 155, Negresti, 708117","0739 131 069","7459"
"2484","2850506191440","1954-12-20","Drumul Anaida Tomescu Nr. 15 Bl. 64  Sc. 64 Ap. 764, Adjud, 202633","0735 492 823","7460"
"2485","6401018293937","1966-04-12","Bulevardul Alberta Georgescu Nr. 688 Bl. 75  Sc. 56 Ap. 875, Ovidiu, 365163","0233 925 571","7461"
"2486","1311101270787","1914-07-07","Bulevardul Dumitrescu Nr. 469, Pogoanele, 251241","0267 148 934","7462"
"2487","3571130253947","1948-01-27","Intrarea Sorina Nistor Nr. 27, Constanta, 847723","0758 552 147","7463"
"2488","5900522420266","1991-08-13","Bulevardul Nistor, Tecuci, 645189","0740 632 556","7464"
"2489","4270219377790","1988-04-26","Bulevardul Niță Nr. 467, Babadag, 586311","0786 447 960","7465"
"2490","7040707515683","2003-01-14","Aleea Diaconu, Hunedoara, 721433","0769 322 553","7466"
"2491","3660913125286","1933-03-14","Aleea Popescu, Viseu de Sus, 619998","0766 447 661","7467"
"2492","1691103524984","2019-03-04","Intrarea Manole, Braila, 165942","0738 304 282","7468"
"2493","1411004221371","1973-01-13","Soseaua Nistor, Fagaras, 388167","0765 457 908","7469"
"2494","5861130295741","2023-01-14","Intrarea Agata Popa Nr. 593, Talmaciu, 562828","0748 836 021","7470"
"2495","7210829317483","1961-11-30","Strada Pușcașu Nr. 99 Bl. 68  Sc. 71 Ap. 247, Galati, 734787","0242 137 636","7471"
"2496","2181215074714","1928-12-14","Drumul Toma Nr. 304 Bl. 53  Sc. 64 Ap. 427, Tunari, 690593","0731 312 546","7472"
"2498","1331231245940","1980-01-25","Drumul Brăduț Cristea Nr. 57 Bl. 90  Sc. 72 Ap. 978, Negresti, 209022","0255 728 307","7474"
"2499","2850724396863","1982-02-26","Drumul Dumitrescu, Macin, 332734","0757 369 353","7475"
"2500","6980802401084","2014-07-07","Intrarea Tomescu Nr. 844 Bl. 85  Sc. 21 Ap. 970, Oituz, 368120","0728 510 617","7476"
"2501","1241004073171","1985-12-02","Aleea Diaconescu Nr. 540, Vaslui, 188656","0736 066 529","7477"
"2502","1421002293414","1931-08-12","Aleea Voinea Nr. 198 Bl. 12  Sc. 56 Ap. 425, Brad, 705790","0744 006 935","7478"
"2503","2681131060144","1921-06-26","Aleea Toma Nr. 749 Bl. 23  Sc. 23 Ap. 480, Topoloveni, 404905","0772 949 084","7479"
"2504","4190301062156","2016-12-20","Soseaua Dumitrescu, Ocna Mures, 439993","0752 676 834","7480"
"2505","7110326056126","1976-06-29","Intrarea Marin, Bocsa, 425392","0769 336 194","7481"
"2506","4461109235204","2012-01-07","Bulevardul Rodica Tudor Nr. 485, Calarasi, 500141","0244 808 839","7482"
"2507","6220823191959","1982-12-04","Aleea Stoica, Hunedoara, 946451","0261 428 883","7483"
"2508","1930314213839","1967-07-26","Strada Dochioiu, Afumati, 697209","0259 548 559","7484"
"2509","8400322060933","1929-09-21","Soseaua Pușcașu Nr. 397 Bl. 84  Sc. 96 Ap. 949, Greci, 874417","0711 173 315","7485"
"2510","8740417122792","1981-02-02","Bulevardul Mocanu Nr. 721 Bl. 97  Sc. 72 Ap. 313, Deta, 837046","0263 011 512","7486"
"2511","7141027274609","1952-09-07","Intrarea Suciu Nr. 505 Bl. 63  Sc. 93 Ap. 105, Peris, 749392","0769 492 845","7487"
"2512","3190614198471","2003-09-15","Drumul Albu, Brasov, 874900","0269 440 052","7488"
"2513","6390605431917","1929-08-11","Drumul Popescu Nr. 65, Zalau, 302437","0245 515 367","7489"
"2514","2850212014287","1938-02-27","Drumul Stan Nr. 551, Mihail Kogalniceanu, 371729","0260 249 458","7490"
"2515","5720922328133","1911-01-30","Strada Dochioiu, Copsa Mica, 360209","0264 829 075","7491"
"2516","4990111142489","1992-10-23","Intrarea Ionescu Nr. 57 Bl. 37  Sc. 29 Ap. 658, Chisineu-Cris, 539737","0244 527 717","7492"
"2517","5650506219508","2020-04-20","Drumul Stoica Nr. 512, Ludus, 493501","0253 995 612","7493"
"2518","8371109049196","1921-11-13","Aleea Nemeș, Sangeorz-Bai, 142048","0249 730 358","7494"
"2519","6211225363737","1992-01-02","Aleea Tabacu, Toplita, 407225","0257 998 076","7495"
"2520","5820130267731","1998-09-26","Strada Stan Nr. 43, Lupeni, 264729","0788 754 599","7496"
"2521","4960712242192","1966-11-10","Intrarea Stancu Nr. 832 Bl. 78  Sc. 65 Ap. 259, Straja, 897343","0723 995 766","7497"
"2522","7711125116702","1983-02-13","Soseaua Mazilescu Nr. 13, Fetesti, 536962","0770 776 652","7498"
"2523","2150407165598","1916-10-30","Intrarea Marin, Poienile de sub Munte, 530005","0248 527 003","7499"
"2524","7861026060064","1912-10-01","Aleea Nistor Nr. 78, Teius, 184638","0728 355 010","7500"
"2525","4980727357211","1927-07-29","Intrarea Nemeș Nr. 71 Bl. 25  Sc. 35 Ap. 899, Motru, 686928","0267 302 174","7501"
"2526","2311206442584","1952-06-24","Bulevardul Ioniță, Tarnaveni, 469735","0785 387 833","7502"
"2527","3740411258583","2020-09-02","Soseaua Rafila Popa Nr. 597 Bl. 91  Sc. 44 Ap. 741, Petrila, 496575","0766 632 584","7503"
"2528","3890328416430","2006-06-13","Drumul Diaconu Nr. 35 Bl. 34  Sc. 96 Ap. 683, Buftea, 923792","0742 288 459","7504"
"2529","1481013044401","2007-09-08","Bulevardul Ababei Nr. 36 Bl. 58  Sc. 35 Ap. 339, Mizil, 189809","0261 116 384","7505"
"2530","7721008143903","1981-01-30","Strada Stoica Nr. 683, Bocsa, 670541","0268 229 868","7506"
"2531","1770327158043","1939-09-07","Strada Sava Ardelean Nr. 11, Sfantu Gheorghe, 395722","0233 761 980","7507"
"2532","3310828014288","1924-08-06","Aleea Niță Nr. 82, Valea Caselor (Dragasani), 940511","0243 353 024","7508"
"2533","2530623528986","1990-05-12","Strada Marin Georgescu Nr. 688, Botosani, 425425","0250 669 787","7509"
"2534","3680830396312","1963-12-01","Aleea Stancu Nr. 60, Harsova, 447016","0236 102 526","7510"
"2535","2060807457930","1990-11-05","Drumul Toma, Marghita, 214146","0741 441 493","7511"
"2536","4920612220657","1975-02-12","Soseaua Ene Nr. 85, Rodna, 883419","0258 619 299","7512"
"2537","4860615113436","2023-10-02","Strada Mugur Stoica, Arbore, 786577","0253 914 883","7513"
"2538","6720809443033","1916-09-30","Bulevardul Nadia Mocanu, Focsani, 440654","0250 431 542","7514"
"2539","7750930314591","2003-09-07","Bulevardul Vasile Cristea Nr. 261 Bl. 10  Sc. 73 Ap. 211, Turda, 640522","0733 618 199","7515"
"2540","4490914301503","1972-05-31","Bulevardul Popa Nr. 232, Jibou, 193579","0733 641 600","7516"
"2541","1770631334171","1938-06-28","Bulevardul Camelia Mocanu, Odorheiu Secuiesc, 517031","0722 609 323","7517"
"2542","1330514057165","1992-08-14","Drumul Nemeș Nr. 176, Sighisoara, 954480","0751 550 338","7518"
"2543","8240415311445","1983-07-30","Intrarea Aanei, Remetea, 286485","0247 306 757","7519"
"2544","7550327512297","2018-03-21","Drumul Stoica Nr. 71 Bl. 32  Sc. 55 Ap. 660, Sandominic, 951758","0247 396 125","7520"
"2545","7350322218984","2008-01-26","Bulevardul Pop Nr. 443 Bl. 69  Sc. 67 Ap. 454, Rodna, 918595","0766 386 390","7521"
"2546","4540827052060","2018-03-27","Soseaua Nistor, Alba Iulia, 651565","0746 117 898","7522"
"2547","8740806419747","2019-10-17","Aleea Aanei Nr. 52, Pecica, 583207","0757 618 643","7523"
"2548","6650711278316","1978-07-24","Bulevardul Catinca Albu Nr. 56 Bl. 79  Sc. 47 Ap. 457, Lunca Cetatuii, 415028","0266 042 481","7524"
"2549","3550407010271","1977-11-21","Intrarea Popescu Nr. 297, Giurgiu, 245331","0236 740 739","7525"
"2550","8421113017494","1974-09-22","Strada Preda Nr. 587, Savinesti, 404800","0233 048 520","7526"
"2551","8700411284314","2019-01-01","Strada Tomescu Nr. 63, Bailesti, 679316","0749 559 542","7527"
"2552","8220311273842","2023-09-26","Bulevardul Stancu Nr. 84, Drobeta-Turnu Severin, 516759","0740 620 927","7528"
"2553","1370403444356","1978-06-23","Intrarea Pușcașu Nr. 68, Baia, 248889","0242 010 004","7529"
"2554","7111228072329","1972-07-06","Intrarea Stan, Moinesti, 127208","0753 414 351","7530"
"2555","5580914089510","1956-01-22","Aleea Popescu Nr. 69, Fagetel (Remetea), 718139","0772 404 383","7531"
"2556","5130709187890","1913-06-09","Intrarea Ludovica Tudor Nr. 10, Curcani, 273932","0760 320 420","7532"
"2557","3390630126306","1912-08-28","Bulevardul Arina Nistor Nr. 12, Matca, 143083","0741 061 351","7533"
"2558","8430110254859","1978-12-12","Bulevardul Evelina Ionescu Nr. 277, Baia Sprie, 388515","0731 641 958","7534"
"2559","1351026455127","1971-04-27","Strada Toma Nr. 172, Sacele, 491315","0788 463 026","7535"
"2560","7990717361740","1995-10-04","Strada Voinea Nr. 639 Bl. 33  Sc. 94 Ap. 596, Satu Mare, 376142","0733 670 530","7536"
"2561","1050605180079","1993-09-05","Drumul Stănescu Nr. 96 Bl. 31  Sc. 42 Ap. 189, Roman, 260865","0727 452 032","7537"
"2562","6000104469717","1989-12-22","Aleea Dinu Nr. 16 Bl. 65  Sc. 25 Ap. 209, Tomesti, 872201","0735 785 885","7538"
"2563","6110326359377","1932-03-07","Strada Dobre, Cumpana, 541141","0737 441 858","7539"
"2564","7570819438559","1949-10-13","Drumul Dima Nr. 922, Jibou, 819081","0266 589 157","7540"
"2565","5960211342390","1954-06-25","Intrarea Tomescu, Cumpana, 926907","0780 247 540","7541"
"2566","4460609203564","1962-03-09","Soseaua Adelin Suciu Nr. 49, Urziceni, 953890","0754 576 615","7542"
"2567","6740201010663","1969-10-08","Bulevardul Adriana Marin Nr. 904 Bl. 28  Sc. 85 Ap. 343, Odobesti, 474409","0740 352 977","7543"
"2568","8620202519148","1986-11-25","Aleea Viorel Barbu Nr. 671 Bl. 41  Sc. 62 Ap. 848, Pogoanele, 845308","0723 637 614","7544"
"2569","8671011282246","2009-09-12","Strada Popescu Nr. 34, Dorohoi, 963847","0231 016 956","7545"
"2570","1010520515252","1996-08-05","Aleea Dumitrana Dumitrescu Nr. 200 Bl. 97  Sc. 11 Ap. 597, Petrosani, 516123","0243 231 341","7546"
"2571","6840919233311","1927-11-01","Bulevardul Stan Nr. 920 Bl. 31  Sc. 40 Ap. 952, Darmanesti, 747000","0244 818 906","7547"
"2572","3900205516347","1977-03-10","Drumul Dima Nr. 851 Bl. 86  Sc. 49 Ap. 477, Raducaneni, 900577","0711 629 000","7548"
"2573","8820310173296","1998-03-12","Aleea Aanei Nr. 68, Ploiesti, 222203","0265 506 800","7549"
"2574","3601019304671","1938-01-12","Intrarea Adrian Nemeș, Murfatlar, 826240","0724 000 063","7550"
"2575","7580123203307","1998-11-15","Soseaua Vasilica Tabacu Nr. 463, Sighetu Marmatiei, 955496","0769 551 294","7551"
"2576","8910321350304","1938-08-01","Drumul Albu, Valea Mare (Negresti), 718363","0260 399 729","7552"
"2577","5680418262871","1936-02-13","Bulevardul Florea Nr. 67 Bl. 28  Sc. 31 Ap. 264, Eforie Nord, 714102","0746 410 591","7553"
"2578","7620523426631","2017-08-05","Bulevardul Manole Nr. 46 Bl. 56  Sc. 48 Ap. 507, Siria, 697365","0766 653 140","7554"
"2579","1000305101169","1972-02-05","Intrarea Tabacu Nr. 289, Sandominic, 506829","0780 058 343","7555"
"2580","8760929260448","2008-07-08","Bulevardul Aanei, Pascani, 481185","0740 881 268","7556"
"2581","4170322149447","1957-02-09","Bulevardul Nistor Nr. 30, Jibou, 572297","0238 141 600","7557"
"2582","7480714084212","1910-07-16","Intrarea Georgescu Nr. 86 Bl. 96  Sc. 69 Ap. 644, Curtea de Arges, 554021","0730 404 545","7558"
"2583","5660207085238","1941-02-25","Drumul Pavel Ababei, Dumbravita, 635456","0246 451 689","7559"
"2584","6500302128371","1926-06-10","Soseaua Diaconescu Nr. 15, Valea Caselor (Dragasani), 131559","0763 751 118","7560"
"2585","8801114036608","1984-10-18","Intrarea Flavia Ardelean, Straja, 669929","0767 024 950","7561"
"2586","4741106307889","2007-01-21","Bulevardul Anca Stănescu Nr. 886 Bl. 13  Sc. 50 Ap. 872, Sacele, 295945","0242 795 911","7562"
"2587","5791010152711","2018-02-11","Bulevardul Maricica Ababei, Videle, 858969","0724 677 583","7563"
"2588","8060725109232","1975-02-13","Intrarea Suciu Nr. 19, Campulung Moldovenesc, 697293","0760 057 794","7564"
"2589","1840408016828","1974-06-13","Strada Nistor Nr. 568 Bl. 19  Sc. 18 Ap. 273, Pechea, 674944","0758 119 325","7565"
"2590","2410214162601","1955-11-09","Aleea Cristea Nr. 12 Bl. 62  Sc. 95 Ap. 704, Dancu, 260416","0243 624 043","7566"
"2591","8271221142831","1934-03-02","Aleea Stan Nr. 601 Bl. 56  Sc. 21 Ap. 283, Prejmer, 836570","0733 125 252","7567"
"2592","6600210368565","1989-03-22","Bulevardul Voinea Nr. 169, Videle, 516388","0240 602 339","7568"
"2593","5391117353867","1956-12-14","Intrarea Fabian Pușcașu Nr. 196 Bl. 79  Sc. 42 Ap. 793, Techirghiol, 471393","0768 806 763","7569"
