"economic_id","iban","currency","user_id"
"4636","RO31DANB1649296710693995","KMF","14604"
"4637","RO81KRFN4410615184115215","TOP","14605"
"4638","RO61MRPO0879357732778150","AFN","14606"
"4639","RO85ZXCT2746731677056592","YER","14607"
"4640","RO39RWTF4014993111388119","TMT","14608"
"4641","RO06PHGP0469960082357120","BSD","14609"
"4642","RO69EMRR5372142962169664","UGX","14610"
"4643","RO48MYJA6749406452786840","CUP","14611"
"4644","RO13QZOO4821620422908607","STD","14612"
"4645","RO53HSEB0257676931776776","MXN","14613"
"4646","RO80LGHZ5071511497008836","INR","14614"
"4647","RO36KTQZ9127593073704126","HUF","14615"
"4648","RO87QGOS7514094685297219","YER","14616"
"4649","RO09OPNE0977546697117953","CZK","14617"
"4650","RO59AJUU8631857396774896","IMP","14618"
"4651","RO62YUXO3768069552344560","MWK","14619"
"4652","RO66VPUG2972170399195486","GIP","14620"
"4653","RO13JEUQ4527037386681117","BYR","14621"
"4654","RO62YEXE1024534058433255","JMD","14622"
"4655","RO50PXZD8652434467981043","SOS","14623"
"4656","RO62JBXT9847283944593980","ALL","14624"
"4657","RO60EJVX5672653628541818","IQD","14625"
"4658","RO60QZWJ6159494202725747","ALL","14626"
"4659","RO84AKZK1809480398473080","JEP","14627"
"4660","RO87WZGZ7910324320106020","BZD","14628"
"4661","RO40SLFW4627167486659911","MKD","14629"
"4662","RO37HAGF3161510224860603","BAM","14630"
"4663","RO37KQQX2758760570970048","WST","14631"
"4664","RO02ZHKY6144623625455814","SAR","14632"
"4665","RO47ZVBP4895849344419918","ANG","14633"
"4666","RO86WHVM7593634672987754","KZT","14634"
"4667","RO44UIOS7807145779008292","INR","14635"
"4668","RO23MDQT3379447711338848","FJD","14636"
"4669","RO98DBXO5525571606601549","BRL","14637"
"4670","RO04UYEO8505586142281740","CRC","14638"
"4671","RO66TOEK5607243191699445","NAD","14639"
"4672","RO67SHMX0874673012272789","ARS","14640"
"4673","RO94ACWO4479398489621925","KZT","14641"
"4674","RO66KAIH0035093306916709","THB","14642"
"4675","RO84MDKP5168910117701883","BYR","14643"
"4676","RO12FNBX5495832343093369","TOP","14644"
"4677","RO30GKBB7655458063516517","SYP","14645"
"4678","RO46DESG7662334765262763","AZN","14646"
"4679","RO95XJXJ8299660500541311","NZD","14647"
"4680","RO04PCTV7371546290392705","COP","14648"
"4681","RO90YWGB3533673336381105","MXN","14649"
"4682","RO11WVXD2793286596323756","TVD","14650"
"4683","RO49DRXI3523157254884298","SAR","14651"
"4684","RO26GMYA5369975796101151","KHR","14652"
"4685","RO45PUFV8635046912552393","SOS","14653"
"4686","RO88UIQT6788834507666711","MDL","14654"
"4687","RO30YDJW3512833785743014","MVR","14655"
"4688","RO30WTZR3900609020864792","PAB","14656"
"4689","RO52PLBI3952688508503679","DOP","14657"
"4690","RO91AKSG6108085996197571","PEN","14658"
"4691","RO32THDW9387830375787754","KYD","14659"
"4692","RO90SBIM0611376949192842","TRY","14660"
"4693","RO89HHDN0465875225084913","UYU","14661"
"4694","RO87NIML4226823516812186","UYU","14662"
"4695","RO49VTMG6003012250857314","ILS","14663"
"4696","RO22ACLL7416185832947907","IRR","14664"
"4697","RO85WLMU8795857775592566","HKD","14665"
"4698","RO79GPRF1115330617302312","SOS","14666"
"4699","RO96BSDH8483728528177936","MUR","14667"
"4700","RO29NHMF8001608959696710","ISK","14668"
"4701","RO69PFPF5918704191307318","GNF","14669"
"4702","RO30XOUN3122779593597421","CUP","14670"
"4703","RO36ZIFZ3706809987242087","IRR","14671"
"4704","RO62VVAJ8218122544638097","XPF","14672"
"4705","RO50WQXB0703082694656500","PKR","14673"
"4706","RO39ZSVQ5603602901593775","KWD","14674"
"4707","RO07OHWQ2663836222883570","AWG","14675"
"4708","RO62QMAQ5814121956049834","IRR","14676"
"4709","RO76JHQO3339733594919302","SAR","14677"
"4710","RO44FGRW6590871606388344","GYD","14678"
"4711","RO55ATKI1461565493518650","DJF","14679"
"4712","RO58DXOQ6201938176802964","BAM","14680"
"4713","RO11UFEI7913740675935583","XAF","14681"
"4714","RO69OLQI3147505276156517","IRR","14682"
"4715","RO49BPYA3049198014219652","KHR","14683"
"4716","RO46HFIL4828880986794141","UYU","14684"
"4717","RO75MZPE9894807585218659","TOP","14685"
"4718","RO55CKMT2338063660380212","SHP","14686"
"4719","RO85MWMN4129808799917072","SDG","14687"
"4720","RO32YXHK3304054935959188","KPW","14688"
"4721","RO30RXNT0722478046619754","BAM","14689"
"4722","RO37MGJR2328234829069616","YER","14690"
"4723","RO09XTIC1570188603790310","MZN","14691"
"4724","RO09RVGP6791429203018015","SAR","14692"
"4725","RO90XVVP4056197882231878","TJS","14693"
"4726","RO05PWWW8187519009142487","MUR","14694"
"4727","RO74YJBN2794401011701923","BHD","14695"
"4728","RO16YNQP8729847387890049","GBP","14696"
"4729","RO11INUK1629279066759760","AMD","14697"
"4730","RO88DFVE4124843815066955","ETB","14698"
"4731","RO21JPNA9281013507301663","LAK","14699"
"4732","RO32EAYL6759372319439879","GHS","14700"
"4733","RO51PXCM9311426170410775","AFN","14701"
"4734","RO15NXTB9209637429317864","AFN","14702"
"4735","RO61PESG0624251137016951","GMD","14703"
"4736","RO98AGRH2136331171660341","BMD","14704"
"4737","RO79VWHO3315644497676888","MGA","14705"
"4738","RO32NHXU6625144446285573","BYR","14706"
"4739","RO30DIEH3397099011986273","CHF","14707"
"4740","RO65BYRU6272117511226501","SCR","14708"
"4741","RO02YJJC2446123482524488","TMT","14709"
"4742","RO62QKHT1732880697971949","PKR","14710"
"4743","RO06JYKP7559269554599355","HTG","14711"
"4744","RO63PVRH1139686753017990","TJS","14712"
"4745","RO02ZWJM3992972752340762","TOP","14713"
"4746","RO73XGSO9502440543540028","TMT","14714"
"4747","RO62HHOI0812967638521611","SEK","14715"
"4748","RO79VCQE4829410968018228","FKP","14716"
"4749","RO11IZGU4108861323497865","VND","14717"
"4750","RO69YPXT5371262749115591","VUV","14718"
"4751","RO85NMVD6555928168163718","SBD","14719"
"4752","RO68MBWS7344063068187339","AUD","14720"
"4753","RO44TWSM3413191477410626","LYD","14721"
"4754","RO64DMLN8178351807971344","CDF","14722"
"4755","RO17VFIZ2460350809007421","KHR","14723"
"4756","RO55CFFH8405451939919132","KES","14724"
"4757","RO86RWKR7199585645423280","BBD","14725"
"4758","RO36QQQU2346101360253836","LSL","14726"
"4759","RO22ABYH3955124292384152","SCR","14727"
"4760","RO58RUKP8112225220193375","ZWD","14728"
"4761","RO62JAUF4492992445930002","RSD","14729"
"4762","RO68RHPV7079621118720431","AMD","14730"
"4763","RO76QXZE1029311438320264","ZMW","14731"
"4764","RO98OKTX4487974938442827","KES","14732"
"4765","RO49CHHK2180052086865967","ZMW","14733"
"4766","RO28IFXW0628921542895841","SCR","14734"
"4767","RO18MSRK1070313703702974","AFN","14735"
"4768","RO38IARF1822923681558807","KRW","14736"
"4769","RO15CNBK8466899551411694","BGN","14737"
"4770","RO29VUWG8876484616680923","PKR","14738"
"4771","RO10FGEF8230990495978291","SCR","14739"
"4772","RO66LHAD4250451236023697","UZS","14740"
"4773","RO46CFGP9836219896246757","CNY","14741"
"4774","RO46ZRJN3227943654243639","VND","14742"
"4775","RO50GEJK4324901652130408","LSL","14743"
"4776","RO82WWXB3205201540055586","CLP","14744"
"4777","RO08VGUG8047960371442879","BGN","14745"
"4778","RO94OLRY8016406622683015","AZN","14746"
"4779","RO40GSMJ4766276917742932","ERN","14747"
"4780","RO67YFKF8112374505153959","ZAR","14748"
"4781","RO38UNEU2008187633272747","CVE","14749"
"4782","RO09XMBT6875701546022200","VUV","14750"
"4783","RO80HMOV3996900327628059","BMD","14751"
"4784","RO24RVFB3828480801671220","TOP","14752"
"4785","RO38OVWU6555931029233999","RON","14753"
"4786","RO61POYR3008918976267865","UYU","14754"
"4787","RO87VJIQ4940084095815371","HKD","14755"
"4788","RO06JKXA5409577583348844","GMD","14756"
"4789","RO94XWTE1707988816237631","BDT","14757"
"4790","RO98TPJJ9093592930305569","CUP","14758"
"4791","RO21SMZN9091647891323337","NPR","14759"
"4792","RO84ZDLM6631745420800243","TWD","14760"
"4793","RO91IRJB9504435585128442","NZD","14761"
"4794","RO77TBRK6471997672566776","MYR","14762"
"4795","RO75NZYN0585580783861831","MVR","14763"
"4796","RO33UXSG9482003398879563","KZT","14764"
"4797","RO72XTKF9940212941583664","ALL","14765"
"4798","RO88RGKS2943987694571913","IDR","14766"
"4799","RO18VXMW5847079615839742","TJS","14767"
"4800","RO04MLKK6609404085128080","LBP","14768"
"4801","RO60XHBQ6245690396557889","KYD","14769"
"4802","RO72NNTQ2399905512708544","VEF","14770"
"4803","RO09XAGJ5495723534722133","PGK","14771"
"4804","RO87USGN3844268150261053","ZWD","14772"
"4805","RO62KHNY4656563729369685","JOD","14773"
"4806","RO72PYAU4860423786427555","XAF","14774"
"4807","RO81CMDE8537148604334326","KES","14775"
"4808","RO63LQPZ4898090881539634","TOP","14776"
"4809","RO44XSTM4664164547267279","GEL","14777"
"4810","RO67CGYK7736076501976447","BWP","14778"
"4811","RO62VHOA9067526527934232","CAD","14779"
"4812","RO27SCIT0146497816997628","TZS","14780"
"4813","RO80BGLB2105507116393496","ETB","14781"
"4814","RO76NSFE2875714548612764","JMD","14782"
"4815","RO08EIDI2171352919911839","HTG","14783"
"4816","RO12PFZH3234463567794883","AFN","14784"
"4817","RO65TCER8579555591794319","ALL","14785"
"4818","RO80KKMQ3817482278371124","TND","14786"
"4819","RO79PUNB4221112915266284","KWD","14787"
"4820","RO06EBOT9154012248317615","ZMW","14788"
"4821","RO04PMHR6201787594902832","IDR","14789"
"4822","RO23BYHS5623060658257041","VND","14790"
"4823","RO89QXIQ6205463180406789","FKP","14791"
"4824","RO85NYAF3311428546609255","CAD","14792"
"4825","RO45XBBG6124391839334358","BWP","14793"
"4826","RO31WDNR0991552099111135","PLN","14794"
"4827","RO47MLQZ5763198166867964","BBD","14795"
"4828","RO43AZXM9753149249759572","CHF","14796"
"4829","RO35NZVO8328081315769921","ZMW","14797"
"4830","RO65PZQQ0204997547041568","INR","14798"
"4831","RO54VJCT1430503215874223","NPR","14799"
"4832","RO44JCLJ1554474219412744","CVE","14800"
"4833","RO46OJWN2438063224797002","JMD","14801"
"4834","RO50JULG4261172168786189","TVD","14802"
"4835","RO28CWFM5560074336414781","CVE","14803"
"4836","RO48WXKH2183380746962281","CNY","14804"
"4837","RO34EUHP2087696665346273","MAD","14805"
"4838","RO61MLIW5289727784534434","CDF","14806"
"4839","RO40ATYO9625551261756236","PKR","14807"
"4840","RO24WYZP5023773728808746","BYR","14808"
"4841","RO86VJNB3606129272324335","NOK","14809"
"4842","RO43JLGY2170321649862904","KYD","14810"
"4843","RO70TALW0282543682328490","GEL","14811"
"4844","RO31NEFF5526825012280155","RWF","14812"
"4845","RO04LKNJ7108404929478323","COP","14813"
"4846","RO98OZFG1988082486310814","LYD","14814"
"4847","RO84HXYT1755860792172821","PAB","14815"
"4848","RO46NOLH8064332360628540","RON","14816"
"4849","RO26SYUZ3844359093770281","GEL","14817"
"4850","RO29YQOU2142157070508298","CLP","14818"
"4851","RO58DJYQ1878935451303144","SGD","14819"
"4852","RO42XFHG7073697335601486","BMD","14820"
"4853","RO76YVBA9778210965790223","GMD","14821"
"4854","RO61ZIBW7959197449988982","PYG","14822"
"4855","RO91KAZR1349318745444803","HUF","14823"
"4856","RO47UOGC2021357993118299","LTL","14824"
"4857","RO18JSYM8025854814259829","COP","14825"
"4858","RO85QQHL3145280225225308","KHR","14826"
"4859","RO80UFKP4724726062720783","TTD","14827"
"4860","RO02XYRI9583855784786028","LRD","14828"
"4861","RO86ZKXB2324415981716629","KGS","14829"
"4862","RO95DMUT8431578211582284","HNL","14830"
"4863","RO84JEPO0702934373880117","HKD","14831"
"4864","RO39QBKO8138077881126174","RON","14832"
"4865","RO78TVCU2975350062055661","GMD","14833"
"4866","RO35ZATI4255144859102112","RWF","14834"
"4867","RO94IREH7114192197426749","ETB","14835"
"4868","RO47EVXI6625089198310985","BZD","14836"
"4869","RO14WAIN4630208241149434","BWP","14837"
"4870","RO07NMSD2794780526049269","OMR","14838"
"4871","RO55UCQZ0421100495281173","GMD","14839"
"4872","RO92XVDI5186067378682637","NIS","14840"
"4873","RO85EGJO1398512740449253","GIP","14841"
"4874","RO93RLLH1414915716058946","JMD","14842"
"4875","RO11MDIE0333191213833122","SCR","14843"
"4876","RO06XHXB7642091286986716","CZK","14845"
"4877","RO24XRES2216575756449737","BGN","14846"
"4878","RO50YHFP0123245174617836","USD","14847"
"4879","RO77FBIC7349994877219845","MDL","14848"
"4880","RO15NVCF8538807267417476","COP","14849"
"4881","RO79SLML0036548367343346","XDR","14850"
"4882","RO38HTQI5975177559010823","HRK","14851"
"4883","RO35FBAZ6957201443684597","CLP","14852"
"4884","RO67EZRL9597718670925970","MWK","14853"
"4885","RO87DZID2115167885253848","TOP","14854"
"4886","RO33GZGS6020678536780232","BHD","14855"
"4887","RO13XGXD6211301655532027","JEP","14856"
"4888","RO90UFWR1372884036517136","RWF","14857"
"4889","RO31FLVN3115174639048853","RSD","14858"
"4890","RO26TESA9009557762881406","NZD","14859"
"4891","RO71EDUL3043241483270217","HKD","14860"
"4892","RO17QOND3849864712706097","AMD","14861"
"4893","RO06WCXN9042531012282374","CDF","14862"
"4894","RO62KZVV0206478368091016","UGX","14863"
"4895","RO23WCQJ3412752167289773","INR","14864"
"4896","RO92LBNV4016082220432811","PLN","14865"
"4897","RO11FEIX2019903545838152","UZS","14866"
"4898","RO74UWIP3896139717782901","CRC","14867"
"4899","RO30VGKA3006135911196135","DJF","14868"
"4900","RO78XLBL0629056739586450","IMP","14869"
"4901","RO54HHRO4923366926061183","TOP","14870"
"4902","RO03NHWD7892804605506973","KHR","14871"
"4903","RO90ARGJ7997065292072564","GMD","14872"
"4904","RO90MZSY6594327878927865","MDL","14873"
"4905","RO49VTYP1519999758065912","CDF","14874"
"4906","RO46TKYQ5259954830409399","CNY","14875"
"4907","RO17GPWV0160417179528456","NZD","14876"
"4908","RO02TMHJ8797992042419297","SHP","14877"
"4909","RO83FDHL2845826580490354","LTL","14878"
"4910","RO13OJOG9126909828383283","GGP","14879"
"4911","RO26SZQN3660887066764546","JOD","14880"
"4912","RO02MSTZ0654304768256875","AFN","14881"
"4913","RO55EGYV2101483753436789","XOF","14882"
"4914","RO74ZQVB8037232248128409","GIP","14883"
"4915","RO87BSJG1653274376596478","TWD","14884"
"4916","RO31NCMJ4345193172943080","MDL","14885"
"4917","RO73LYAA6767166120223380","TWD","14886"
"4918","RO73JRNI4899719272174151","KRW","14887"
"4919","RO36XHPA5912178718923028","BZD","14888"
"4920","RO32VQNP6213167206955518","MUR","14889"
"4921","RO06MNVR0524439267213462","GBP","14890"
"4922","RO48LFYP2847815555044549","COP","14891"
"4923","RO84VYBD3303810625218900","ANG","14892"
"4924","RO86QCGI7870990194825581","JMD","14893"
"4925","RO96QWAX1377557090954459","MRO","14894"
"4926","RO86MUJS4780760169543670","KGS","14895"
"4927","RO84PCSL6510035767394996","BND","14896"
"4928","RO11EOEG6691449109559036","SDG","14897"
"4929","RO05ODAK6065689166121529","AMD","14898"
"4930","RO05PEYX0689701897204378","QAR","14899"
"4931","RO79JTFC8228140202049604","CNY","14900"
"4932","RO54MKPY9495309025453060","TJS","14901"
"4933","RO88YVVH1140681572599698","BMD","14902"
"4934","RO77CTDZ6093710624285369","EGP","14903"
"4935","RO82TFEJ7666783208569086","CZK","14904"
"4936","RO76BMCZ7940218692576572","SBD","14905"
"4937","RO65DWCQ4971847071417642","JOD","14906"
"4938","RO76SMAG0501179036949188","ZMW","14907"
"4939","RO83PZTV7161426834437996","TRY","14908"
"4940","RO86KSPE3019571963529162","INR","14909"
"4941","RO35GWPF7708456203041416","MUR","14910"
"4942","RO26BIFY5157623211371479","LKR","14911"
"4943","RO37RWRV2482834081601398","SAR","14912"
"4944","RO47ISSX0032747816313509","LSL","14913"
"4945","RO03WLEJ3310181592945529","ZAR","14914"
"4946","RO69ZHXE8776095958884564","IQD","14915"
"4947","RO62ZKNU0288306061476288","AZN","14916"
"4948","RO17REVB2260694471275606","CUC","14917"
"4949","RO67FPJV1377204710213055","SAR","14918"
"4950","RO73EXSF9060878856218186","ALL","14919"
"4951","RO45VMSN6604809085688806","RON","14920"
"4952","RO46CLNH6227302080025454","XAF","14921"
"4953","RO83ZYJV2873638954811150","IQD","14922"
"4954","RO71CHHM2893505528336376","ANG","14923"
"4955","RO97ATRO8067996799362436","PHP","14924"
"4956","RO80JTRQ7342837518871998","CUP","14925"
"4957","RO68EWJA0034826256916581","ZAR","14926"
"4958","RO21MCRR8872660508043084","SBD","14927"
"4959","RO42MUTT3833708819073976","DKK","14928"
"4960","RO22TLTZ3947096832632500","KZT","14929"
"4961","RO37BCVU2174821749924168","RWF","14930"
"4962","RO82ZUKW9162179388735424","MKD","14931"
"4963","RO83RKJQ7155087062302191","STD","14932"
"4964","RO71PBAC8509523347893273","PAB","14933"
"4965","RO90MHXW1185187122139535","ZMW","14934"
"4966","RO57BJDX6327153036518951","ANG","14935"
"4967","RO98PLXY9856245963824495","LSL","14936"
"4968","RO51KJVL0478567053229314","MXN","14937"
"4969","RO29JYQX0216138368885006","TZS","14938"
"4970","RO02EVNS5507193853613494","ILS","14939"
"4971","RO73RKEL2636762001533575","NZD","14940"
"4972","RO46PSSS3732801375873799","PEN","14941"
"4973","RO18VIKG4353611117111912","MVR","14942"
"4974","RO03CJDK6718121492415046","MMK","14943"
"4975","RO51LDJQ6427022505225608","MGA","14944"
"4976","RO84NMUV9867951552800565","SCR","14945"
"4977","RO39MXJN2045698455567588","GNF","14946"
"4978","RO28HMTL4594878043899656","UAH","14947"
"4979","RO60HDIG2253894845603513","KPW","14948"
"4980","RO94EXPN8546708653212248","BRL","14949"
"4981","RO61IFOC7970248866486801","BMD","14950"
"4982","RO70WTXP6038519780226108","PGK","14951"
"4983","RO16NZCN9469275803409529","GGP","14952"
"4984","RO87VLJS4236188647890457","XOF","14953"
"4985","RO42MZQM9369758003622459","EGP","14954"
"4986","RO71LHQK8779594336121320","SCR","14955"
"4987","RO81TSRI3300494661736395","AED","14956"
"4988","RO43DRGA1272684215562478","BIF","14957"
"4989","RO61XSXJ0146566486825517","JOD","14958"
"4990","RO60VNQC2222884446320043","BHD","14959"
"4991","RO53QNKW9880213438080095","TZS","14960"
"4992","RO82VJVS3945889266298443","MKD","14961"
"4993","RO48ODOG2550656282064189","RSD","14962"
"4994","RO26LLDX9941753385180938","INR","14963"
"4995","RO50VROM5590761042560678","AFN","14964"
"4996","RO96JAPB8614758514144099","MVR","14965"
"4997","RO72TPKI1232741171485082","GTQ","14966"
"4998","RO21KXQX1180865270276382","PYG","14967"
"4999","RO94ATLW7041266437252579","MMK","14968"
"5000","RO61GYBI8830340729147873","TVD","14969"
"5001","RO42MCWS1596865815391516","KPW","14970"
"5002","RO59MAKE1381822432404593","CLP","14971"
"5003","RO94FAYR1994886718814334","VUV","14972"
"5004","RO24HPWM5692115423838719","MUR","14973"
"5005","RO98RCHO9495749587391527","NOK","14974"
"5006","RO36LAHF8929779836152930","UGX","14975"
"5007","RO12KWWJ2229844198582664","ISK","14976"
"5008","RO32GNME2830700461360043","ALL","14977"
"5009","RO49JNUQ8658466612677129","MGA","14978"
"5010","RO44SNJY6251984941959124","NAD","14979"
"5011","RO25UJKR7231127149550101","ISK","14980"
"5012","RO05IARI6964659451848182","NAD","14981"
"5013","RO80ZXOU6885105787768434","HUF","14982"
"5014","RO44ODIJ9406738674588518","IQD","14983"
"5015","RO98TOQC9463343586157558","ILS","14984"
"5016","RO52LZOP2851171657307483","MUR","14985"
"5017","RO91IIYG9565568538356085","AFN","14986"
"5018","RO12FVOH8410515593449478","NGN","14987"
"5019","RO83OZBL6854533246319615","GIP","14988"
"5020","RO31EIQI0037798431133929","SBD","14989"
"5021","RO69KBNF9004895918754013","SGD","14990"
"5022","RO23WSZM8258546099865175","AMD","14991"
"5023","RO04ZLPG0771855115926629","KGS","14992"
"5024","RO94MHJB1091191683642909","HNL","14993"
"5025","RO48YHPP5331849220389609","GBP","14994"
"5026","RO45GGJW8151037096160835","LAK","14995"
"5027","RO40QAZZ4558944062381789","SPL","14996"
"5028","RO18AQAT5002883644059599","OMR","14997"
"5029","RO92VAWD7619506610223779","ZWD","14998"
"5030","RO57BMQN8273956220705524","RWF","14999"
"5031","RO43WMRY6062185300216247","UZS","15000"
"5032","RO95HZLA6548804691189665","GIP","15001"
"5033","RO49ETYG7962364375468480","MUR","15002"
"5034","RO98PGKX7889547233294544","SCR","15003"
"5035","RO21GQXU6124440861599567","CLP","15004"
"5036","RO88EZXC5322985922066572","SDG","15005"
"5037","RO02EHFJ4743675962959605","UGX","15006"
"5038","RO77NFEE5712753042692141","BSD","15007"
"5039","RO33GTJC3513595193241671","INR","15008"
"5040","RO76YSPP5681298794054326","MYR","15009"
"5041","RO06LFDN8702584780300012","GYD","15010"
"5042","RO85SEWZ4988750113203894","SVC","15011"
"5043","RO38RBWM6433998754985263","LRD","15012"
"5044","RO39YTXJ9160107744945288","LKR","15013"
"5045","RO22WLAX9085187572275148","JPY","15014"
"5046","RO29RJNU0452086381693708","MNT","15015"
"5047","RO45PQUI2469974045889367","ZMW","15016"
"5048","RO47AWWV9628867345838988","CUP","15017"
"5049","RO04UNOE1915245877937008","MOP","15018"
"5050","RO90KWUB0932419290514317","XCD","15019"
"5051","RO43AVNR7121690860938730","TZS","15020"
"5052","RO14FHFA0148826800642608","NOK","15021"
"5053","RO63MNJK8592028984998932","LBP","15022"
"5054","RO52PTXM2762133376319856","MNT","15023"
"5055","RO12KDLY4623865330515024","VUV","15024"
"5056","RO42YURE2049380981491056","KGS","15025"
"5057","RO11NCOY5454065018179435","GIP","15026"
"5058","RO45HHLP7938616853506520","BHD","15027"
"5059","RO73CVDO7741920036109687","GGP","15028"
"5060","RO32QXYO5425455269873676","SDG","15029"
"5061","RO39OANI3519157950935836","MKD","15030"
"5062","RO35NLFM7782229649858394","JPY","15031"
"5063","RO27NIDS0589988428347199","TWD","15032"
"5064","RO47UQFJ8903149242504792","TMT","15033"
"5065","RO18FIJN2024997913539218","LRD","15034"
"5066","RO30RGIJ6204409289056140","JPY","15035"
"5067","RO35ZPMR7271881014620055","MXN","15036"
"5068","RO13HSUY1414235080023484","SZL","15037"
"5069","RO34RUKQ5607316528966021","CNY","15038"
"5070","RO61PSNY1623510441816056","SRD","15039"
"5071","RO14PXUD0795067386074040","MVR","15040"
"5072","RO76ERNQ3485030355570773","XDR","15041"
"5073","RO34KYZY1693416360802300","COP","15042"
"5074","RO25RWHQ2936765940233153","JEP","15043"
"5075","RO69JPTN9565183860058973","AED","15044"
"5076","RO72VZSQ5991602950331463","TVD","15045"
"5077","RO47WMKF1049395704735564","CUP","15046"
"5078","RO29NJJR4749509643211567","LBP","15047"
"5079","RO60OKXC3143148295494343","MZN","15048"
"5080","RO45ZFQA2909937840585598","JOD","15049"
"5081","RO48XKGA9643359656746526","JMD","15050"
"5082","RO04GQAI4308889755026407","CDF","15051"
"5083","RO61IATJ4021966184173242","PHP","15052"
"5084","RO08ZSVP5391047824269081","XDR","15053"
"5085","RO21MKIM6730675531397512","RSD","15054"
"5086","RO85ZIFR3739296395344384","THB","15055"
"5087","RO51GYHV8461830156579619","MAD","15056"
"5088","RO79XMKK0639518755516988","ISK","15057"
"5089","RO84PHFO1913219366385971","MNT","15058"
"5090","RO42XTIY9727741706061032","KZT","15059"
"5091","RO59IOYQ1124760707512713","BBD","15060"
"5092","RO98NHEI0829885361743647","LRD","15061"
"5093","RO71YJUZ6203251141148987","BHD","15062"
"5094","RO86KXDQ4452868563279596","KGS","15063"
"5095","RO60LFFY6764880429231921","NGN","15064"
"5096","RO07EJZK5397884935197740","MNT","15065"
"5097","RO09RRQU0457190129261675","MZN","15066"
"5098","RO53JEBE9109092685185478","SYP","15067"
"5099","RO33EIFM2629208687780689","MZN","15068"
"5100","RO27NUSB8527083997357011","CUC","15069"
"5101","RO89UDZV2924216648785843","DKK","15070"
"5102","RO22JUHS1482843438606867","CAD","15071"
"5103","RO96IZID6353206647463570","NZD","15072"
"5104","RO59TDIP5393201858920322","CZK","15073"
"5105","RO05YCIF1779521831493921","BND","15074"
"5106","RO49BJYW3950569996005538","EGP","15075"
"5107","RO87ICVJ5820243343960172","ERN","15076"
"5108","RO92TYYB0887676242675299","LAK","15077"
"5109","RO83RJOO6528650427578224","RSD","15078"
"5110","RO29RFWX2425818182371148","YER","15079"
"5111","RO19ZIMW6904751508333932","XPF","15080"
"5112","RO69DNCZ4928171235452634","EUR","15081"
"5113","RO93ZVSY1562215210862983","SDG","15082"
"5114","RO19BMKY0604838630011378","AED","15083"
"5115","RO34TWLA5694766733604080","TWD","15084"
"5116","RO63PJNM8366995030844836","BRL","15085"
"5117","RO02ZBGI8454225461859998","BND","15086"
"5118","RO07PIIY7565763481124488","ISK","15087"
"5119","RO11GIVI5206266737937911","MRO","15088"
"5120","RO28TIXN6665051700531293","TND","15089"
"5121","RO27HDHQ5298595288304647","FKP","15090"
"5122","RO26LQMH0240246050384316","PHP","15091"
"5123","RO84OWSG5747490334978911","JPY","15092"
"5124","RO27XMSY7288495994099944","UYU","15093"
"5125","RO78GHXF1185163168967454","QAR","15094"
"5126","RO32UCJD3110572719235571","SAR","15095"
"5127","RO11TBIO5713697956554047","UGX","15096"
"5128","RO22KARW4004159438381421","XDR","15097"
"5129","RO05IBBC6854858623493922","EGP","15098"
"5130","RO33FWHW3843043110507600","NIO","15099"
"5131","RO19LPGN0198162341476351","STD","15100"
"5132","RO24MXCT7336450710642084","MOP","15101"
"5133","RO91YWKZ5651281314394644","SYP","15102"
"5134","RO05VTHI3649483655235355","UAH","15103"
"5135","RO29JDLY3437263354224487","IDR","15104"
"5136","RO38DKVJ1237414159064281","AMD","15105"
"5137","RO17DZHS9716402624598058","IQD","15106"
"5138","RO29NLNG5270505812811285","BYR","15107"
"5139","RO63HYGG0427562019154597","SCR","15108"
"5140","RO56MJQI0241547621480751","SZL","15109"
"5141","RO71DNEF5984243216736291","MAD","15110"
"5142","RO32FSXB8966007623893664","LKR","15111"
"5143","RO07MRBS0785667855225237","BYR","15112"
"5144","RO60YLFC4731328541051835","IDR","15113"
"5145","RO70TAPU3289172575227652","NPR","15114"
"5146","RO07PMQW1237448272478768","IMP","15115"
"5147","RO03OTVU1596651777438091","PYG","15116"
"5148","RO08AIJH3866966397317184","BWP","15117"
"5149","RO82NMUN9116443153650576","MMK","15118"
"5150","RO94IUXW0073038363537414","ZMW","15119"
"5151","RO93EDCN8150904845605112","USD","15120"
"5152","RO64XXUV9668736708283300","LYD","15121"
"5153","RO46VBGT1694662785872900","PEN","15122"
"5154","RO14JYXB1794138138947478","HRK","15123"
"5155","RO67FQZP9071710801129803","GHS","15124"
"5156","RO54NJOD0102994166599068","NGN","15125"
"5157","RO70KGZU5948510878726736","PYG","15126"
"5158","RO64FHYX3230385118737798","ZAR","15127"
"5159","RO04XHEV3274762465299524","LRD","15128"
"5160","RO13XXID1040244837382138","SYP","15129"
"5161","RO03ZDIN4226428093900053","NIS","15130"
"5162","RO97QCJL0660853703861871","VEF","15131"
"5163","RO39IJSQ2291113908396242","RWF","15132"
"5164","RO67LGOL1622334481491049","RWF","15133"
"5165","RO81QWRE6931169537237922","CUP","15134"
"5166","RO86CXUE3485493099501841","CLP","15135"
"5167","RO64ALKS6695816422277004","ALL","15136"
"5168","RO12VSWQ4718233165878229","TTD","15137"
"5169","RO69UHMY3483299812059393","MXN","15138"
"5170","RO98AFJM2712545663893629","SGD","15139"
"5171","RO85XHSK3698433563027695","VUV","15140"
