"user_id","first_name","last_name"
"14501","Marcel","Dobre"
"14502","Marta","Mazilescu"
"14503","Emilia","Georgescu"
"14505","Corina","Pop"
"14506","Ioanina","Pop"
"14507","Nichifor","Preda"
"14508","Tiberia","Diaconescu"
"14509","Ruxanda","Diaconescu"
"14510","Mara","Nemeș"
"14511","Leontin","Cristea"
"14512","Smaranda","Manole"
"14513","Codrina","Manole"
"14514","Vincențiu","Stoica"
"14515","Tatiana","Ioniță"
"14516","Tiberiu","Nistor"
"14517","Dariana","Nistor"
"14518","Zina","Stan"
"14519","Frusina","Pușcașu"
"14520","Simina","Pop"
"14521","Eustațiu","Stoica"
"14522","Cătălin","Diaconescu"
"14523","Severin","Ardelean"
"14524","Iurie","Georgescu"
"14525","Eusebiu","Tudor"
"14526","Cerasela","Dima"
"14527","Ecaterina","Georgescu"
"14528","Teona","Ionescu"
"14529","Norman","Dima"
"14530","Eusebiu","Oprea"
"14531","Dariana","Aanei"
"14532","Smaranda","Nistor"
"14533","Mitică","Dima"
"14534","Mădălina","Nemeș"
"14535","Visarion","Mocanu"
"14536","Benone","Ababei"
"14537","Miruna","Ionescu"
"14538","Delia","Stancu"
"14539","Timea","Nistor"
"14540","Iurie","Voinea"
"14541","Simion","Ioniță"
"14542","Liliana","Ioniță"
"14543","Aureliana","Ioniță"
"14544","Fiona","Oprea"
"14545","Ada","Georgescu"
"14546","Cipriana","Ionescu"
"14547","Maricica","Marin"
"14548","Rodica","Aanei"
"14549","Elisaveta","Tudor"
"14550","Pătru","Preda"
"14551","Ioan","Dinu"
"14552","Maximilian","Albu"
"14553","Virginia","Cristea"
"14554","Stana","Albu"
"14555","Sabina","Oprea"
"14556","Ludovica","Florea"
"14557","Natalia","Pușcașu"
"14558","Basarab","Niță"
"14559","Adonis","Marin"
"14560","Flora","Nistor"
"14561","Fiona","Ioniță"
"14562","Dina","Tabacu"
"14563","Heracleea","Stănescu"
"14564","Leopoldina","Gheorghiu"
"14565","Agnos","Ioniță"
"14566","Severina","Popescu"
"14567","Dora","Suciu"
"14568","Sinică","Albu"
"14569","Safta","Tomescu"
"14570","Haralamb","Oprea"
"14571","Laurențiu","Dinu"
"14572","Rada","Niță"
"14573","Florea","Stan"
"14574","Olimpian","Stancu"
"14575","Olga","Popescu"
"14576","Silviu","Mazilescu"
"14577","Alina","Ioniță"
"14578","Robertina","Stancu"
"14579","David","Dochioiu"
"14580","Camil","Nistor"
"14581","Mitruț","Dinu"
"14582","Octavia","Dochioiu"
"14583","Bănel","Nemeș"
"14584","Saveta","Pușcașu"
"14585","Silviana","Ioniță"
"14586","Coralia","Dumitrescu"
"14587","Nelu","Ababei"
"14588","Estera","Dima"
"14589","Grațiela","Albu"
"14590","Cristobal","Marin"
"14591","Ludovica","Preda"
"14592","Vladimir","Preda"
"14593","Mihail","Diaconescu"
"14594","Petronela","Tudor"
"14595","Vasilica","Diaconu"
"14596","Zenovia","Pop"
"14597","Silviu","Preda"
"14598","Gianina","Manole"
"14599","Marcela","Popa"
"14600","Adina","Barbu"
"14601","David","Nistor"
"14602","Axinte","Cristea"
"14603","Semenica","Tabacu"
"14604","Jenel","Ababei"
"14605","Betina","Marin"
"14606","Bucur","Dochioiu"
"14607","Ioanina","Tomescu"
"14608","Camil","Pușcașu"
"14609","Milena","Diaconescu"
"14610","Măriuca","Diaconescu"
"14611","Laurian","Cristea"
"14612","Ilarion","Gheorghiu"
"14613","Tamara","Voinea"
"14614","Cedrin","Barbu"
"14615","Jean","Dochioiu"
"14616","Nicolaie","Nistor"
"14617","Paul","Diaconu"
"14618","Elisaveta","Nistor"
"14619","Stanca","Diaconescu"
"14620","Laurențiu","Diaconescu"
"14621","Titus","Dinu"
"14622","Romulus","Manole"
"14623","Horea","Stoica"
"14624","Pavel","Nistor"
"14625","Valeriu","Suciu"
"14626","Iasmina","Oprea"
"14627","Eremia","Nemeș"
"14628","Cristobal","Tomescu"
"14629","Giorgiana","Dobre"
"14630","Jenel","Dumitrescu"
"14631","Alida","Gheorghiu"
"14632","Camelia","Florea"
"14633","Casandra","Ababei"
"14634","Simona","Georgescu"
"14635","Oana","Dumitrescu"
"14636","Mariana","Preda"
"14637","Lăcrămioara","Ionescu"
"14638","Ion","Dinu"
"14639","Antoaneta","Dumitrescu"
"14640","Bianca","Oprea"
"14641","Gabriela","Ababei"
"14642","Mona","Dumitrescu"
"14643","Clarisa","Diaconu"
"14644","Draga","Ioniță"
"14645","Dominic","Manole"
"14646","Alberta","Albu"
"14647","Anghel","Dumitrescu"
"14648","David","Tomescu"
"14649","Agata","Cristea"
"14650","Stan","Niță"
"14651","Izabela","Stan"
"14652","Viorica","Popescu"
"14653","Eliana","Suciu"
"14654","Arian","Toma"
"14655","Ilarion","Tomescu"
"14656","Rafila","Dobre"
"14657","Niculiță","Niță"
"14658","Janina","Aanei"
"14659","Anica","Eftimie"
"14660","Luciana","Barbu"
"14661","Cecilia","Diaconescu"
"14662","Adonis","Diaconescu"
"14663","Luana","Dinu"
"14664","Magdalena","Stănescu"
"14665","Petruț","Ardelean"
"14666","Nicu","Voinea"
"14667","Xenia","Tomescu"
"14668","Fabiana","Ioniță"
"14669","Antoniu","Nistor"
"14670","Timotei","Gheorghiu"
"14671","Gabriel","Toma"
"14672","Artemisa","Niță"
"14673","Gherghina","Tomescu"
"14674","Stanca","Gheorghiu"
"14675","Grațian","Stoica"
"14676","Romeo","Tudor"
"14677","Luiza","Florea"
"14678","Laura","Diaconescu"
"14679","Heracleea","Dumitrescu"
"14680","Ștefan","Dinu"
"14681","Pătru","Toma"
"14682","Grațian","Popa"
"14683","Anatolie","Ababei"
"14684","Diana","Ababei"
"14685","Natașa","Florea"
"14686","Emanuil","Dobre"
"14687","Steluța","Dima"
"14688","Flaviu","Albu"
"14689","Catrinel","Stoica"
"14690","Aurelian","Marin"
"14691","Alis","Nistor"
"14692","Ica","Tabacu"
"14693","Eliana","Georgescu"
"14694","Simina","Preda"
"14695","Horia","Oprea"
"14696","Otilia","Diaconu"
"14697","Mirela","Tabacu"
"14698","Pamela","Ioniță"
"14699","Grațiana","Toma"
"14700","Silvia","Popa"
"14701","Jeana","Stoica"
"14702","Teodora","Ene"
"14703","Eusebiu","Oprea"
"14704","Fabia","Nemeș"
"14705","Vicenția","Ene"
"14706","Marcu","Niță"
"14707","Adela","Ene"
"14708","Zina","Niță"
"14709","Emanoil","Popescu"
"14710","Antonia","Marin"
"14711","David","Tudor"
"14712","Emanuil","Cristea"
"14713","Iulia","Dima"
"14714","Catinca","Ioniță"
"14715","Mădălina","Diaconu"
"14716","Marian","Ionescu"
"14717","Todor","Manole"
"14718","Gherghina","Dima"
"14719","Pamela","Stoica"
"14720","Leordean","Manole"
"14721","Amelia","Voinea"
"14722","Agata","Dinu"
"14723","Constantina","Pop"
"14724","Anamaria","Nistor"
"14725","Petrică","Mocanu"
"14726","Denisa","Preda"
"14727","Flaviu","Diaconu"
"14728","Patricia","Stănescu"
"14729","Ioana","Ioniță"
"14730","Corina","Stancu"
"14731","Paraschiva","Dima"
"14732","Adi","Diaconu"
"14733","Manuela","Suciu"
"14734","Vasilica","Gheorghiu"
"14735","Pompiliu","Dochioiu"
"14736","Antoaneta","Florea"
"14737","Nicoară","Ardelean"
"14738","Crenguța","Gheorghiu"
"14739","Simi","Suciu"
"14740","Loredana","Dochioiu"
"14741","Mădălina","Dochioiu"
"14742","Ioan","Popa"
"14743","Denisa","Mocanu"
"14744","Lia","Popescu"
"14745","Adam","Marin"
"14746","Dimitrina","Tabacu"
"14747","Zenobia","Stănescu"
"14748","Cedrin","Diaconescu"
"14749","Beniamin","Dobre"
"14750","Tudosia","Niță"
"14751","Timea","Dinu"
"14752","Ovidiu","Stoica"
"14753","Vasilică","Manole"
"14754","Albertina","Aanei"
"14755","Mona","Stănescu"
"14756","Olivia","Diaconu"
"14757","Inocențiu","Suciu"
"14758","Casandra","Stoica"
"14759","Flora","Diaconu"
"14760","Petru","Dima"
"14761","Camelia","Ababei"
"14762","Lazăr","Eftimie"
"14763","Dochia","Popescu"
"14764","Georgiana","Florea"
"14765","Dariana","Albu"
"14766","Răzvan","Diaconescu"
"14767","Angel","Stoica"
"14768","Zaraza","Ionescu"
"14769","Monalisa","Aanei"
"14770","Mona","Marin"
"14771","Anemona","Ioniță"
"14772","Daniel","Diaconescu"
"14773","Vanesa","Aanei"
"14774","Dorli","Dumitrescu"
"14775","Claudiu","Dochioiu"
"14776","Ivona","Voinea"
"14777","Marin","Ionescu"
"14778","Lucia","Eftimie"
"14779","Adi","Stoica"
"14780","Pompiliu","Dochioiu"
"14781","Panait","Dochioiu"
"14782","Ilinca","Voinea"
"14783","Crina","Dumitrescu"
"14784","Olga","Gheorghiu"
"14785","Dorel","Aanei"
"14786","Amanda","Diaconescu"
"14787","Silvian","Aanei"
"14788","Beniamin","Ioniță"
"14789","Valentina","Cristea"
"14790","Evelina","Manole"
"14791","Aurora","Nistor"
"14792","Otilia","Suciu"
"14793","Grațian","Pop"
"14794","Daniela","Dochioiu"
"14795","Romina","Ene"
"14796","Daiana","Stănescu"
"14797","Valentina","Pușcașu"
"14798","Alina","Diaconescu"
"14799","Ernest","Cristea"
"14800","Laurian","Aanei"
"14801","Ofelia","Nistor"
"14802","Constantina","Gheorghiu"
"14803","Florența","Tudor"
"14804","Octavian","Niță"
"14805","Romina","Gheorghiu"
"14806","Brăduț","Ene"
"14807","Romulus","Manole"
"14808","Viorica","Dumitrescu"
"14809","Romanița","Eftimie"
"14810","Aurică","Oprea"
"14811","Codrina","Ioniță"
"14812","Silviana","Dumitrescu"
"14813","Niculina","Ardelean"
"14814","Lorena","Tabacu"
"14815","Francesca","Ene"
"14816","Iolanda","Stoica"
"14817","Octaviana","Ababei"
"14818","Laurian","Dinu"
"14819","Noemi","Tomescu"
"14820","Eric","Pușcașu"
"14821","Anca","Preda"
"14822","Marina","Aanei"
"14823","Agnos","Florea"
"14824","Valentin","Albu"
"14825","Gina","Popa"
"14826","Filip","Barbu"
"14827","Silvana","Florea"
"14828","Romanița","Tabacu"
"14829","Barbu","Ene"
"14830","Crina","Voinea"
"14831","Codruț","Mocanu"
"14832","Edgar","Dobre"
"14833","Severin","Preda"
"14834","Antoaneta","Florea"
"14835","Carol","Preda"
"14836","Anemona","Nemeș"
"14837","Rodica","Eftimie"
"14838","Nae","Nistor"
"14839","Florentin","Popa"
"14840","Ruxanda","Stan"
"14841","Ovidiu","Tudor"
"14842","Steliana","Voinea"
"14843","Tudor","Barbu"
"14845","Denisa","Oprea"
"14846","Dorli","Tomescu"
"14847","Eugen","Voinea"
"14848","Iurie","Ababei"
"14849","Basarab","Ioniță"
"14850","Amanda","Ene"
"14851","Bebe","Stoica"
"14852","Tania","Tabacu"
"14853","Casiana","Nistor"
"14854","Nicoleta","Pușcașu"
"14855","Letiția","Nistor"
"14856","Georgian","Manole"
"14857","Paraschiva","Florea"
"14858","Catrina","Preda"
"14859","Andrada","Tudor"
"14860","Eric","Ioniță"
"14861","Lili","Oprea"
"14862","Fiodor","Tudor"
"14863","Niculina","Stănescu"
"14864","Cosmin","Georgescu"
"14865","Simi","Stoica"
"14866","Ilarion","Oprea"
"14867","Ghenadie","Tomescu"
"14868","Adelin","Ababei"
"14869","Silvana","Suciu"
"14870","Grațian","Mazilescu"
"14871","Larisa","Tudor"
"14872","Niculina","Ionescu"
"14873","Anghelina","Aanei"
"14874","Zenobia","Manole"
"14875","Draga","Pop"
"14876","Simona","Pop"
"14877","Raul","Ene"
"14878","Larisa","Dumitrescu"
"14879","Cezara","Dobre"
"14880","Eric","Dobre"
"14881","Fabian","Dobre"
"14882","Iosefina","Voinea"
"14883","Adam","Stancu"
"14884","Maia","Ene"
"14885","Dochia","Georgescu"
"14886","Cazimir","Dochioiu"
"14887","Filofteia","Florea"
"14888","Rebeca","Diaconescu"
"14889","Draga","Aanei"
"14890","Oana","Niță"
"14891","Aida","Mazilescu"
"14892","Narcisa","Pop"
"14893","Stela","Georgescu"
"14894","Tudora","Stănescu"
"14895","Mihaela","Stănescu"
"14896","Lorena","Stan"
"14897","Fabian","Stancu"
"14898","Bogdan","Ardelean"
"14899","Catrinel","Stan"
"14900","Tiberia","Niță"
"14901","Zina","Dumitrescu"
"14902","Andrei","Nistor"
"14903","Sandu","Ene"
"14904","Nicolaie","Stancu"
"14905","Cosmin","Georgescu"
"14906","Marina","Mocanu"
"14907","Tincuța","Dobre"
"14908","Petruț","Pop"
"14909","Savina","Albu"
"14910","Ortansa","Georgescu"
"14911","Veta","Nistor"
"14912","Jan","Georgescu"
"14913","Viorela","Oprea"
"14914","Zoe","Niță"
"14915","Iulia","Suciu"
"14916","Cleopatra","Cristea"
"14917","Petru","Florea"
"14918","Denis","Pușcașu"
"14919","Nelu","Tomescu"
"14920","Antoaneta","Dima"
"14921","Nicoară","Ardelean"
"14922","Alexandrina","Mocanu"
"14923","Veta","Diaconescu"
"14924","Martin","Nistor"
"14925","Marcu","Niță"
"14926","Zina","Ardelean"
"14927","Dinu","Ioniță"
"14928","Tudorița","Stănescu"
"14929","Axenia","Gheorghiu"
"14930","Ina","Dumitrescu"
"14931","Zenovia","Dima"
"14932","Anaida","Ene"
"14933","Denis","Dinu"
"14934","Petrișor","Marin"
"14935","Andrian","Cristea"
"14936","Nicolae","Tudor"
"14937","Ancuța","Niță"
"14938","Anatolie","Oprea"
"14939","Cristobal","Marin"
"14940","Haralambie","Stancu"
"14941","Georgeta","Stan"
"14942","Eleonora","Dobre"
"14943","Iuliu","Aanei"
"14944","Speranța","Marin"
"14945","Vasile","Stancu"
"14946","Svetlana","Georgescu"
"14947","Aurora","Diaconescu"
"14948","Dorina","Dima"
"14949","Felicia","Gheorghiu"
"14950","Mihail","Niță"
"14951","Veniamin","Nistor"
"14952","Lăcrămioara","Aanei"
"14953","Violeta","Diaconescu"
"14954","Paulina","Dochioiu"
"14955","Eufrosina","Florea"
"14956","Antonia","Dumitrescu"
"14957","Anemona","Stan"
"14958","Petruța","Aanei"
"14959","Costel","Ioniță"
"14960","Despina","Niță"
"14961","Noemi","Dochioiu"
"14962","Ștefania","Oprea"
"14963","Roxelana","Nistor"
"14964","Cantemir","Pop"
"14965","Aura","Tomescu"
"14966","Tania","Manole"
"14967","Petruța","Tabacu"
"14968","Ina","Stoica"
"14969","Crina","Popescu"
"14970","Octav","Aanei"
"14971","Valeriu","Tudor"
"14972","Monalisa","Toma"
"14973","Edmond","Ene"
"14974","Dorel","Georgescu"
"14975","Betina","Ionescu"
"14976","Ilarie","Diaconu"
"14977","Anabela","Manole"
"14978","Stan","Voinea"
"14979","Heracleea","Nistor"
"14980","Haralambie","Stoica"
"14981","Eduard","Marin"
"14982","Jeana","Preda"
"14983","Astrid","Gheorghiu"
"14984","Liliana","Voinea"
"14985","Jasmina","Georgescu"
"14986","Angel","Diaconu"
"14987","Laurenția","Gheorghiu"
"14988","Aureliana","Tomescu"
"14989","Gina","Voinea"
"14990","Lascăr","Dochioiu"
"14991","Robertina","Ioniță"
"14992","Axinte","Nistor"
"14993","Rica","Voinea"
"14994","Damian","Stănescu"
"14995","Gabriela","Dobre"
"14996","Izabela","Cristea"
"14997","Victor","Gheorghiu"
"14998","Zina","Tudor"
"14999","Corina","Dochioiu"
"15000","Viorela","Suciu"
"15001","Edmond","Georgescu"
"15002","Tincuța","Popescu"
"15003","Semenica","Oprea"
"15004","Paulina","Diaconescu"
"15005","Valeriu","Manole"
"15006","Manole","Stănescu"
"15007","Rareș","Barbu"
"15008","Bucur","Popescu"
"15009","Crin","Tomescu"
"15010","Dorian","Ardelean"
"15011","Marta","Popescu"
"15012","Matilda","Stancu"
"15013","Varvara","Stănescu"
"15014","Ruxanda","Pușcașu"
"15015","Noemi","Georgescu"
"15016","Stancu","Dima"
"15017","Maria","Cristea"
"15018","Petru","Barbu"
"15019","Aura","Stănescu"
"15020","Isabela","Marin"
"15021","Mihail","Florea"
"15022","Sabin","Cristea"
"15023","Petre","Suciu"
"15024","Marin","Dochioiu"
"15025","Cipriana","Dima"
"15026","Grațiana","Gheorghiu"
"15027","Brăduț","Ardelean"
"15028","Margareta","Oprea"
"15029","Costin","Voinea"
"15030","Eugenia","Stan"
"15031","Șerban","Popescu"
"15032","Eusebiu","Stan"
"15033","Iulian","Oprea"
"15034","Lorelei","Aanei"
"15035","Petre","Manole"
"15036","Mărioara","Pop"
"15037","Cezara","Diaconu"
"15038","Dalia","Gheorghiu"
"15039","Cipriana","Pușcașu"
"15040","Stanca","Tomescu"
"15041","Gențiana","Nemeș"
"15042","Octaviana","Marin"
"15043","Beatrice","Dinu"
"15044","Daciana","Nistor"
"15045","Iancu","Popa"
"15046","Lucia","Ene"
"15047","Horațiu","Aanei"
"15048","Gelu","Georgescu"
"15049","Emanuil","Pop"
"15050","Alma","Suciu"
"15051","Vlădelina","Tomescu"
"15052","Adonis","Popescu"
"15053","Ionică","Dinu"
"15054","Jeana","Ardelean"
"15055","Jeana","Nistor"
"15056","Larisa","Nistor"
"15057","Nichifor","Preda"
"15058","Lascăr","Dumitrescu"
"15059","Georgiana","Eftimie"
"15060","Măriuca","Ene"
"15061","Geta","Nistor"
"15062","Ianis","Barbu"
"15063","Angela","Ioniță"
"15064","Octavia","Dima"
"15065","Pompilia","Cristea"
"15066","Roxana","Niță"
"15067","Nora","Cristea"
"15068","Nicolaie","Mazilescu"
"15069","Romeo","Tudor"
"15070","Veta","Ardelean"
"15071","Simi","Suciu"
"15072","Caius","Marin"
"15073","Lioara","Voinea"
"15074","Agata","Gheorghiu"
"15075","Pleșu","Voinea"
"15076","Cătălin","Preda"
"15077","Matilda","Suciu"
"15078","Henrieta","Stoica"
"15079","Sorin","Stan"
"15080","Antonela","Niță"
"15081","Teohari","Diaconescu"
"15082","Dariana","Stănescu"
"15083","Cristobal","Popescu"
"15084","Sergiu","Pușcașu"
"15085","Costel","Georgescu"
"15086","Constantina","Dinu"
"15087","Șerban","Voinea"
"15088","Lia","Niță"
"15089","Aleodor","Toma"
"15090","Emanoil","Tabacu"
"15091","Antonie","Nistor"
"15092","Eleonora","Mocanu"
"15093","Lică","Popa"
"15094","Flavia","Nemeș"
"15095","Codruț","Pușcașu"
"15096","Estera","Tomescu"
"15097","Cosmina","Oprea"
"15098","Vladimir","Ababei"
"15099","Niculiță","Dumitrescu"
"15100","Valeriu","Pop"
"15101","Lucian","Tudor"
"15102","Bucur","Stancu"
"15103","Agnos","Nistor"
"15104","Doriana","Suciu"
"15105","Fiona","Preda"
"15106","Stancu","Popescu"
"15107","Alice","Mazilescu"
"15108","Elisabeta","Dumitrescu"
"15109","Lorelei","Diaconu"
"15110","Roberta","Ardelean"
"15111","Letiția","Dumitrescu"
"15112","Clarisa","Manole"
"15113","Radu","Florea"
"15114","Zaraza","Aanei"
"15115","Maia","Eftimie"
"15116","Clarisa","Mocanu"
"15117","Eliana","Ioniță"
"15118","Natașa","Diaconescu"
"15119","Zamfira","Pop"
"15120","Agnos","Niță"
"15121","Raul","Diaconu"
"15122","Ariana","Niță"
"15123","Iris","Manole"
"15124","Ieremia","Pop"
"15125","Marta","Nistor"
"15126","Mona","Ababei"
"15127","Speranța","Ene"
"15128","Anuța","Popescu"
"15129","Andreea","Florea"
"15130","Ion","Dumitrescu"
"15131","Emanoil","Marin"
"15132","Iustina","Nistor"
"15133","Gherghina","Diaconu"
"15134","Didina","Tabacu"
"15135","Zaraza","Pop"
"15136","Anda","Florea"
"15137","Codin","Dumitrescu"
"15138","Carla","Ionescu"
"15139","Veronica","Stănescu"
"15140","Anastasia","Dobre"
"15141","Jeana","Nistor"
"15142","Daiana","Albu"
"15143","Petre","Eftimie"
"15144","Coralia","Dobre"
"15145","Dorinel","Nistor"
"15146","Nicuță","Tomescu"
"15147","Laurian","Marin"
"15148","Octavia","Florea"
"15149","Patricia","Preda"
"15150","Norman","Popescu"
"15151","Mihail","Diaconu"
"15152","Norbert","Ioniță"
"15153","Aura","Dinu"
"15154","Nicușor","Mazilescu"
"15155","Carina","Barbu"
"15156","Safta","Florea"
"15157","Geta","Stoica"
"15158","Pătru","Ene"
"15159","Iustina","Ioniță"
"15160","Lucia","Stan"
"15161","Ivona","Dima"
"15162","Valeriu","Nemeș"
"15163","Eufrosina","Toma"
"15164","Dana","Suciu"
"15165","Beatrice","Cristea"
"15166","Ciprian","Eftimie"
"15167","Ernest","Popa"
"15168","Sergiu","Tomescu"
"15169","Cristina","Barbu"
"15170","Loredana","Barbu"
"15171","Octaviana","Voinea"
"15172","Eustațiu","Diaconescu"
"15173","Pleșu","Gheorghiu"
"15174","Antim","Aanei"
"15175","Frederic","Pop"
"15176","Zaraza","Nistor"
"15177","Dacian","Dinu"
"15178","Marius","Diaconu"
"15179","Semenica","Ioniță"
"15180","Nicu","Pușcașu"
"15181","Ilie","Ene"
"15182","Elodia","Eftimie"
"15183","Theodor","Marin"
"15184","Dumitru","Nemeș"
"15185","Otilia","Dobre"
"15186","Pamfil","Georgescu"
"15187","Ofelia","Ababei"
"15188","Zamfir","Ene"
"15189","Rebeca","Nistor"
"15190","Teea","Dumitrescu"
"15191","Adrian","Dima"
"15192","Estera","Tabacu"
"15193","Antonia","Dumitrescu"
"15382","Augustin","Tabacu"
"15194","Anghelina","Nistor"
"15195","Niculiță","Aanei"
"15196","Dorina","Ioniță"
"15197","Lucențiu","Dima"
"15198","Cristian","Ardelean"
"15199","Alexandrina","Nistor"
"15200","Amza","Ardelean"
"15201","Dariana","Ababei"
"15202","Petrică","Nemeș"
"15203","Corvin","Pop"
"15204","Adonis","Stan"
"15205","Horia","Toma"
"15206","Viviana","Ababei"
"15207","Nidia","Stănescu"
"15208","Flaviu","Ionescu"
"15209","Achim","Stancu"
"15210","Hortensia","Cristea"
"15211","Robertina","Mazilescu"
"15212","Varvara","Voinea"
"15213","Miron","Nistor"
"15214","Carina","Marin"
"15215","Todor","Ioniță"
"15216","Dariana","Voinea"
"15217","Georgian","Dumitrescu"
"15218","Amanda","Ababei"
"15219","Vicenția","Marin"
"15220","Costin","Suciu"
"15221","Codrin","Eftimie"
"15222","Mărioara","Preda"
"15223","Dorli","Voinea"
"15224","Noemi","Pușcașu"
"15225","Cezar","Pușcașu"
"15226","Tiberia","Dobre"
"15227","Leonard","Eftimie"
"15228","Sabin","Diaconescu"
"15229","Beniamin","Nistor"
"15230","Emil","Georgescu"
"15231","Julieta","Ene"
"15232","Nicolaie","Ababei"
"15233","Iustina","Ioniță"
"15234","Corneliu","Dima"
"15235","Natașa","Ioniță"
"15236","Magdalena","Ardelean"
"15237","Anaida","Voinea"
"15238","Matei","Dinu"
"15239","Vlădelina","Nistor"
"15240","Cătălin","Dumitrescu"
"15241","Iridenta","Suciu"
"15242","Pamela","Dobre"
"15243","Horia","Mocanu"
"15244","Ludovic","Georgescu"
"15245","Albert","Voinea"
"15246","Cristina","Pop"
"15247","Profira","Diaconu"
"15248","Frusina","Pușcașu"
"15249","Corneliu","Stănescu"
"15250","Leopoldina","Toma"
"15251","Carolina","Pop"
"15252","Zaraza","Albu"
"15253","Emanuil","Stancu"
"15254","Narcis","Stan"
"15255","Ionică","Pușcașu"
"15256","Vlădelina","Diaconescu"
"15257","Panagachie","Ionescu"
"15258","Alex","Dinu"
"15259","Teodor","Georgescu"
"15260","Rada","Pop"
"15261","Henrieta","Toma"
"15262","Domnica","Pușcașu"
"15263","Codruț","Stoica"
"15264","Eleonora","Niță"
"15265","Tinca","Manole"
"15266","Roxana","Gheorghiu"
"15267","Hortensia","Tudor"
"15268","Julieta","Stănescu"
"15269","Lidia","Ababei"
"15270","Hortensia","Tudor"
"15271","Răzvan","Barbu"
"15272","Profira","Albu"
"15273","Adrian","Dima"
"15274","Elisaveta","Preda"
"15275","Gianina","Eftimie"
"15276","Jean","Ene"
"15277","Ioana","Stancu"
"15278","Augustina","Ene"
"15279","Vlădelina","Gheorghiu"
"15280","Cedrin","Barbu"
"15281","Vlădelina","Ene"
"15282","Nechifor","Pop"
"15283","Lucreția","Mocanu"
"15284","Andrei","Ioniță"
"15285","Tinca","Aanei"
"15286","Iosefina","Tabacu"
"15287","Sonia","Popa"
"15288","Zenovia","Ioniță"
"15289","Aurel","Toma"
"15290","Lucrețiu","Pop"
"15291","Paulica","Albu"
"15292","Tiberiu","Barbu"
"15293","Sebastian","Tabacu"
"15294","Nicușor","Georgescu"
"15295","Bucur","Ababei"
"15296","Ducu","Stan"
"15297","Antoniu","Florea"
"15298","Betina","Dumitrescu"
"15299","Pompiliu","Nemeș"
"15300","Dragoș","Barbu"
"15301","Iulia","Tomescu"
"15302","Gheorghiță","Diaconescu"
"15303","Florica","Popescu"
"15304","Cătălin","Ionescu"
"15305","Alexe","Stancu"
"15306","Aurică","Diaconescu"
"15307","Anca","Preda"
"15308","Evelina","Tudor"
"15309","Erica","Marin"
"15310","Constantina","Dumitrescu"
"15311","Dorli","Eftimie"
"15312","Ica","Tabacu"
"15313","Ivan","Mazilescu"
"15314","Cerasela","Dochioiu"
"15315","Amalia","Manole"
"15316","Ion","Ene"
"15317","Ștefana","Manole"
"15318","Vincențiu","Tabacu"
"15319","Mirabela","Gheorghiu"
"15320","Stelian","Dima"
"15321","Stela","Dima"
"15322","Vera","Eftimie"
"15323","Alis","Dumitrescu"
"15324","Virginia","Preda"
"15325","Iris","Mocanu"
"15326","Nicodim","Niță"
"15327","Claudiu","Albu"
"15328","Pompiliu","Georgescu"
"15329","Elisaveta","Nistor"
"15330","Teofil","Dumitrescu"
"15331","Eustațiu","Preda"
"15332","Andrada","Tudor"
"15333","Heracleea","Ionescu"
"15334","Augustina","Stancu"
"15335","Sonia","Oprea"
"15336","Elisabeta","Toma"
"15337","Luana","Voinea"
"15338","Alistar","Ababei"
"15339","Codruța","Stănescu"
"15340","Ariadna","Diaconu"
"15341","Valter","Niță"
"15342","Gelu","Pop"
"15343","Bianca","Dochioiu"
"15344","Cazimir","Popescu"
"15345","Marioara","Dumitrescu"
"15346","Cosmin","Tabacu"
"15347","Viorica","Ioniță"
"15348","Frederic","Diaconu"
"15349","Irinel","Dumitrescu"
"15350","Renata","Preda"
"15351","Horia","Cristea"
"15352","Heracleea","Diaconu"
"15353","Miruna","Voinea"
"15354","Ariana","Dumitrescu"
"15355","Sabrina","Oprea"
"15356","Andreea","Ardelean"
"15357","Sorana","Nemeș"
"15358","Aneta","Suciu"
"15359","Cerasela","Dumitrescu"
"15360","Octav","Tabacu"
"15361","Adelaida","Ababei"
"15362","Simi","Popescu"
"15363","Delia","Stănescu"
"15364","Salomea","Tomescu"
"15365","Grațiela","Oprea"
"15366","Jana","Gheorghiu"
"15367","Svetlana","Dochioiu"
"15368","Teohari","Cristea"
"15369","Beniamin","Dumitrescu"
"15370","Iolanda","Barbu"
"15371","Viorica","Toma"
"15372","Jean","Diaconescu"
"15373","Fiona","Dima"
"15374","Dorin","Toma"
"15375","Pavel","Preda"
"15376","Florența","Dima"
"15377","Grațian","Pop"
"15378","Dacian","Dima"
"15379","Nicu","Ardelean"
"15380","Ilarie","Suciu"
"15381","Catrina","Eftimie"
"15383","Dimitrina","Barbu"
"15384","Nicodim","Preda"
"15385","Axinte","Gheorghiu"
"15386","Melania","Ababei"
"15387","Iustinian","Diaconu"
"15388","Olga","Tudor"
"15389","Carolina","Tomescu"
"15390","Stancu","Dochioiu"
"15391","Beatrice","Diaconescu"
"15392","Roxana","Albu"
"15393","Roza","Dima"
"15394","Carina","Barbu"
"15395","Nechifor","Aanei"
"15396","Gabriel","Suciu"
"15397","Draga","Popa"
"15398","Xenia","Dumitrescu"
"15399","Gianina","Stancu"
"15400","Valentin","Popescu"
"15401","Francesca","Manole"
"15402","Romeo","Niță"
"15403","Ivan","Dinu"
"15404","Gențiana","Ionescu"
